"participant","session","date","expName","psychopyVersion","frameRate","RecalledWord","RT","Prime","PrimeCon","PrimeDuration","OutputPosition","Block","StudyPosition","Studied","PrimeRecalledCondition","PrimeFor"
"EF2",1,"2020-09-24_13h00.54.039","M1.1ConstantTotalFinal","2020.1.3",60,"DEVIL",1383.97,"firstword","firstword",NA,1,1,40,"Studied",NA,NA
"EF2",1,"2020-09-24_13h00.54.039","M1.1ConstantTotalFinal","2020.1.3",60,"FROG",1317.155,"STOMACH","Identical",66.35,2,1,1,"Studied",NA,NA
"EF2",1,"2020-09-24_13h00.54.039","M1.1ConstantTotalFinal","2020.1.3",60,"LAKE",1116.745,"COPY","Unrelated",67.265,3,1,4,"Studied",NA,NA
"EF2",1,"2020-09-24_13h00.54.039","M1.1ConstantTotalFinal","2020.1.3",60,"POUND",2867.93,"TIGHT","Identical",66.655,4,1,11,"Studied",NA,NA
"EF2",1,"2020-09-24_13h00.54.039","M1.1ConstantTotalFinal","2020.1.3",60,"DUCK",1251.335,"KILL","Identical",65.46,5,1,NA,NA,NA,NA
"EF2",1,"2020-09-24_13h00.54.039","M1.1ConstantTotalFinal","2020.1.3",60,"DUSK",2065.34,"APOLOGY","Related",66.645,6,1,26,"Studied",NA,"SORRY"
"EF2",1,"2020-09-24_13h00.54.039","M1.1ConstantTotalFinal","2020.1.3",60,"SWAMP",1966.62,"LIPS","Related",65.145,7,1,19,"Studied",NA,"KISS"
"EF2",1,"2020-09-24_13h00.54.039","M1.1ConstantTotalFinal","2020.1.3",60,"KISS",1283.635,"SOUTH","Identical",67.435,8,1,20,"Studied",NA,NA
"EF2",1,"2020-09-24_13h00.54.039","M1.1ConstantTotalFinal","2020.1.3",60,"HOOP",2149.83,"CAMERA","Related",66.17000001,9,1,6,"Studied",NA,"PICTURE"
"EF2",1,"2020-09-24_13h00.54.039","M1.1ConstantTotalFinal","2020.1.3",60,"XXXXX",7999.375,"ITCH","Unrelated",66.45000001,10,1,NA,NA,NA,NA
"EF2",1,"2020-09-24_13h00.54.039","M1.1ConstantTotalFinal","2020.1.3",60,"LAKE",2866.8,"THIEF","Identical",69.515,11,1,4,"Studied",NA,NA
"EF2",1,"2020-09-24_13h00.54.039","M1.1ConstantTotalFinal","2020.1.3",60,"FIVE",1400.34,"SKIP","Related",68.44,12,1,28,"Studied",NA,"JUMP"
"EF2",1,"2020-09-24_13h00.54.039","M1.1ConstantTotalFinal","2020.1.3",60,"WHEAT",1715.36,"UNCLEAR","Unrelated",68.305,13,1,29,"Studied",NA,NA
