DelayedWord,DelayedRT
MOTHER,6165.935
UNCLE,949.27
OFFICE,3134.14
PHONE,1147.74
THROW,5517.105
PURPLE,2145.9
NAVY,782.6
FLOWER,736.84
TREE,931.835
LEAVE,769.655
BRANCH,884.9
TIGER,3103.605
LION,1016.93
HORSE,4035.87
FISH,780.935
CANCER,1508.775
KILL,1947.34
DAGGER,1690.78
JAIL,830.51
LAWYER,3850.175
,8001.135
LAMP,3418.585
,8000.08
BALL,5166.715
JAIL,6970.94
MONEY,1083.36
,8002.38
CHILD,5601.91
,8015.76
DESK,1781.83
EARLY,2287.03
CLOCK,990.33
BIRD,865.285
,8000.96
,8000.385
BRIDE,6123.39
,7999.095
,7996.305
,7999.58
SPOONM,7402.37
SPOON,1422.095
,8000.835
CRY,4454.36
OUTTAKE,5594.85
,7988.215
,7991.32
,8003.77
CIRCLE,5361.125
SQUARE,1545.015
NOSE,6211.74
LIPS,4749.32
KISS,870.255
,7988.215
WORDS,3838.38
BOOKS,2686.94
BEFORE,7734.795
BEHIND,5016.06
BELOW,4529.175
FENCE,3772.245
HOLE,3397.695
,8000.53
SHEETS,1056.975
DREAM,2547.21
,7989.28
,8065.51
,8003.335
,8004.305
YELLOW,4334.33
,7999.855
FLOWER,1034.43
GARDEN,1988.935
GRASS,6752.435
,7998.28
ROAD,3934.17
,7989.355
TEETH,6856.775
SMILE,2153.015
,8001.775
TOES,3685.405
,8000.775
,8000.5
,8000.06
,8001.3
WAIT,6574.955
,8008.695
BORED,2651.135
JUMP,6401.37
FROG,5173.505
,8002.615
,8002.76
CHANGE,6985.6
,7998.39
,8000.355
CRANE,5536.845
WORST,6065.88
GOOD,827.545
WRONG,3286.035
HEAD,2029.675
,8000.06
BOX,7885.93
