Participant,Prime,Prime_Duration,rt,Response
AB,TOTALLY,49,1753,XXXXX
AB,MEET,49,2924,CHICK
AB,VODKA,49,7989,VAIL
AB,SPUN,50,8005,SPIN
AB,ERUPT,50,8004,EARTH
AB,PIAZZA,49,7989,PIZZA
AB,CHEER,51,8005,CHEER
AB,MUZZLE,49,7988,MUFFIN
AB,FOREST,50,7989,FOREST
AB,FREAK,51,8004,EVER
AB,HOSTEL,50,369,XXXXX
AB,DAMAGE,51,7989,DAMAGE
AB,PULL,49,901,XXXXX
AB,KEEP,51,7988,SPILL
AB,CHEAT,51,7989,CHEAT
AB,SNAP,50,836,XXXXX
AB,SPAN,51,7989,SPIN
AB,MORAL,49,8005,MORAL
AB,TRIVIA,50,518,XXXXX
AB,FAUNA,50,2723,XXXXX
AB,STARK,50,7989,STAR
AB,OPTION,49,2122,XXXXX
AB,MIDLAND,49,8003,MIXED
AB,VOID,51,7989,AVOID
AB,LEND,50,7989,LENS
AB,UNEASY,49,1955,XXXXX
AB,FLAK,50,7988,FLAX
AB,RESUME,50,8006,RELAX
AB,TRAITOR,49,8005,MAJOR
AB,CLAW,50,7988,CHANGE
AB,CEASE,50,8005,EASE
AB,CORNER,50,8005,HERE
AB,SUIT,50,501,XXXXX
AB,SHAVE,50,1822,SHAVE
AB,REACTOR,50,3343,FROM
AB,EFFIGY,49,869,XXXXX
AB,WIND,51,7989,WIND
AB,PEEP,50,1270,XXXXX
AB,LYNX,50,7989,CHIP
AB,SPUNK,50,8004,SPUNK
