Participant,Prime,Prime_Duration,rt,Response
BJ,TRIVIA,49.65500004,8000.22,XXXXX
BJ,UNEASY,39.22999999,7998.525,XXXXX
BJ,MIDLAND,50.69499998,3520.225,MIDLAND
BJ,KEEP,51.06000003,8000.765,XXXXX
BJ,LEND,51.92,8001.745,XXXXX
BJ,FLAK,36.57999996,14216.795,XXXXX
BJ,SHAVE,1.784999971,8001.62,XXXXX
BJ,EFFIGY,49.52,1126.06,GOLF
BJ,MORAL,51.36500002,1555.62,MORALS
BJ,TOTALLY,49.96999999,1893.07,TURTLE
BJ,FAUNA,49.55,7999.35,XXXXX
BJ,DAMAGE,53.87999996,1583.045,STOMACH
BJ,MEET,49.56499999,8000.9,XXXXX
BJ,CEASE,50.12499995,1648.825,CASH
BJ,TRAITOR,51.09999998,3432.665,TRAITOR
BJ,SPUNK,35.86499998,1266.015,STUNT
BJ,CORNER,49.49499998,7999.705,XXXXX
BJ,VOID,49.39499998,1759.49,VOICE
BJ,VODKA,49.82999997,1299.55,WATER
BJ,SPUN,50.80500001,1569.705,SPUN
BJ,RESUME,50.92499999,7999.885,XXXXX
BJ,SUIT,49.63999998,921.15,SUIT
BJ,PULL,50.91000005,7997.655,XXXXX
BJ,ERUPT,49.56999997,2656.89,EXEMPT
BJ,SNAP,48.66500001,8038,XXXXX
BJ,OPTION,49.65,8000.06,XXXXX
BJ,WIND,51.25999998,8003.89,XXXXX
BJ,CLAW,36.79499996,1572.065,CLAW
BJ,CHEAT,51.21000001,8001.635,XXXXX
BJ,MUZZLE,49.65499998,984.385,MUSCLE
BJ,REACTOR,49.665,8001.345,XXXXX
BJ,LYNX,50.19500002,8000.7,XXXXX
BJ,FREAK,48.79999999,8001.64,XXXXX
BJ,STARK,49.08000003,1349.155,STARS
BJ,CHEER,50.03500002,1365.785,TEETH
BJ,PIAZZA,59.68499999,2688.98,PIZZA
BJ,FOREST,49.09499997,1784.145,FOREST
BJ,SPAN,51.29000003,7999.745,XXXXX
BJ,HOSTEL,50.33999996,1231.565,SHOES
BJ,PEEP,51.41499999,8002.495,XXXXX
