Participant,Prime,Prime_Duration,rt,Response
SK,SPAN,50.305,4009.93,SPAN
SK,CHEER,48.58,7989.13,XXXXX
SK,MORAL,49.99,8000.06,MORAL
SK,FOREST,50.22999999,7988.235,FOREST
SK,TRAITOR,50.095,7988.295,TREE
SK,FAUNA,50.005,8001.595,REF
SK,PEEP,49.055,8002.95,XXXXX
SK,CEASE,50.33,7998.025,F
SK,SUIT,49.835,7988.66,SH
SK,LYNX,49.165,8002.5,XXXXX
SK,VODKA,48.725,8000.92,VODKA
SK,SHAVE,50.81,8000.925,SHAVE
SK,SPUNK,50.10000001,8000.21,PUNK
SK,RESUME,48.61499999,7990.515,XXXXX
SK,LEND,49.08,8000.81,XXXXX
SK,STARK,49.98,8000.24,SHARK
SK,DAMAGE,49.635,8003.395,XXXXX
SK,MIDLAND,49.19000001,8000.885,ENGLAND
SK,TRIVIA,50.405,8002.715,TRIVIA
SK,PIAZZA,48.435,8001.585,P
SK,FREAK,49.205,2285.65,FREAK
SK,SNAP,48.78500001,823.115,XXXXX
SK,ERUPT,49.725,760.545,XXXXX
SK,PULL,50.92000001,746.52,XXXXX
SK,UNEASY,50.03999999,2435.91,UNEASY
SK,MUZZLE,49.73499999,1154.14,M
SK,SPUN,49.64499999,335.73,XXXXX
SK,CORNER,49.935,4634.785,CORNER
SK,CHEAT,49.745,334.15,XXXXX
SK,CLAW,49.895,1917.32,CLAW
SK,EFFIGY,49.97000001,473.49,XXXXX
SK,KEEP,49.675,755.19,XXXXX
SK,REACTOR,48.53499999,440.455,XXXXX
SK,TOTALLY,48.58999999,540.935,XXXXX
SK,VOID,49.7,35.59,XXXXX
SK,FLAK,48.92,1416.665,XXXXX
SK,HOSTEL,51.4,1983.535,HOTEL
SK,OPTION,40.265,449.185,XXXXX
SK,WIND,42.63,2436.75,WIND
SK,MEET,49.00499999,399.96,XXXXX
