Participant,Prime,Prime_Duration,rt,Response
AB3,UNEASY,49.62000006,786.275,XXXXX
AB3,MEET,50.95499998,1817.6,XXXXX
AB3,FAUNA,49.95999997,1355.475,XXXXX
AB3,TRIVIA,48.77500003,2917.775,TRIAL
AB3,CLAW,50.15500006,1850.77,XXXXX
AB3,DAMAGE,48.55000007,1715.91,IMAGE
AB3,TOTALLY,49.88499999,1333.04,XXXXX
AB3,LEND,50.06500008,1686.93,XXXXX
AB3,SUIT,49.04499999,1499.72,SUITE
AB3,SPAN,50.73499994,1683.925,XXXXX
AB3,MORAL,49.39000006,3220.075,MORAL
AB3,RESUME,49.32500003,471.965,XXXXX
AB3,WIND,50.09000003,1522.06,XXXXX
AB3,TRAITOR,49.30499999,2349.675,TRAITOR
AB3,ERUPT,50.40000007,854.59,XXXXX
AB3,KEEP,51.22499994,1081.55,XXXXX
AB3,EFFIGY,48.76500007,1409.06,FIGHT
AB3,MUZZLE,49.96999993,135.5,XXXXX
AB3,LYNX,51.675,834,XXXXX
AB3,OPTION,51.71999999,2816,PORTION
AB3,SNAP,53.24500008,1130.725,XXXXX
AB3,REACTOR,50.50499993,451.5549999,XXXXX
AB3,VOID,51.22499994,2756.765,WORLD
AB3,SPUN,50.50499993,1051.715,XXXXX
AB3,MIDLAND,47.94999992,1051.455,XXXXX
AB3,FREAK,51.42499995,1716.435,FREAK
AB3,CORNER,50.67999999,1100.915,XXXXX
AB3,FLAK,48.85999998,616.0050001,XXXXX
AB3,VODKA,53.88999998,451.89,XXXXX
AB3,SPUNK,49.90500002,1902.52,SPUNK
AB3,HOSTEL,50.77500001,804.365,XXXXX
AB3,PULL,51.10000004,1769.305,PULL
AB3,CHEAT,49.99500001,575.325,XXXXX
AB3,PEEP,50.88499992,525.56,XXXXX
AB3,PIAZZA,50.55500008,2301.555,PIZAZZ
AB3,FOREST,49.40000002,401.04,XXXXX
AB3,SHAVE,51.42999999,733.835,XXXXX
AB3,STARK,38.97999995,1284.845,SHARK
AB3,CHEER,49.85499999,334.535,XXXXX
AB3,CEASE,49.71499997,1802.52,INCREASE
