Participant,Prime,Prime_Duration,rt,Response
SC,CHEAT,49.67500002,7997.155,XXXXX
SC,PIAZZA,44.13999995,4933.645,CLOKC
SC,SNAP,47.67499998,2380.885,TOWN
SC,SUIT,49.56499999,4152.8,CELL
SC,TRIVIA,49.66000002,8000.735,XXXXX
SC,HOSTEL,52.28,2781.7,SUSPECT
SC,LYNX,49.93499996,4283.81,SUBJECT
SC,LEND,49.85499999,1716.815,HILL
SC,FAUNA,50.055,6582.055,DODGE
SC,OPTION,50.215,5616.52,OUNCE
SC,WIND,50.59499998,1031.885,ONCE
SC,TRAITOR,50.12999999,4355.925,SI
SC,UNEASY,45.10500003,5283.595,DREAM
SC,CEASE,50.03500002,8002.355,SPARE
SC,MORAL,35.89,3184.665,POOL
SC,VOID,49.71499997,8003.11,T
SC,CLAW,49.93500002,2223.475,TIGHT
SC,FLAK,49.96999999,2783.49,FIGHT
SC,REACTOR,49.86499995,4254.62,REST
SC,SPUN,50.44000002,1433.53,WILD
SC,KEEP,50.33,3168.985,WHOLE
SC,CORNER,51.99000001,1583.335,WHALE
SC,FREAK,51.70000001,1983.525,STALE
SC,ERUPT,47.87000001,8000.48,ABRUB
SC,TOTALLY,50.27499999,2916.505,ABRUPT
SC,EFFIGY,47.555,2485.06,ANNOY
SC,RESUME,50.01000001,1633.43,SKILL
SC,SHAVE,47.98999999,1651.22,STEAL
SC,CHEER,48.435,3116.94,STEM
SC,MIDLAND,48.67499997,7998.67,EQUA
SC,STARK,50.185,7999.335,EQUALEQUALE
SC,SPUNK,49.80000004,2800.26,XXXXX
SC,DAMAGE,51.85499997,3000.54,TEMPT
SC,PULL,50.24999997,5331.295,RIGID
SC,MUZZLE,51.68999999,3800.765,XXXXX
SC,MEET,49.795,3050.165,SMOOTH
SC,PEEP,48.93500003,1931.465,TOOTH
SC,SPAN,49.83499995,2983.97,TRAIN
SC,FOREST,50.475,4883.655,WEEK
SC,VODKA,50.01000001,1100.295,WELL
