Participant,Prime,Prime_Duration,rt,Response
KT,PULL,32.74499997,3009.12,XXXXX
KT,TRAITOR,39.15500001,2032.95,XXXXX
KT,SPUNK,49.75000001,1990.49,XXXXX
KT,FREAK,39.735,2033.25,XXXXX
KT,SUIT,50.03000004,1949.23,XXXXX
KT,CHEAT,50.10499997,405.545,XXXXX
KT,STARK,49.74500003,651.625,XXXXX
KT,HOSTEL,36.38000001,399.81,XXXXX
KT,ERUPT,49.72499999,560.425,XXXXX
KT,WIND,49.73000003,400.235,XXXXX
KT,CHEER,50.28999998,1072.9,CHEER
KT,FLAK,38.13,379.03,XXXXX
KT,PEEP,49.86500001,299.415,XXXXX
KT,UNEASY,49.895,295.545,XXXXX
KT,MIDLAND,49.94,399.48,XXXXX
KT,RESUME,37.49999998,425.88,XXXXX
KT,SNAP,37.34500002,302.44,XXXXX
KT,PIAZZA,39.49,200.72,XXXXX
KT,REACTOR,50.48999999,199.63,XXXXX
KT,SPUN,50.06499996,483.32,XXXXX
KT,CEASE,49.79999998,451.66,XXXXX
KT,VOID,49.82000001,276.76,XXXXX
KT,KEEP,43.565,266.065,XXXXX
KT,TOTALLY,37.725,32.94999996,XXXXX
KT,TRIVIA,52.42000002,332.88,XXXXX
KT,VODKA,49.98999997,834.295,XXXXX
KT,FAUNA,49.98999997,849.185,XXXXX
KT,SHAVE,49.81,283.44,XXXXX
KT,EFFIGY,50.21000002,407.63,XXXXX
KT,LEND,37.42499999,282.575,XXXXX
KT,FOREST,50.29499996,32.94999996,XXXXX
KT,CLAW,39.82000001,435.915,XXXXX
KT,MEET,49.88000001,305.12,XXXXX
KT,SPAN,50.05000002,182.91,XXXXX
KT,OPTION,49.64500002,334.2949999,XXXXX
KT,DAMAGE,49.75000001,449.87,XXXXX
KT,CORNER,49.95999997,540.575,XXXXX
KT,MUZZLE,50.07,416.395,XXXXX
KT,LYNX,49.54000004,1100.06,LYN
KT,MORAL,49.95000002,443.19,XXXXX
