Participant,Prime,Prime_Duration,rt,Response
JG,SNAP,49.77500001,8000.99,XXXXX
JG,RESUME,48.755,1594719.72,LCOMMAND
JG,STARK,1.010000007,1.365000004,XXXXX
JG,MIDLAND,0.704999999,1.229999993,XXXXX
JG,PULL,0.720000011,1.170000004,XXXXX
JG,FLAK,0.799999994,1.280000011,XXXXX
JG,UNEASY,0.985000006,1.864999998,XXXXX
JG,PIAZZA,1.080000002,1.790000009,XXXXX
JG,CORNER,0.774999993,3.234999996,XXXXX
JG,CHEAT,0.690000001,3.525000007,XXXXX
JG,VODKA,0.639999999,4.704999999,XXXXX
JG,TRIVIA,0.665,1.315000001,XXXXX
JG,SHAVE,0.925,1.145000002,XXXXX
JG,PEEP,0.639999999,1.035000009,XXXXX
JG,SPUNK,0.554999991,0.994999995,XXXXX
JG,SPAN,0.740000003,2.22499999,XXXXX
JG,CEASE,0.595000005,4.795000001,XXXXX
JG,MEET,1.109999997,1.81999999,XXXXX
JG,WIND,0.750000007,1.464999994,XXXXX
JG,ERUPT,0.715000002,1.340000003,XXXXX
JG,FREAK,1.810000002,1.285000006,XXXXX
JG,VOID,0.709999992,1.19000001,XXXXX
JG,EFFIGY,0.790000006,1.270000008,XXXXX
JG,LEND,0.784999996,132.09,XXXXX
JG,KEEP,0.744999998,2.060000013,XXXXX
JG,TRAITOR,0.895000006,1.964999989,XXXXX
JG,MORAL,0.820000001,1.150000011,XXXXX
JG,SUIT,0.945000007,1.100000009,XXXXX
JG,MUZZLE,0.720000011,1.825,XXXXX
JG,TOTALLY,0.610000003,1.049999991,XXXXX
JG,CLAW,0.964999999,1.055000001,XXXXX
JG,REACTOR,0.809999998,1.145000002,XXXXX
JG,SPUN,0.614999997,1.345000011,XXXXX
JG,HOSTEL,0.585000002,1.929999998,XXXXX
JG,OPTION,0.780000002,1.759999999,XXXXX
JG,DAMAGE,0.655000011,1.694999999,XXXXX
JG,FOREST,0.639999998,1.840000012,XXXXX
JG,CHEER,2.160000004,1.694999999,XXXXX
JG,FAUNA,2.179999996,1.264999999,XXXXX
JG,LYNX,0.765000004,3.74500001,XXXXX
