Participant,Prime,Prime_Duration,rt,Response
KS,DAMAGE,46.17500002,2795.16,DRAW
KS,FOREST,47.61500002,2166.37,XXXXX
KS,SNAP,43.16999999,1089.675,XXXXX
KS,MUZZLE,48.16000001,1009.245,XXXXX
KS,CHEAT,41.35499999,2096.36,CHEAT
KS,KEEP,47.60000002,1090.675,XXXXX
KS,SPUN,43.52000001,2566.115,SPUN
KS,CLAW,38.31499998,676.79,XXXXX
KS,FREAK,42.755,891.56,XXXXX
KS,TRIVIA,38.34500001,558.43,XXXXX
KS,VOID,39.055,467.05,XXXXX
KS,TOTALLY,49.015,1899.97,TOTAL
KS,MORAL,42.02000002,1653.57,SUM
KS,SUIT,54.70499999,1517.13,XXXXX
KS,FAUNA,42.94000001,1819.74,FAME
KS,ERUPT,51.31000001,1673.485,SPOT
KS,WIND,41.505,821.3,XXXXX
KS,PIAZZA,47.23000003,4105.555,PIZZA
KS,FLAK,42.45000001,568.465,XXXXX
KS,UNEASY,52.10999999,1462.96,EASY
KS,SPUNK,49.95000002,710.745,XXXXX
KS,MEET,42.03500002,623.68,XXXXX
KS,CHEER,39.04999999,814.91,XXXXX
KS,RESUME,42.52500003,678.47,XXXXX
KS,PEEP,49.72499999,2474.275,SPEED
KS,EFFIGY,48.48000003,1402.99,XXXXX
KS,MIDLAND,46.42,2272.17,MIXED
KS,OPTION,43.78000001,2027.52,SLOPE
KS,STARK,43.775,604.23,XXXXX
KS,LEND,38.94,918.555,XXXXX
KS,TRAITOR,46.72499999,767.805,XXXXX
KS,CEASE,53.66499998,2825.035,CEASE
KS,CORNER,39.38499998,658.44,XXXXX
KS,REACTOR,41.62,717.43,XXXXX
KS,LYNX,43.81500001,680.9,XXXXX
KS,SHAVE,42.71500002,972.685,XXXXX
KS,VODKA,53.66000001,1024.55,XXXXX
KS,SPAN,40.23499999,1320.4,XXXXX
KS,PULL,42.35999999,1400.23,XXXXX
KS,HOSTEL,39.005,2073.385,HOTEL
