Participant,Prime,Prime_Duration,rt,Response
EB,CORNER,49.82499999,1916.925,CORNER
EB,EFFIGY,49.49999996,2234.01,XXXXX
EB,MIDLAND,49.15000004,1334.74,XXXXX
EB,SPAN,49.895,1302.03,PAIN
EB,ERUPT,48.79999999,166.225,XXXXX
EB,REACTOR,49.40000002,2117.05,REACT
EB,VOID,49.91,100.495,XXXXX
EB,SPUNK,50.91999995,985.555,PUNK
EB,MORAL,50.12999999,1152.085,MORAL
EB,VODKA,50.27000001,166.885,XXXXX
EB,FOREST,50.41000003,1500.365,FOREST
EB,LYNX,50.63499999,1450.81,XXXXX
EB,SNAP,49.69999997,1101.72,SNAP
EB,SHAVE,49.86500001,1301.965,THIEVES
EB,FLAK,49.98000001,1667.59,FLAKE
EB,RESUME,50.04,1350.825,RESUME
EB,SPUN,49.04000001,667.745,XXXXX
EB,CEASE,45.20000005,1151.33,CEASE
EB,PIAZZA,49.83000003,967.57,XXXXX
EB,CHEER,40.32999999,1050.685,CHEER
EB,HOSTEL,41.60500003,1017.18,HOTEL
EB,PULL,49.90500002,2501.51,PUBLIC
EB,CLAW,41.20499996,1017.56,CLAW
EB,STARK,49.86500001,1465.925,STRIPE
EB,LEND,49.40000002,766.56,XXXXX
EB,MEET,49.27000002,975.405,MEE
EB,DAMAGE,50.2,532.87,XXXXX
EB,SUIT,50.17499998,716.9300001,SUIT
EB,OPTION,50.34000002,1018.075,OPTION
EB,KEEP,49.00500004,933.605,KEEP
EB,TRAITOR,49.97499997,600.33,XXXXX
EB,FAUNA,49.665,1084.16,XXXXX
EB,TOTALLY,49.97499997,982.455,TOTAL
EB,WIND,50.45000004,333.68,XXXXX
EB,MUZZLE,68.16000002,1550.05,PUZZLE
EB,CHEAT,48.89499996,957.03,CHEAT
EB,PEEP,50.11999997,1033.71,PEPPER
EB,UNEASY,51.02499999,316.93,XXXXX
EB,FREAK,50.03499996,799.85,XXXXX
EB,TRIVIA,49.11999998,1283.725,TRIVIA
