Participant,Prime,Prime_Duration,rt,Response
BT,TRIVIA,32.005,2982.635,XXXXX
BT,MIDLAND,39.445,1882.63,XXXXX
BT,CLAW,49.605,849.56,XXXXX
BT,REACTOR,49.585,486.835,XXXXX
BT,TOTALLY,80.275,372.225,XXXXX
BT,EFFIGY,49.975,388.78,XXXXX
BT,LEND,49.68,330.465,XXXXX
BT,MORAL,49.99,1516.05,XXXXX
BT,CHEER,38.405,383.425,XXXXX
BT,SPAN,49.95,272.125,XXXXX
BT,PIAZZA,49.97,406.7,XXXXX
BT,TRAITOR,50.135,366.025,XXXXX
BT,LYNX,50.51,5533.4,XXXXX
BT,MEET,49.92,2017.035,XXXXX
BT,SPUN,50.63,3099.91,XXXXX
BT,OPTION,49.935,1082.695,XXXXX
BT,FLAK,44.91,2466.105,XXXXX
BT,SPUNK,49.925,282.46,XXXXX
BT,KEEP,49.985,4549.81,XXXXX
BT,CHEAT,49.99,3716.125,XXXXX
BT,VODKA,49.805,1949.16,XXXXX
BT,FOREST,50.32,5633.305,XXXXX
BT,PULL,50.825,2801.005,XXXXX
BT,SHAVE,49.595,4598.97,XXXXX
BT,DAMAGE,50.095,5366.46,XXXXX
BT,SUIT,50.105,2702.61,XXXXX
BT,WIND,50.785,1082.64,XXXXX
BT,CORNER,49.65,2632.5,XXXXX
BT,MUZZLE,50.655,5299.59,XXXXX
BT,RESUME,49.99,716.11,XXXXX
BT,SNAP,49.99,1524.09,XXXXX
BT,CEASE,49.23,1666.385,XXXXX
BT,HOSTEL,49.97,2549.09,XXXXX
BT,UNEASY,54.585,620.985,XXXXX
BT,STARK,49.885,621.39,XXXXX
BT,VOID,49.935,4420.835,XXXXX
BT,ERUPT,50.225,2732.66,XXXXX
BT,FAUNA,49.925,3716.315,XXXXX
BT,PEEP,50.115,3819.72,XXXXX
BT,FREAK,50.01,3283.49,XXXXX
