Participant,Prime,Prime_Duration,rt,Response
MM,MORAL,50,2590,XXXXX
MM,FREAK,50,4496,XXXXX
MM,PEEP,50,2056,XXXXX
MM,SUIT,51,2606,SUIT
MM,TRIVIA,50,3206,XXXXX
MM,REACTOR,48,2791,FACTOR
MM,FLAK,50,1370,XXXXX
MM,PULL,50,2306,PULL
MM,MUZZLE,50,1320,XXXXX
MM,CLAW,50,1421,CLAW
MM,FAUNA,49,718,XXXXX
MM,FOREST,51,2072,FOREST
MM,ERUPT,50,920,XXXXX
MM,MEET,50,1220,MEET
MM,CHEER,51,1555,CHEER
MM,TRAITOR,50,568,XXXXX
MM,SPUNK,50,1871,SPUNK
MM,STARK,50,451,XXXXX
MM,HOSTEL,49,2071,HOSTEL
MM,KEEP,51,434,XXXXX
MM,UNEASY,49,1553,FUNNY
MM,DAMAGE,50,502,XXXXX
MM,SPAN,51,1386,SPANK
MM,SNAP,50,684,XXXXX
MM,RESUME,50,1371,RESUME
MM,LEND,51,517,XXXXX
MM,MIDLAND,50,1537,MARRY
MM,CHEAT,50,1186,XXXXX
MM,PIAZZA,51,1303,PIZZA
MM,OPTION,50,385,XXXXX
MM,LYNX,50,669,XXXXX
MM,TOTALLY,50,1921,TOTAL
MM,SHAVE,49,1370,SHAVE
MM,CEASE,49,1621,CEASE
MM,VODKA,50,2139,VODKA
MM,WIND,49,1405,WANA
MM,SPUN,50,484,XXXXX
MM,CORNER,51,1471,CORNER
MM,EFFIGY,51,3074,FRIGHT
MM,VOID,50,1637,AVOID
