Participant,Prime,Prime_Duration,rt,Response
AK,MEET,49.59000001,8001.535,XXXXX
AK,SPUN,49.82,5649.915,SPUN
AK,LYNX,49.75999999,3416.685,XXXXX
AK,UNEASY,49.38,516.035,XXXXX
AK,SNAP,50.24500001,1333.475,SNAP
AK,SPAN,50.33499999,900.1,XXXXX
AK,ERUPT,50.55,3500.395,ERUPT
AK,TRIVIA,49.445,649.555,XXXXX
AK,PIAZZA,50.06000001,1483.27,XXXXX
AK,MUZZLE,50.705,2383.12,PUZZLE
AK,CEASE,49.78,749.565,XXXXX
AK,TRAITOR,49.915,1782.59,XXXXX
AK,TOTALLY,49.885,1733.815,TOTAL
AK,DAMAGE,49.93499999,2500.18,DAMAGE
AK,OPTION,49.62999999,499.62,XXXXX
AK,MIDLAND,49.285,66.955,XXXXX
AK,FOREST,50.40499999,1849.86,FOREST
AK,VOID,49.98,1382.805,AVOID
AK,CORNER,50.36000001,1633.345,CORNER
AK,EFFIGY,49.43,1171.595,FREIGHT
AK,KEEP,50.20499999,800.655,KEEP
AK,REACTOR,50.35999999,3266.945,TRACTORS
AK,FAUNA,50.64500001,49.64,XXXXX
AK,VODKA,49.99,583.175,XXXXX
AK,RESUME,49.9,1249.465,XXXXX
AK,HOSTEL,49.86499999,1416.745,HOSTEL
AK,FLAK,50.525,583.555,XXXXX
AK,LEND,50.11,1066.985,XXXXX
AK,CHEAT,49.87,1682.69,CHEAT
AK,WIND,49.28000001,581.79,XXXXX
AK,SHAVE,53.03000001,4167.205,SHAVE
AK,MORAL,49.42,2699.84,NORMAL
AK,STARK,49.42000001,1066.195,XXXXX
AK,FREAK,50.405,549.255,XXXXX
AK,SPUNK,50.285,866.505,XXXXX
AK,SUIT,50.94,783.095,XXXXX
AK,PEEP,49.765,8000,PEEP
AK,CLAW,49.375,8000.16,CLAW
AK,CHEER,49.95499999,8002.38,XXXXX
AK,PULL,49.95499999,7999.54,XXXXX
