Participant,Prime,Prime_Duration,rt,Response
KL,TRAITOR,39.33,1424.775,XXXXX
KL,WIND,52.56499996,701.905,XXXXX
KL,MORAL,44.49500004,416.325,XXXXX
KL,VOID,49.56499999,3.399999987,XXXXX
KL,TRIVIA,0.46999997,3.90499999,XXXXX
KL,KEEP,0.514999963,0.714999973,XXXXX
KL,UNEASY,1.185000001,0.769999984,XXXXX
KL,VODKA,0.455000029,0.709999993,XXXXX
KL,MIDLAND,0.404999999,0.625000046,XXXXX
KL,LYNX,36.97999997,3.295000004,XXXXX
KL,EFFIGY,2.459999991,0.804999961,XXXXX
KL,SPUNK,0.630000022,6.15000003,XXXXX
KL,MUZZLE,1.270000006,0.924999998,XXXXX
KL,FLAK,1.420000044,4.310000046,XXXXX
KL,CEASE,1.445000002,2.219999966,XXXXX
KL,HOSTEL,0.754999986,0.890000028,XXXXX
KL,CORNER,0.464999988,0.730000029,XXXXX
KL,SPAN,0.439999973,0.824999996,XXXXX
KL,SUIT,3.694999963,0.800000038,XXXXX
KL,ERUPT,0.475000006,0.660000022,XXXXX
KL,CLAW,0.530000018,1.319999979,XXXXX
KL,REACTOR,0.520000001,1.814999967,XXXXX
KL,SNAP,0.809999996,1.210000017,XXXXX
KL,PEEP,0.449999992,0.874999971,XXXXX
KL,OPTION,4.780000017,1.410000026,XXXXX
KL,RESUME,0.459999952,0.610000045,XXXXX
KL,TOTALLY,2.900000021,1.055000001,XXXXX
KL,PIAZZA,0.500000026,2.195000008,XXXXX
KL,FOREST,0.584999974,0.939999998,XXXXX
KL,CHEER,0.765000004,0.864999951,XXXXX
KL,DAMAGE,1.099999994,12.51500001,XXXXX
KL,CHEAT,0.670000038,0.754999985,XXXXX
KL,SHAVE,0.584999974,2.389999981,XXXXX
KL,FREAK,0.494999984,0.960000034,XXXXX
KL,MEET,10.40000003,15472.71,XXXXX
KL,STARK,0.530000019,167154.115,XXXXX
KL,SPUN,0.509999982,0.795,XXXXX
KL,FAUNA,0.445000011,0.595000047,XXXXX
KL,LEND,1.010000007,0.780000002,XXXXX
KL,PULL,0.564999995,0.654999983,XXXXX
