Participant,Prime,Prime_Duration,rt,Response
CW,CHEER,48.96,682.9,XXXXX
CW,CLAW,49.85,2065.995,CLAM
CW,OPTION,50.035,1234.24,XXXXX
CW,CORNER,50.325,2132.725,CORNER
CW,VOID,50.045,666.15,XXXXX
CW,TRIVIA,50.045,1717.185,THRIVE
CW,SUIT,49.185,1182.935,XXXXX
CW,SPAN,51.4,1616.72,SPIN
CW,TOTALLY,50.985,600.26,XXXXX
CW,MEET,50.51,666.345,XXXXX
CW,SHAVE,50.345,1267.37,SHAVE
CW,DAMAGE,49.18,2800.51,HAMMER
CW,UNEASY,50.65,1565.785,EASY
CW,RESUME,51.695,1383.02,REUME
CW,FREAK,49.695,316.565,XXXXX
CW,CEASE,49.33,1166.395,EASE
CW,SPUN,49.915,1249.97,TAILOR
CW,LYNX,50.38,283.34,XXXXX
CW,LEND,50.82,816.74,END
CW,FOREST,49.93,1649.91,FOREST
CW,FLAK,50.64,549.96,XXXXX
CW,STARK,50.615,1000.535,STAR
CW,PEEP,49.86,384.695,XXXXX
CW,PIAZZA,50.265,1232.825,PIZZA
CW,KEEP,49.105,1399.925,SPIKE
CW,SNAP,50.705,500.215,XXXXX
CW,MORAL,51.21,1633.795,MORE
CW,REACTOR,49.995,199.44,XXXXX
CW,VODKA,50.625,1500.39,VODKA
CW,MUZZLE,49.94,1450.03,MUZZLE
CW,CHEAT,50.285,1165.91,CHEAT
CW,FAUNA,50.32,1383.19,FACT
CW,MIDLAND,49.27,1166.575,XXXXX
CW,PULL,50.745,1532.875,PULSE
CW,ERUPT,51.52,1833.185,EUROPE
CW,TRAITOR,49.29,1250.05,TRASJ
CW,EFFIGY,49.45,633.44,XXXXX
CW,WIND,50.03,883.295,WIND
CW,SPUNK,49.505,1516.955,SPINE
CW,HOSTEL,49.935,1050.315,HOUSE
