Participant,Prime,Prime_Duration,rt,Response
GA,EFFIGY,49.615,1950.72,FIGHT
GA,FREAK,51.225,2166.105,XXXXX
GA,SUIT,49.54,1349.74,STUPID
GA,PIAZZA,50.565,1649.105,XXXXX
GA,PEEP,50.11,1416.735,PEEP
GA,HOSTEL,48.75,998.64,HOTEL
GA,CLAW,50.38,983.355,CLAW
GA,KEEP,48.19,1150.18,KEEP
GA,PULL,48.805,1268.015,PULL
GA,SNAP,52.015,1000.685,SNAP
GA,WIND,49.955,932.105,WIND
GA,FLAK,49.865,967.535,FLAKE
GA,CHEAT,50.965,934.495,CHEAT
GA,SPUN,49.095,1100.545,SPUN
GA,VODKA,51.295,866.77,VODKA
GA,SPUNK,50.035,1215.315,DRUNK
GA,MUZZLE,49.99,2115.61,MUZZLE
GA,FAUNA,50.155,1150.6,FAUN
GA,MIDLAND,49.915,2116.77,MIDDLE
GA,CORNER,50.46,1949.795,CORNER
GA,FOREST,51.085,1183.265,FOREST
GA,TRAITOR,51.525,1201.07,TRAITOR
GA,CEASE,46.765,1048.99,CEASE
GA,MEET,48.975,1383.61,MEET
GA,LEND,50.01,1499.205,XXXXX
GA,TRIVIA,48.775,1531.65,TRIVIA
GA,ERUPT,50.065,1034.015,ERUPTS
GA,DAMAGE,48.72,1483.225,DAMAGE
GA,LYNX,50.04,1384.575,LYNX
GA,UNEASY,51.565,1150.97,UNEASY
GA,SPAN,50.985,982.815,SPUN
GA,RESUME,48.885,950.025,RESUME
GA,MORAL,49.55,1650.16,MORALE
GA,REACTOR,51.445,866.6,REAL
GA,TOTALLY,50.035,1533.615,TOTAL
GA,CHEER,51.565,1214.76,CHEERS
GA,SHAVE,50,365.835,XXXXX
GA,OPTION,50.43,1466.84,OPTION
GA,STARK,50.51,1049.7,STARK
GA,VOID,49.965,832.04,VOID
