RecalledWord,StudyPosition,Block
LENGTH,1,1
SELLER,2,1
LAUGH,3,1
BEACH,4,1
WEST,5,1
LAWYER,6,1
STOP,7,1
PLANET,8,1
CLAUS,9,1
GROSS,10,1
EGGS,11,1
CHANGE,12,1
FRIGHT,13,1
CHEESE,14,1
PICKLE,15,1
NUMBER,16,1
WEIGHT,17,1
STAIRS,18,1
NEPHEW,19,1
HORN,20,1
CHAIR,21,1
STORY,22,1
NICKEL,23,1
RIGHT,24,1
GUITAR,25,1
FRANCE,26,1
BOMB,27,1
BIRD,28,1
DAGGER,29,1
SMOOTH,30,1
SHEETS,31,1
FISH,32,1
CLAM,33,1
STREAM,34,1
MONEY,35,1
WORK,36,1
ORANGE,37,1
CRACKER,38,1
EMPIRE,39,1
FLOWER,40,1
HAMMER,41,1
TWELVE,42,1
DIRTY,1,2
SWEET,2,2
DUSK,3,2
NOISE,4,2
DIRT,5,2
KISS,6,2
LEARN,7,2
WORLD,8,2
CAMP,9,2
TRAIN,10,2
BLACK,11,2
SHOES,12,2
SORRY,13,2
GEEK,14,2
PRESENT,15,2
FIVE,16,2
HOOP,17,2
SNAKE,18,2
THIEF,19,2
WHEAT,20,2
FROG,21,2
LAKE,22,2
SWAMP,23,2
SMOKE,24,2
SOUTH,25,2
DEAF,26,2
GHOST,27,2
LAND,28,2
JUMP,29,2
TIGHT,30,2
BELOW,31,2
SMILE,32,2
TRASH,33,2
POUND,34,2
BRIDE,35,2
HOTEL,36,2
MINOR,37,2
STOMACH,38,2
KILL,39,2
LAYER,40,2
PICTURE,41,2
DEVIL,42,2
BUCKET,1,3
LOVING,2,3
SOAP,3,3
THREAD,4,3
SQUARE,5,3
BUTTER,6,3
INHALE,7,3
STATES,8,3
PURPLE,9,3
VERB,10,3
MOST,11,3
FIRST,12,3
WINTER,13,3
MIDDLE,14,3
BALLET,15,3
KIDNAP,16,3
ARGUE,17,3
WILD,18,3
SUPPER,19,3
BRANCH,20,3
CHAIN,21,3
MILK,22,3
NOSE,23,3
WAITER,24,3
SEEK,25,3
MOTHER,26,3
CANDLE,27,3
BORROW,28,3
HUNGER,29,3
SPIDER,30,3
BLEACH,31,3
LESS,32,3
PAIN,33,3
ALIVE,34,3
SHOE,35,3
SLOW,36,3
NAVY,37,3
TOES,38,3
READ,39,3
TEST,40,3
TENNIS,41,3
THIRST,42,3
GRASS,1,4
SHARK,2,4
MUSCLE,3,4
WHOLE,4,4
WHERE,5,4
UNCLE,6,4
STAIR,7,4
FENCE,8,4
BEHIND,9,4
YOURS,10,4
ENTER,11,4
WORST,12,4
PLANT,13,4
MINUS,14,4
CORAL,15,4
DOLLAR,16,4
SHOVE,17,4
SCARED,18,4
PHONE,19,4
FINGER,20,4
THROW,21,4
THERE,22,4
EARLY,23,4
CLOCK,24,4
CLOSE,25,4
LEMON,26,4
OFFICE,27,4
HORSE,28,4
CANCER,29,4
SHORT,30,4
TIGER,31,4
QUEEN,32,4
FOUND,33,4
PEPPER,34,4
LEAVES,35,4
MINUTE,36,4
ANIMAL,37,4
QUART,38,4
GIRLS,39,4
TEETH,40,4
SPOON,41,4
BEFORE,42,4
