"DelayedWord","DelayedRT","Studied","StudyPosition","Block","PrimeCondition","Day1OutputPosition","PrimedRelated"
"",8001.56,NA,NA,NA,NA,NA,NA
"DOG",3729.27,NA,NA,NA,NA,NA,NA
"",7995.53,NA,NA,NA,NA,NA,NA
"",7994.64,NA,NA,NA,NA,NA,NA
"",7998.47,NA,NA,NA,NA,NA,NA
"",7993.75,NA,NA,NA,NA,NA,NA
"",7993.35,NA,NA,NA,NA,NA,NA
"",7994.805,NA,NA,NA,NA,NA,NA
"WRECK",3282.125,NA,NA,NA,NA,NA,NA
"PUSH",3581.075,NA,NA,NA,"Related",NA,NA
"HALF",2584.695,NA,NA,NA,"Related",NA,NA
"",7994.575,NA,NA,NA,NA,NA,NA
"",7994.27,NA,NA,NA,NA,NA,NA
"",7996.345,NA,NA,NA,NA,NA,NA
"",7995.155,NA,NA,NA,NA,NA,NA
"",7995.815,NA,NA,NA,NA,NA,NA
"",7994.67,NA,NA,NA,NA,NA,NA
"",7993.43,NA,NA,NA,NA,NA,NA
"",7994.26,NA,NA,NA,NA,NA,NA
"",7994.26,NA,NA,NA,NA,NA,NA
"",7995.06,NA,NA,NA,NA,NA,NA
"",7996.57,NA,NA,NA,NA,NA,NA
"",7994.47,NA,NA,NA,NA,NA,NA
"",7990.825,NA,NA,NA,NA,NA,NA
"",7993.665,NA,NA,NA,NA,NA,NA
"",7994.74,NA,NA,NA,NA,NA,NA
"",7993.66,NA,NA,NA,NA,NA,NA
"",7994.84,NA,NA,NA,NA,NA,NA
"",7993.46,NA,NA,NA,NA,NA,NA
"",7994.535,NA,NA,NA,NA,NA,NA
"",7996.835,NA,NA,NA,NA,NA,NA
"",7993.45,NA,NA,NA,NA,NA,NA
"",7994.26,NA,NA,NA,NA,NA,NA
"",7994.26,NA,NA,NA,NA,NA,NA
"",7998.43,NA,NA,NA,NA,NA,NA
"",7999.105,NA,NA,NA,NA,NA,NA
"",7997.22,NA,NA,NA,NA,NA,NA
"",7998.24,NA,NA,NA,NA,NA,NA
"",7993.26,NA,NA,NA,NA,NA,NA
"",7997.355,NA,NA,NA,NA,NA,NA
"",7997.035,NA,NA,NA,NA,NA,NA
"",8003.26,NA,NA,NA,NA,NA,NA
"",7993.075,NA,NA,NA,NA,NA,NA
"",8000.565,NA,NA,NA,NA,NA,NA
"",7988.155,NA,NA,NA,NA,NA,NA
"",7994.255,NA,NA,NA,NA,NA,NA
"",7993.59,NA,NA,NA,NA,NA,NA
"",7998.95,NA,NA,NA,NA,NA,NA
"",7995.09,NA,NA,NA,NA,NA,NA
"",7995.14,NA,NA,NA,NA,NA,NA
"",7995.785,NA,NA,NA,NA,NA,NA
"",7995.86,NA,NA,NA,NA,NA,NA
"",7994.795,NA,NA,NA,NA,NA,NA
"",7996.72,NA,NA,NA,NA,NA,NA
"",7995.3,NA,NA,NA,NA,NA,NA
"",7993.57,NA,NA,NA,NA,NA,NA
"",7993.57,NA,NA,NA,NA,NA,NA
"",7993.995,NA,NA,NA,NA,NA,NA
"",7995.32,NA,NA,NA,NA,NA,NA
"",7995.675,NA,NA,NA,NA,NA,NA
"",7994.92,NA,NA,NA,NA,NA,NA
"",7994.92,NA,NA,NA,NA,NA,NA
"",7993.57,NA,NA,NA,NA,NA,NA
"",7993.57,NA,NA,NA,NA,NA,NA
"",7994.865,NA,NA,NA,NA,NA,NA
"",7995.37,NA,NA,NA,NA,NA,NA
"",7998.37,NA,NA,NA,NA,NA,NA
"",7991.36,NA,NA,NA,NA,NA,NA
"",8012.3,NA,NA,NA,NA,NA,NA
"",7996.125,NA,NA,NA,NA,NA,NA
"",7994.08,NA,NA,NA,NA,NA,NA
"",7992.34,NA,NA,NA,NA,NA,NA
"",7995.635,NA,NA,NA,NA,NA,NA
"",8003.125,NA,NA,NA,NA,NA,NA
"",7995.035,NA,NA,NA,NA,NA,NA
"",7994.92,NA,NA,NA,NA,NA,NA
"",7994.92,NA,NA,NA,NA,NA,NA
"",7996.12,NA,NA,NA,NA,NA,NA
"",15.95499995,NA,NA,NA,NA,NA,NA
