"RecogWord","key_resp_3.keys","key_resp_3.rt","participant","session","date","expName","psychopyVersion","frameRate","Studied","StudyPosition","Block","PrimeCondition","RelatedPrime","Day1Position","Day2Position"
"BREAK","z",1.293015,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"DOOR","slash",1.959695,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"BALLET","slash",2.120225,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",15,3,NA,NA,NA,NA
"COPY","z",0.666215,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"YELLOW","slash",1.382095,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"ANIMAL","slash",1.330315,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",37,4,NA,NA,NA,NA
"TEETH","slash",1.29724,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",40,4,"Identical",NA,NA,NA
"SCISSORS","z",1.562895,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"BIRD","slash",0.699025,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",28,1,NA,NA,"15",NA
"SWORD","slash",1.70426,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"ARMS","z",0.869345,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"NECK","slash",1.48098,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"STING","z",1.092975,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SICK","z",1.249345,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"DAGGER","slash",0.70221,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",29,1,NA,NA,"11",NA
"DRAW","slash",1.69742,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"KISS","slash",0.68025,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",6,2,NA,NA,"20",NA
"YEAR","slash",1.05738,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"REAL","z",1.269255,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"CHAIN","slash",1.90744,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",21,3,"Identical",NA,NA,NA
"BRAIN","slash",0.698815,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"ROCK","z",1.245355,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"TAKE","slash",0.691345,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"EXACT","z",0.940545,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"CLOCK","slash",1.355545,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",24,4,"Identical",NA,NA,NA
"CELL","z",0.792485,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"CLUE","z",0.87091,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"MONKEY","slash",0.779715,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"TIGER","slash",0.878425,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",31,4,NA,NA,NA,NA
"DESERT","slash",1.21212,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"BOARD","slash",0.944045,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"TOUCH","slash",1.247875,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"QUART","slash",1.391205,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",38,4,NA,NA,"7",NA
"TOCK","z",0.97991,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"FIND","slash",1.09027,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"LAKE","slash",0.7734,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",22,2,NA,NA,"15",NA
"STARS","slash",0.87852,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"LOSE","z",0.881655,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SNEEZE","slash",1.203935,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"SURE","z",0.69938,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"LETTUCE","slash",1.27795,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"STUPID","z",1.424505,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"THROW","slash",0.91921,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",21,4,NA,NA,NA,NA
"HORN","z",1.19816,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",20,1,NA,NA,NA,NA
"CORAL","slash",0.811715,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",15,4,NA,NA,NA,NA
"SMALL","slash",0.935315,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SLIDE","slash",1.492665,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"MUSIC ","z",1.28291,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"PRESENT","slash",1.382175,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",15,2,"Identical",NA,NA,NA
"MINOR","slash",0.77549,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",37,2,"Identical",NA,NA,NA
"THERE","slash",0.319855,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",22,4,NA,NA,NA,NA
"PAIN","slash",2.088795,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",33,3,NA,NA,NA,NA
"CRACKER","slash",0.67311,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",38,1,NA,NA,"17",NA
"SPOTS","z",1.026705,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"SAME","z",1.05049,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"VOLCANO","slash",0.85046,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"STREAM","z",2.520735,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",34,1,NA,NA,NA,NA
"COLLECT","slash",1.441665,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"WHERE","z",0.920855,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",5,4,"Identical",NA,NA,NA
"BABY","z",1.699045,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"SHOES","z",1.65675,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",12,2,"Identical",NA,NA,NA
"BEACH","slash",0.87444,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",4,1,"Identical",NA,"9,28","4"
"CLAM","slash",0.96571,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",33,1,NA,NA,NA,NA
"ENGLISH","z",0.856195,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"NEPHEW","slash",1.378835,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",19,1,NA,NA,NA,NA
"LEARN","slash",0.92707,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",7,2,NA,NA,"10",NA
"MARRY","slash",0.66803,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"PENCIL","slash",1.304825,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"MINUTE","z",1.257685,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",36,4,NA,NA,NA,NA
"PROPER","z",1.46439,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"ROSE","z",2.892875,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"MUSCLE","slash",0.852955,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",3,4,NA,NA,"6",NA
"STEAL","slash",2.105985,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"UNCLEAR","z",1.19198,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"MIDDLE","slash",1.327245,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",14,3,"Identical",NA,NA,NA
"ITCH","z",1.942145,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"SMOKE","slash",2.15181,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",24,2,NA,NA,NA,NA
"KNIT","slash",0.88309,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"PHONE","slash",1.436265,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",19,4,NA,NA,NA,NA
"ALIVE","z",0.878195,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",34,3,"Identical",NA,NA,NA
"FINISH","z",0.85566,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SMILE","z",3.949955,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",32,2,"Identical",NA,NA,NA
"FIRST","slash",0.927075,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",12,3,"Identical",NA,NA,NA
"MEAN","slash",1.577605,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"SOUR","slash",0.730775,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"GRAVE","z",1.556395,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"WRITE","z",1.06734,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"TREE","slash",1.741165,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"BALL ","slash",0.692815,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"TIGHT","slash",0.655005,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",30,2,"Identical",NA,NA,NA
"POUND","slash",1.06001,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",34,2,NA,NA,"16",NA
"SPIT","z",1.107665,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"ALLOW","z",2.214215,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SPICE","z",1.009585,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"WORK","slash",1.09409,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",36,1,NA,NA,"6,16",NA
"PLANT","z",0.907,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",13,4,"Identical",NA,NA,NA
"CLOWN","z",1.15383,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"PICTURE","z",0.8555,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",41,2,"Identical",NA,NA,NA
"OFFICE","slash",1.529235,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",27,4,NA,NA,NA,NA
"DREAM","slash",2.141465,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"TOOL","slash",1.002435,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"LEMON","slash",0.601315,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",26,4,NA,NA,"13,9","1"
"NEWS","z",1.23899,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"GAME","z",0.911245,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"STORY","z",0.915995,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",22,1,NA,NA,NA,NA
"CASTLE","slash",0.870625,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"MONEY","slash",1.148935,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",35,1,NA,NA,"5",NA
"TALK","z",0.97765,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SWAMP","slash",0.81972,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",23,2,NA,NA,"13",NA
"DRESS","slash",1.756465,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"INHALE","slash",0.77301,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",7,3,NA,NA,"6",NA
"SEEK","slash",1.891525,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",25,3,NA,NA,NA,NA
"CHAIR","slash",1.070735,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",21,1,"Identical",NA,NA,NA
"THREAD","slash",0.85124,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",4,3,NA,NA,"4,12",NA
"SONG","z",0.97599,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"RIGHT","slash",1.84425,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",24,1,NA,NA,"14",NA
"GEEK","slash",0.83624,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",14,2,"Identical",NA,NA,NA
"SILVER","z",1.288285,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"CANDLE","slash",0.77812,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",27,3,NA,NA,NA,NA
"TOWN","z",1.099545,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SHEETS","slash",1.602185,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",31,1,"Identical",NA,NA,NA
"ENTER","slash",1.05678,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",11,4,NA,NA,NA,NA
"CAMP","z",1.28832,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",9,2,NA,NA,NA,NA
"LOVE","slash",2.41944,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"GROSS","slash",0.79734,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",10,1,NA,NA,"4",NA
"SQUARE","slash",0.62451,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",5,3,NA,NA,"5","10"
"OVEN","z",1.6953,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"TRAILER","z",1.82645,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SHALLOW","slash",0.941095,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"PURPLE","slash",2.856555,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",9,3,NA,NA,NA,NA
"FIRE","slash",0.63708,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"DISAGREE","slash",2.09557,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"WHOLE","slash",0.603015,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",4,4,"Identical",NA,NA,NA
"YOUNG","slash",0.89212,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"BEHIND","z",1.101165,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",9,4,"Identical",NA,NA,NA
"WORLD","slash",0.609885,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",8,2,NA,NA,"9","5"
"HOTEL","slash",0.82466,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",36,2,NA,NA,"11",NA
"ANNOY","slash",0.611875,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"ARGUE","slash",0.603315,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",17,3,"Identical",NA,NA,NA
"SMART","slash",1.321555,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"SILK","z",1.10176,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"MOST","z",0.925205,"CN",1,"2020-07-17_20h03.21.491","DelayedExp","2020.1.3",60,"Studied",11,3,NA,NA,NA,NA
