DelayedWord,DelayedRT
GUITAR,5299.25
FLOWER,1551.015
ORANGE,1534.575
NEPHEW,2284.945
TWELVE,2869.965
NUMBER,1167.125
LAUGHTER,1434.53
LENGTH,2401
DUSK,2249.14
LAKE,773.3700001
CAMP,1050.78
GHOST,1917.505
SHADOW,1816.915
BELOW,1367.055
MOON,2583.795
PICTURE,1283.45
GEEK,1885.525
SNAKE,966.76
BLACK,2068.805
DIRTY,1050.915
DIRT,817.8600001
JUMPED,3600.065
FROG,1100.43
HOOP,1902.385
MINOR,933.4099999
,7989.13
PRESENT,2649.935
HOTEL,1583.91
NOISE,7503.35
POUND,4502.975
KISS,1415.94
SWEET,1151.44
BRIDE,1101.075
,7989.33
WINTER,1033.605
BRANCH,1317.325
INHALE,1084.525
TENNIS,1283.39
CANDLE,1332.925
SPIDER,1702.295
CHAIN,1150.205
WORK,5132.94
CHAIR,833.7399999
STAIR,1250.48
GROSS,3250.78
STOP,1017.825
HAMMER,2300.8
BOMB,882.26
FRANCE,1376.64
STAB,1149.94
CLAUS,1583.875
CLAMS,5904.13
FISH,2651.96
STREAM,1149.77
BIRD,900.48
THROW,6621.875
WRENCH,3267.9
CHILDREN,6168.505
TH,8004.605
THIEVES,1349.015
CAMP,5086.23
,8003.66
MILK,2717.34
MIDDLE,3592.295
BUCKET,1079.965
WAITER,1333.94
MENU,883.675
READ,800.0449999
MOTHER,1400.72
BALLET,1852.84
SHOE,733.6350001
PAIN,1168.69
SEEK,1301.685
STATE,7835.64
TEST,3100.285
,7988.715
,8004.28
BUTTER,1176.49
SOAP,2421.86
,8005.31
,8002.07
,8004.525
,8002.27
,8003.69
NUMBER,1933.495
MONEY,1600.295
DOLLAR,1066.425
PLANT,971.8150001
LEMON,1105.945
GRASS,1039.99
MONEY,3567.665
SELLER,1868.29
,7996.35
,2468.05
,2150.91
,750.6350001
,2016.89
,1749.895
,722.3899999
,432.38
