"RecogWord","key_resp_3.keys","key_resp_3.rt","participant","session","date","expName","psychopyVersion","frameRate","Studied","StudyPosition","Block","PrimeCondition","RelatedPrime","Day1Position","Day2Position"
"BUSH","slash",0.821,"AB",2,"2020-07-08_14h00.21.578","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"FRIGHT","slash",0.733,"AB",2,"2020-07-08_14h00.21.579","DelayedExp","2020.1.3",60,"Studied",12,4,NA,NA,"6",NA
"DOOR","slash",0.987,"AB",2,"2020-07-08_14h00.21.580","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"GIRLS","z",1.281,"AB",2,"2020-07-08_14h00.21.581","DelayedExp","2020.1.3",60,"Studied",18,3,"Identical",NA,"20",NA
"PURPOSE","z",0.755,"AB",2,"2020-07-08_14h00.21.582","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SPOTS","z",1.742,"AB",2,"2020-07-08_14h00.21.583","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"NECK","slash",0.712,"AB",2,"2020-07-08_14h00.21.584","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SMELL","slash",0.832,"AB",2,"2020-07-08_14h00.21.585","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"DRAW","slash",0.523,"AB",2,"2020-07-08_14h00.21.586","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"FROG","slash",0.442,"AB",2,"2020-07-08_14h00.21.587","DelayedExp","2020.1.3",60,"Studied",10,1,"Identical",NA,NA,NA
"KNIT","z",0.615,"AB",2,"2020-07-08_14h00.21.588","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"CHEESE","slash",1.445,"AB",2,"2020-07-08_14h00.21.589","DelayedExp","2020.1.3",60,"Studied",21,4,"Identical",NA,NA,"45"
"TREE","z",0.823,"AB",2,"2020-07-08_14h00.21.590","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"NEWS","slash",0.76,"AB",2,"2020-07-08_14h00.21.591","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"CLUE","z",0.62,"AB",2,"2020-07-08_14h00.21.592","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"FLOWER","slash",0.513,"AB",2,"2020-07-08_14h00.21.593","DelayedExp","2020.1.3",60,"Studied",20,4,"Related","TULIP","38","8"
"SHEETS","slash",0.781,"AB",2,"2020-07-08_14h00.21.594","DelayedExp","2020.1.3",60,"Studied",19,4,"Related","LINEN","41",NA
"TWELVE","z",0.764,"AB",2,"2020-07-08_14h00.21.595","DelayedExp","2020.1.3",60,"Studied",38,4,"Related","DOZEN",NA,NA
"FIRE","z",1.358,"AB",2,"2020-07-08_14h00.21.596","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SPICE","z",0.85,"AB",2,"2020-07-08_14h00.21.597","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"TENNIS","slash",0.673,"AB",2,"2020-07-08_14h00.21.598","DelayedExp","2020.1.3",60,"Studied",25,2,NA,NA,"11",NA
"ROCK","slash",0.383,"AB",2,"2020-07-08_14h00.21.599","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"BELL","slash",0.558,"AB",2,"2020-07-08_14h00.21.600","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"TOCK","slash",0.599,"AB",2,"2020-07-08_14h00.21.601","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"STUPID","z",0.515,"AB",2,"2020-07-08_14h00.21.602","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"MIDDLE","slash",0.936,"AB",2,"2020-07-08_14h00.21.603","DelayedExp","2020.1.3",60,"Studied",16,2,"Related","CENTER","41",NA
"STARS","slash",0.629,"AB",2,"2020-07-08_14h00.21.604","DelayedExp","2020.1.3",60,NA,NA,NA,"Related","GALAXY",NA,NA
"SKIN","slash",0.79,"AB",2,"2020-07-08_14h00.21.605","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SNEEZE","z",0.357,"AB",2,"2020-07-08_14h00.21.606","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"WINTER","z",0.866,"AB",2,"2020-07-08_14h00.21.607","DelayedExp","2020.1.3",60,"Studied",17,2,"Identical",NA,NA,NA
"BORROW","slash",0.85,"AB",2,"2020-07-08_14h00.21.608","DelayedExp","2020.1.3",60,"Studied",11,2,"Related","LEND","36",NA
"EFFECT","z",0.686,"AB",2,"2020-07-08_14h00.21.609","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"TOES","z",0.864,"AB",2,"2020-07-08_14h00.21.610","DelayedExp","2020.1.3",60,"Studied",27,2,NA,NA,"13",NA
"WEIGHT","slash",0.597,"AB",2,"2020-07-08_14h00.21.611","DelayedExp","2020.1.3",60,"Studied",17,4,"Related","SCALE",NA,NA
"VERB","z",0.646,"AB",2,"2020-07-08_14h00.21.612","DelayedExp","2020.1.3",60,"Studied",31,2,NA,NA,"18",NA
"TIGHT","slash",0.668,"AB",2,"2020-07-08_14h00.21.613","DelayedExp","2020.1.3",60,"Studied",36,1,"Related","LOOSE",NA,NA
"ONCE","slash",0.965,"AB",2,"2020-07-08_14h00.21.614","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"TOUCH","z",0.589,"AB",2,"2020-07-08_14h00.21.615","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"JUMP","slash",0.673,"AB",2,"2020-07-08_14h00.21.616","DelayedExp","2020.1.3",60,"Studied",34,1,NA,NA,"9","27"
"SOUR","z",0.655,"AB",2,"2020-07-08_14h00.21.617","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"BEACH","slash",0.623,"AB",2,"2020-07-08_14h00.21.618","DelayedExp","2020.1.3",60,"Studied",2,4,NA,NA,NA,NA
"CHURCH","z",0.951,"AB",2,"2020-07-08_14h00.21.619","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"KILL","slash",1.134,"AB",2,"2020-07-08_14h00.21.620","DelayedExp","2020.1.3",60,"Studied",4,1,NA,NA,NA,NA
"POTATO","z",0.548,"AB",2,"2020-07-08_14h00.21.621","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"STORY","slash",0.494,"AB",2,"2020-07-08_14h00.21.622","DelayedExp","2020.1.3",60,"Studied",11,4,NA,NA,NA,NA
"SELF","slash",0.448,"AB",2,"2020-07-08_14h00.21.623","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"MINOR","slash",0.498,"AB",2,"2020-07-08_14h00.21.624","DelayedExp","2020.1.3",60,"Studied",20,1,NA,NA,"27","1"
"MONKEY","z",0.783,"AB",2,"2020-07-08_14h00.21.625","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"STRANGE","slash",0.624,"AB",2,"2020-07-08_14h00.21.626","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"ORANGE","slash",0.699,"AB",2,"2020-07-08_14h00.21.627","DelayedExp","2020.1.3",60,"Studied",4,4,NA,NA,NA,NA
"SEEK","z",0.488,"AB",2,"2020-07-08_14h00.21.628","DelayedExp","2020.1.3",60,"Studied",34,2,NA,NA,"22",NA
"DIRT","slash",0.919,"AB",2,"2020-07-08_14h00.21.629","DelayedExp","2020.1.3",60,"Studied",5,1,"Identical",NA,NA,NA
"SHOVE","z",0.837,"AB",2,"2020-07-08_14h00.21.630","DelayedExp","2020.1.3",60,"Studied",7,3,NA,NA,"16",NA
"STREET","slash",0.881,"AB",2,"2020-07-08_14h00.21.631","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"CLEAR","slash",0.623,"AB",2,"2020-07-08_14h00.21.632","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"PLAN","z",0.594,"AB",2,"2020-07-08_14h00.21.633","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,"15",NA
"NOSE","slash",0.506,"AB",2,"2020-07-08_14h00.21.634","DelayedExp","2020.1.3",60,"Studied",30,2,NA,NA,"17",NA
"SLIDE","slash",0.917,"AB",2,"2020-07-08_14h00.21.635","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"TEST","z",0.463,"AB",2,"2020-07-08_14h00.21.636","DelayedExp","2020.1.3",60,"Studied",35,2,"Related","QUIZ","23",NA
"SMOOTH","z",0.498,"AB",2,"2020-07-08_14h00.21.637","DelayedExp","2020.1.3",60,"Studied",33,4,"Related","ROUGH",NA,NA
"STAIRS","z",1.126,"AB",2,"2020-07-08_14h00.21.638","DelayedExp","2020.1.3",60,"Studied",24,4,"Identical",NA,NA,NA
"SCISSORS","z",0.652,"AB",2,"2020-07-08_14h00.21.639","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"HEAR","slash",1.719,"AB",2,"2020-07-08_14h00.21.640","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"ITCH","slash",0.517,"AB",2,"2020-07-08_14h00.21.641","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"BOSS","slash",0.437,"AB",2,"2020-07-08_14h00.21.642","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SILVER","z",0.773,"AB",2,"2020-07-08_14h00.21.643","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"LAND","slash",0.481,"AB",2,"2020-07-08_14h00.21.644","DelayedExp","2020.1.3",60,"Studied",30,1,"Related","ACRE",NA,NA
"STATES","slash",0.581,"AB",2,"2020-07-08_14h00.21.645","DelayedExp","2020.1.3",60,"Studied",5,2,"Identical",NA,"21",NA
"RIGHT","slash",0.772,"AB",2,"2020-07-08_14h00.21.646","DelayedExp","2020.1.3",60,"Studied",6,4,"Identical",NA,"40",NA
"RENT","z",0.606,"AB",2,"2020-07-08_14h00.21.647","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SHALLOW","slash",0.643,"AB",2,"2020-07-08_14h00.21.648","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"GROSS","z",0.573,"AB",2,"2020-07-08_14h00.21.649","DelayedExp","2020.1.3",60,"Studied",7,4,"Related","YUCK",NA,NA
"KISS","slash",0.418,"AB",2,"2020-07-08_14h00.21.650","DelayedExp","2020.1.3",60,"Studied",23,1,"Identical",NA,NA,NA
"PURPLE","z",0.566,"AB",2,"2020-07-08_14h00.21.651","DelayedExp","2020.1.3",60,"Studied",18,2,NA,NA,"3","51"
"NIGHTS","slash",0.663,"AB",2,"2020-07-08_14h00.21.652","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"RULE","z",0.744,"AB",2,"2020-07-08_14h00.21.653","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"WHOLE","slash",0.734,"AB",2,"2020-07-08_14h00.21.654","DelayedExp","2020.1.3",60,"Studied",24,3,"Identical",NA,NA,NA
"MEAN","z",0.657,"AB",2,"2020-07-08_14h00.21.655","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"HOOP","slash",0.976,"AB",2,"2020-07-08_14h00.21.656","DelayedExp","2020.1.3",60,"Studied",1,1,NA,NA,"2,10","26"
"EXACT","z",0.85,"AB",2,"2020-07-08_14h00.21.657","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SHORT","slash",0.885,"AB",2,"2020-07-08_14h00.21.658","DelayedExp","2020.1.3",60,"Studied",33,3,"Related","TALL","32",NA
"SLOW","z",0.769,"AB",2,"2020-07-08_14h00.21.659","DelayedExp","2020.1.3",60,"Studied",36,2,NA,NA,"24",NA
"MILK","z",0.733,"AB",2,"2020-07-08_14h00.21.660","DelayedExp","2020.1.3",60,"Studied",29,2,NA,NA,"16","12,23"
"SHOES","z",1.496,"AB",2,"2020-07-08_14h00.21.661","DelayedExp","2020.1.3",60,"Studied",14,1,NA,NA,NA,NA
"PLANT","slash",1.599,"AB",2,"2020-07-08_14h00.21.662","DelayedExp","2020.1.3",60,"Studied",2,3,"Related","SEED","3",NA
"LIGHT","slash",0.441,"AB",2,"2020-07-08_14h00.21.663","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"CHILD","slash",0.919,"AB",2,"2020-07-08_14h00.21.664","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"YOURS","slash",1.207,"AB",2,"2020-07-08_14h00.21.665","DelayedExp","2020.1.3",60,"Studied",26,3,"Identical",NA,"29",NA
"FINISH","z",0.78,"AB",2,"2020-07-08_14h00.21.666","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"ANIMAL","slash",0.891,"AB",2,"2020-07-08_14h00.21.667","DelayedExp","2020.1.3",60,"Studied",20,3,NA,NA,"28",NA
"BEHIND","slash",0.783,"AB",2,"2020-07-08_14h00.21.668","DelayedExp","2020.1.3",60,"Studied",14,3,NA,NA,"6",NA
"KIDNAP","slash",0.735,"AB",2,"2020-07-08_14h00.21.669","DelayedExp","2020.1.3",60,"Studied",23,2,NA,NA,"8",NA
"ALIVE","slash",0.99,"AB",2,"2020-07-08_14h00.21.670","DelayedExp","2020.1.3",60,"Studied",19,2,NA,NA,"4",NA
"HAPPY","z",0.552,"AB",2,"2020-07-08_14h00.21.671","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"CHAIN","slash",0.601,"AB",2,"2020-07-08_14h00.21.672","DelayedExp","2020.1.3",60,"Studied",28,2,NA,NA,"14",NA
"SOUTH","z",0.891,"AB",2,"2020-07-08_14h00.21.673","DelayedExp","2020.1.3",60,"Studied",29,1,"Related","NORTH",NA,NA
"MINIMUM","z",0.815,"AB",2,"2020-07-08_14h00.21.674","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"LEAVES","slash",0.641,"AB",2,"2020-07-08_14h00.21.675","DelayedExp","2020.1.3",60,"Studied",19,3,NA,NA,"24",NA
"CLASS","slash",1.449,"AB",2,"2020-07-08_14h00.21.676","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,"59"
"CLIMB","slash",0.782,"AB",2,"2020-07-08_14h00.21.677","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"DRUGS","z",1.541,"AB",2,"2020-07-08_14h00.21.678","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"CHAIR","slash",0.852,"AB",2,"2020-07-08_14h00.21.679","DelayedExp","2020.1.3",60,"Studied",22,4,NA,NA,"23,42",NA
"SWAMP","slash",1.493,"AB",2,"2020-07-08_14h00.21.680","DelayedExp","2020.1.3",60,"Studied",2,1,"Identical",NA,NA,NA
"FIRST","slash",1.206,"AB",2,"2020-07-08_14h00.21.681","DelayedExp","2020.1.3",60,"Studied",22,2,NA,NA,"7","67"
"KNIFE","z",1.095,"AB",2,"2020-07-08_14h00.21.682","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"SELLER","slash",1.067,"AB",2,"2020-07-08_14h00.21.683","DelayedExp","2020.1.3",60,"Studied",14,4,"Related","BUYER","14",NA
"MINUS","z",2.152,"AB",2,"2020-07-08_14h00.21.684","DelayedExp","2020.1.3",60,"Studied",32,3,NA,NA,"31",NA
"MINUTE","slash",1.583,"AB",2,"2020-07-08_14h00.21.685","DelayedExp","2020.1.3",60,"Studied",36,3,"Related","HOUR","42",NA
"NOISE","slash",2.368,"AB",2,"2020-07-08_14h00.21.686","DelayedExp","2020.1.3",60,"Studied",18,1,"Identical",NA,NA,NA
"STRIPE","z",1.114,"AB",2,"2020-07-08_14h00.21.687","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"HEAD","slash",0.824,"AB",2,"2020-07-08_14h00.21.688","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"DUSK","z",1.374,"AB",2,"2020-07-08_14h00.21.689","DelayedExp","2020.1.3",60,"Studied",31,1,NA,NA,NA,NA
"LENGTH","slash",1.033,"AB",2,"2020-07-08_14h00.21.690","DelayedExp","2020.1.3",60,"Studied",1,4,"Related","WIDTH",NA,"33"
"PENCIL","z",1.308,"AB",2,"2020-07-08_14h00.21.691","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"LOVE","z",1.749,"AB",2,"2020-07-08_14h00.21.692","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,"11"
"LESS","slash",0.643,"AB",2,"2020-07-08_14h00.21.693","DelayedExp","2020.1.3",60,"Studied",10,2,"Identical",NA,"35",NA
"CLOCK","slash",2.115,"AB",2,"2020-07-08_14h00.21.694","DelayedExp","2020.1.3",60,"Studied",4,3,NA,NA,"11",NA
"BABY","z",1.627,"AB",2,"2020-07-08_14h00.21.695","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"SPIDER","slash",2.804,"AB",2,"2020-07-08_14h00.21.696","DelayedExp","2020.1.3",60,"Studied",20,2,NA,NA,"5",NA
"BELOW","slash",1.254,"AB",2,"2020-07-08_14h00.21.697","DelayedExp","2020.1.3",60,"Studied",28,1,"Identical",NA,NA,NA
"WARM","z",2.272,"AB",2,"2020-07-08_14h00.21.698","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"DAGGER","slash",1.967,"AB",2,"2020-07-08_14h00.21.699","DelayedExp","2020.1.3",60,"Studied",29,4,NA,NA,NA,NA
"DISAGREE","z",1.196,"AB",2,"2020-07-08_14h00.21.700","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"MOST","slash",1.643,"AB",2,"2020-07-08_14h00.21.701","DelayedExp","2020.1.3",60,"Studied",2,2,NA,NA,"2",NA
"FOOD","z",2.004,"AB",2,"2020-07-08_14h00.21.702","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"GEEK","z",0.633,"AB",2,"2020-07-08_14h00.21.703","DelayedExp","2020.1.3",60,"Studied",16,1,NA,NA,NA,NA
"THERE","slash",2.504,"AB",2,"2020-07-08_14h00.21.704","DelayedExp","2020.1.3",60,"Studied",15,3,"Related","HERE",NA,NA
"BEFORE","z",2.236,"AB",2,"2020-07-08_14h00.21.705","DelayedExp","2020.1.3",60,"Studied",16,3,"Identical",NA,NA,NA
"UNCLEAR","z",2.799,"AB",2,"2020-07-08_14h00.21.706","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"GRAND","slash",2.267,"AB",2,"2020-07-08_14h00.21.707","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"CARRY","z",1.387,"AB",2,"2020-07-08_14h00.21.708","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"WILD","slash",2.421,"AB",2,"2020-07-08_14h00.21.709","DelayedExp","2020.1.3",60,"Studied",14,2,"Identical",NA,"39",NA
"CELL","slash",2.426,"AB",2,"2020-07-08_14h00.21.710","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"EXCUSE","z",1.302,"AB",2,"2020-07-08_14h00.21.711","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"NAVY","slash",0.564,"AB",2,"2020-07-08_14h00.21.712","DelayedExp","2020.1.3",60,"Studied",33,2,"Related","ARMY",NA,"6,7,21,22"
"DOLLAR","slash",0.959,"AB",2,"2020-07-08_14h00.21.713","DelayedExp","2020.1.3",60,"Studied",8,3,NA,NA,"12",NA
"BRANCH","z",1.544,"AB",2,"2020-07-08_14h00.21.714","DelayedExp","2020.1.3",60,"Studied",12,2,"Related","TWIG",NA,"68"
"MUSCLE","slash",0.625,"AB",2,"2020-07-08_14h00.21.715","DelayedExp","2020.1.3",60,"Studied",13,3,NA,NA,"5",NA
"FISH","slash",0.644,"AB",2,"2020-07-08_14h00.21.716","DelayedExp","2020.1.3",60,"Studied",8,4,"Identical",NA,NA,"13"
"ENGLISH","z",0.779,"AB",2,"2020-07-08_14h00.21.717","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"BUCKET","slash",0.659,"AB",2,"2020-07-08_14h00.21.718","DelayedExp","2020.1.3",60,"Studied",9,2,"Identical",NA,"34",NA
"THANKS","z",0.781,"AB",2,"2020-07-08_14h00.21.719","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"MUSIC ","slash",0.731,"AB",2,"2020-07-08_14h00.21.720","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SHIP","slash",0.878,"AB",2,"2020-07-08_14h00.21.721","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"WOOD","slash",1.032,"AB",2,"2020-07-08_14h00.21.722","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"LOOK","z",0.416,"AB",2,"2020-07-08_14h00.21.723","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"HAIR","slash",0.429,"AB",2,"2020-07-08_14h00.21.724","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"DRESS","slash",0.619,"AB",2,"2020-07-08_14h00.21.725","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,"31"
"YOUNG","slash",0.441,"AB",2,"2020-07-08_14h00.21.726","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"PROPER","slash",0.581,"AB",2,"2020-07-08_14h00.21.727","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"FAKE","slash",0.431,"AB",2,"2020-07-08_14h00.21.728","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"BLACK","slash",0.407,"AB",2,"2020-07-08_14h00.21.729","DelayedExp","2020.1.3",60,"Studied",11,1,NA,NA,NA,NA
"VOLCANO","z",0.525,"AB",2,"2020-07-08_14h00.21.730","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"MAID","slash",0.42,"AB",2,"2020-07-08_14h00.21.731","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"MANY","z",0.984,"AB",2,"2020-07-08_14h00.21.732","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"WORST","z",0.809,"AB",2,"2020-07-08_14h00.21.733","DelayedExp","2020.1.3",60,"Studied",25,3,"Identical",NA,"25",NA
"WATER","slash",0.481,"AB",2,"2020-07-08_14h00.21.734","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"WAITER","slash",0.773,"AB",2,"2020-07-08_14h00.21.735","DelayedExp","2020.1.3",60,"Studied",32,2,NA,NA,"19",NA
"FIVE","slash",0.417,"AB",2,"2020-07-08_14h00.21.736","DelayedExp","2020.1.3",60,"Studied",3,1,"Related","FOUR",NA,NA
"DEATH","z",0.509,"AB",2,"2020-07-08_14h00.21.737","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
