"RecogWord","key_resp_3.keys","key_resp_3.rt","participant","session","date","expName","psychopyVersion","frameRate","Studied","StudyPosition","Block","PrimeCondition","RelatedPrime","Day1Position","Day2Position"
"ARGUE","slash",1.011605,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",20,2,NA,NA,NA,NA
"TOES","slash",0.79412,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",34,2,NA,NA,"5",NA
"TREE","slash",0.660865,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"PICTURE","z",0.89304,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",27,1,NA,NA,NA,NA
"WORLD","slash",0.59771,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",10,1,NA,NA,"4","6"
"RENT","slash",1.04348,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"BOSS","slash",1.52629,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"HAIR","slash",1.91167,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"SILK","slash",0.693215,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"PURPLE","slash",0.615525,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",15,2,NA,NA,"13","50"
"BELL","slash",0.84304,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"GRASS","slash",0.628315,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",3,3,NA,NA,"11",NA
"PRESENT","slash",1.10905,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",8,1,"Identical",NA,NA,NA
"KILL","z",2.47599,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",31,1,"Identical",NA,NA,NA
"SURE","z",0.89435,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"LENGTH","slash",1.04308,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",17,4,"Identical",NA,NA,NA
"PRIDE","slash",1.292805,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"WRITE","z",1.177545,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"NIGHTS","z",1.745155,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"THANKS","z",0.875695,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"STARS","slash",1.726815,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"HEAR","slash",0.75952,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,"15","90"
"CAMP","slash",0.680735,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",6,1,NA,NA,NA,NA
"WANT","z",1.55024,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"FISH","slash",0.577465,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",25,4,NA,NA,"7","65"
"ROAD","z",1.01013,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"SUBJECT","z",0.81274,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"TOOTH","slash",0.977955,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"LETTUCE","slash",1.128465,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"CHURCH","slash",1.36073,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"LAWYER","slash",0.992275,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",2,4,NA,NA,"3",NA
"NONE","z",1.00972,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"DEAF","slash",0.943125,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",25,1,NA,NA,NA,NA
"LAUGH","z",1.050285,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",10,4,"Identical",NA,NA,NA
"SMART","z",0.71738,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"WHOLE","z",0.79242,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",32,3,"Identical",NA,NA,NA
"PENNY","slash",1.07592,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"CRACKER","slash",0.65809,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",32,4,"Identical",NA,NA,NA
"TWELVE","slash",0.815025,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",8,4,"Identical",NA,NA,NA
"CLASS","slash",1.14673,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"RULE","z",0.72042,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"SWAMP","z",0.929605,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",26,1,NA,NA,NA,NA
"EGGS","slash",0.89588,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",34,4,"Identical",NA,NA,NA
"FIND","slash",0.730385,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SEEK","z",1.09537,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",36,2,"Identical",NA,NA,NA
"MINUTE","slash",0.862855,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",42,3,"Identical",NA,NA,NA
"BUTTER","slash",1.479485,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",33,2,NA,NA,"2",NA
"SWORD","z",0.994715,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"GLASSES","z",0.891835,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"MUSCLE","slash",0.69506,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",11,3,NA,NA,"23","18"
"CASTLE","z",2.64806,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"MARRY","slash",0.81921,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SHALLOW","z",1.425945,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"SQUARE","z",0.932355,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",6,2,NA,NA,"8",NA
"HATE","z",1.468555,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"TIRED","slash",1.37955,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"STING","z",0.924495,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"LESS","slash",0.82708,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",10,2,NA,NA,"14",NA
"WEIGHT","z",1.08233,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",13,4,"Identical",NA,NA,NA
"FINGER","slash",0.609855,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",19,3,NA,NA,"16,20","2"
"SLEEP","z",0.953315,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SELF","z",0.79966,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"DRESS","slash",0.87573,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SPIT","z",0.693825,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"FENCE","slash",1.08429,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",27,3,NA,NA,NA,NA
"GHOST","z",0.96273,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",33,1,NA,NA,NA,NA
"ARMS","z",0.79262,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"INHALE","slash",0.66317,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",23,2,NA,NA,"34","30"
"STAIRS","slash",0.667895,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",29,4,NA,NA,"9","25"
"CLAM","slash",0.669085,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",4,4,NA,NA,"5",NA
"MUSIC ","z",0.89385,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"BREAK","z",0.733635,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"OVEN","slash",1.02638,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SORRY","z",0.698985,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",32,1,NA,NA,NA,NA
"TRASH","z",0.81454,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",13,1,NA,NA,NA,NA
"MOVE","z",0.75942,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"MAD","z",0.684265,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"CLOWN","z",0.97674,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"QUIET","z",1.43722,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"NINE","slash",0.8291,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"RAIN","z",0.743245,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"CHEESE","slash",0.80038,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",16,4,"Identical",NA,NA,NA
"BIRD","slash",0.697055,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",27,4,"Identical",NA,"11",NA
"MINOR","z",0.885435,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",4,1,"Identical",NA,NA,NA
"CORAL","slash",0.60911,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",14,3,NA,NA,"18","10"
"BELOW","slash",0.6327,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",11,1,"Identical",NA,"6","5"
"BOARD","z",0.70994,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"GRAND","z",0.648845,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"SAME","slash",0.693225,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"LEARN","slash",0.75759,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",40,1,NA,NA,"11",NA
"MAGIC","z",0.69652,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"TOUCH","z",0.79377,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"POTATO","z",0.684705,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"EXACT","z",0.775185,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"POUND","slash",0.75886,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",17,1,"Identical",NA,NA,NA
"PLANE ","z",1.02757,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"STICKY","z",0.830575,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"WATER","slash",0.72544,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"NAVY","z",0.60823,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",41,2,NA,NA,NA,NA
"KISS","slash",0.628715,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",14,1,NA,NA,"19",NA
"DOOR","z",0.894935,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"CLOSE","slash",0.926955,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",39,3,NA,NA,NA,NA
"BIKE","z",0.776875,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"UNCLEAR","z",0.776305,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SMELL","slash",1.02901,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"CARD","z",0.731155,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"WOOD","slash",0.60923,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"STRANGE","slash",0.726535,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"ROCK","z",0.693055,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"GAME","z",0.81355,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"STRIPE","z",0.81022,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"PHONE","slash",0.627325,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",12,3,NA,NA,"16","8"
"CANDLE","slash",0.565155,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",27,2,NA,NA,"20","21"
"STORE","slash",0.99642,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"GRAVE","z",0.79612,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"TEETH","slash",0.60998,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",5,3,"Identical",NA,"13",NA
"HELLO","z",0.69274,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"PROBLEM","z",0.87498,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"WORK","slash",1.456505,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",21,4,NA,NA,"19",NA
"KNIFE","slash",0.54812,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SELLER","z",0.546455,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",40,4,NA,NA,NA,NA
"YOUNG","z",0.66227,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"GIRLS","slash",0.560355,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",10,3,NA,NA,"22","17"
"TRAIN","z",0.75435,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",24,1,NA,NA,NA,NA
"MINIMUM","z",0.99053,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"REAL","z",0.680725,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"MONKEY","z",0.669195,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"VOLCANO","z",0.9314,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"JUMP","z",0.865945,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",23,1,"Identical",NA,NA,NA
"PIECE","z",0.84895,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"QUEEN","slash",0.79727,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",37,3,NA,NA,"3",NA
"FINISH","z",0.77647,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"STORY","slash",0.67944,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,"Studied",28,4,NA,NA,"10",NA
"WARM","slash",0.87683,"KT",2,"2020-07-03_12h25.49.002","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
