RecalledWord,StudyPosition,Block
SOUTH,1,1
SHOES,2,1
DIRT,3,1
MINOR,4,1
FIVE,5,1
CAMP,6,1
DEVIL,7,1
PRESENT,8,1
DUSK,9,1
WORLD,10,1
BELOW,11,1
NOISE,12,1
TRASH,13,1
KISS,14,1
BRIDE,15,1
LAYER,16,1
POUND,17,1
LAND,18,1
SMILE,19,1
WHEAT,20,1
STOMACH,21,1
LAKE,22,1
JUMP,23,1
TRAIN,24,1
DEAF,25,1
SWAMP,26,1
PICTURE,27,1
TIGHT,28,1
FROG,29,1
SNAKE,30,1
KILL,31,1
SORRY,32,1
GHOST,33,1
SWEET,34,1
GEEK,35,1
HOOP,36,1
SMOKE,37,1
BLACK,38,1
THIEF,39,1
LEARN,40,1
HOTEL,41,1
DIRTY,42,1
SUPPER,1,2
SHOE,2,2
BUCKET,3,2
BLEACH,4,2
MOTHER,5,2
SQUARE,6,2
ALIVE,7,2
VERB,8,2
FIRST,9,2
LESS,10,2
CHAIN,11,2
WINTER,12,2
SLOW,13,2
MOST,14,2
PURPLE,15,2
BRANCH,16,2
WILD,17,2
STATES,18,2
NOSE,19,2
ARGUE,20,2
READ,21,2
KIDNAP,22,2
INHALE,23,2
WAITER,24,2
SOAP,25,2
PAIN,26,2
CANDLE,27,2
SPIDER,28,2
THIRST,29,2
MILK,30,2
BALLET,31,2
HUNGER,32,2
BUTTER,33,2
TOES,34,2
MIDDLE,35,2
SEEK,36,2
BORROW,37,2
LOVING,38,2
THREAD,39,2
TENNIS,40,2
NAVY,41,2
TEST,42,2
THROW,1,3
LEMON,2,3
GRASS,3,3
TIGER,4,3
TEETH,5,3
LEAVES,6,3
CANCER,7,3
ENTER,8,3
SHORT,9,3
GIRLS,10,3
MUSCLE,11,3
PHONE,12,3
BEFORE,13,3
CORAL,14,3
DOLLAR,15,3
FOUND,16,3
MINUS,17,3
SHARK,18,3
FINGER,19,3
YOURS,20,3
WHERE,21,3
OFFICE,22,3
HORSE,23,3
WORST,24,3
PLANT,25,3
ANIMAL,26,3
FENCE,27,3
BEHIND,28,3
CLOCK,29,3
EARLY,30,3
SHOVE,31,3
WHOLE,32,3
QUART,33,3
THERE,34,3
PEPPER,35,3
STAIR,36,3
QUEEN,37,3
UNCLE,38,3
CLOSE,39,3
SPOON,40,3
SCARED,41,3
MINUTE,42,3
FRIGHT,1,4
LAWYER,2,4
DAGGER,3,4
CLAM,4,4
GUITAR,5,4
CLAUS,6,4
FRANCE,7,4
TWELVE,8,4
SMOOTH,9,4
LAUGH,10,4
STREAM,11,4
NEPHEW,12,4
WEIGHT,13,4
MONEY,14,4
PLANET,15,4
CHEESE,16,4
LENGTH,17,4
HORN,18,4
ORANGE,19,4
WEST,20,4
WORK,21,4
STOP,22,4
SHEETS,23,4
RIGHT,24,4
FISH,25,4
GROSS,26,4
BIRD,27,4
STORY,28,4
STAIRS,29,4
BEACH,30,4
NICKEL,31,4
CRACKER,32,4
CHAIR,33,4
EGGS,34,4
PICKLE,35,4
BOMB,36,4
EMPIRE,37,4
FLOWER,38,4
HAMMER,39,4
SELLER,40,4
CHANGE,41,4
NUMBER,42,4
