"RecogWord","key_resp_3.keys","key_resp_3.rt","participant","session","date","expName","psychopyVersion","frameRate","Studied","StudyPosition","Block","PrimeCondition","RelatedPrime","Day1Position","Day2Position"
"LENGTH","z",1.150455,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,"Studied",6,3,NA,NA,"6",NA
"BEFORE","slash",0.717195,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,"Studied",8,2,NA,NA,"8",NA
"SEEK","z",0.683405,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,"Studied",9,1,NA,NA,NA,NA
"LOSE","z",0.731915,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"OFFICE","z",0.78494,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,"Studied",42,2,"Identical",NA,NA,NA
"MILK","z",0.73309,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,"Studied",31,1,"Identical",NA,NA,NA
"SMOOTH","z",1.201965,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,"Studied",8,3,"Identical",NA,NA,NA
"LAWYER","slash",0.66353,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,"Studied",22,3,NA,NA,"8","2"
"LAKE","slash",2.733255,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,"Studied",37,4,NA,NA,NA,NA
"GRASS","z",0.76755,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,"Studied",18,2,NA,NA,NA,NA
"DESERT","z",0.743795,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"MUSIC ","z",1.33091,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SHEETS","slash",0.84936,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,"Studied",4,3,NA,NA,"3",NA
"EARLY","slash",1.35178,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,"Studied",38,2,"Identical",NA,NA,NA
"MONEY","slash",1.046625,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,"Studied",37,3,NA,NA,NA,NA
"NEPHEW","z",0.819765,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,"Studied",35,3,NA,NA,NA,NA
"ANNOY","slash",1.796075,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"ARGUE","z",0.982885,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,"Studied",21,1,NA,NA,NA,NA
"BREAD","z",1.817425,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"STOP","z",0.98341,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,"Studied",14,3,NA,NA,NA,NA
"ONCE","z",1.846595,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"DOOR","slash",1.393435,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"CASTLE","z",0.741715,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"STREAM","z",0.727605,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,"Studied",26,3,NA,NA,"10",NA
"GRAVE","z",0.91789,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"STARS","slash",0.781775,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"SHEEP","z",0.64844,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"CLOSE","slash",0.85114,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,"Studied",10,2,NA,NA,NA,NA
"CHOOSE","z",0.798825,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"CAKE","slash",1.699325,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"BRAIN","z",0.899935,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"CAMP","z",1.99919,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,"Studied",4,4,NA,NA,"5",NA
"HEAR","z",1.467005,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SLOW","z",2.269555,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,"Studied",36,1,NA,NA,"6",NA
"SCISSORS","slash",0.64821,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"NINE","z",0.94034,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"THROW","z",1.09917,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,"Studied",30,2,"Identical",NA,NA,NA
"SLEEP","slash",1.433485,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"TENNIS","z",0.64916,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,"Studied",30,1,"Identical",NA,NA,NA
"EXACT","slash",2.351415,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"TEETH","slash",1.53646,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,"Studied",24,2,NA,NA,"15",NA
"WEST","z",2.733005,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,"Studied",19,3,NA,NA,NA,NA
"GIRLS","slash",0.733245,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,"Studied",3,2,NA,NA,"3",NA
"JACKET","z",1.3497,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"STREET","z",2.6677,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"MOVE","z",1.717025,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"BIRD","slash",0.677995,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,"Studied",15,3,"Identical",NA,NA,"3"
"ENGLISH","slash",0.782025,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"LEMON","slash",0.600485,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,"Studied",6,2,NA,NA,"7","15"
"LARGE","slash",1.318355,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"CLEAR","z",0.72727,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"FINISH","z",1.880895,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"GUITAR","slash",0.815965,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,"Studied",41,3,NA,NA,NA,NA
"FIRE","slash",0.672895,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,"90"
"PURPLE","z",0.71146,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,"Studied",13,1,NA,NA,NA,NA
"THERE","slash",0.949535,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,"Studied",1,2,NA,NA,"1",NA
"MARRY","z",0.93383,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"THIEF","z",0.94842,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,"Studied",33,4,NA,NA,NA,NA
"DEAF","slash",1.899375,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,"Studied",1,4,NA,NA,"6",NA
"MAD","z",0.98248,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"WARM","z",1.081855,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"SONG","slash",0.65002,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SOUR","z",0.71571,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"COPY","z",1.51581,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"HAIR","z",0.876835,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"BELL","z",0.684715,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SMART","slash",0.86221,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"HATE","z",0.599435,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"TOOL","z",1.89684,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"DOLLAR","slash",0.90982,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,"Studied",25,2,"Identical",NA,NA,NA
"DEVIL","slash",0.632595,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,"Studied",24,4,NA,NA,"12","57"
"NONE","z",0.959935,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"TOUR","z",0.69477,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"PLAN","z",0.89639,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"UNDER","slash",0.816055,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"PURPOSE","z",1.218375,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"DRUGS","z",1.032355,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"MOST","z",0.928425,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,"Studied",35,1,"Identical",NA,NA,NA
"FLOWER","z",0.89762,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,"Studied",23,3,NA,NA,NA,NA
"STAMP","slash",1.098695,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"CARRY","z",0.715725,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"STING","z",2.76638,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SAME","z",1.25733,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"STATES","slash",0.698825,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,"Studied",41,1,NA,NA,"1",NA
"ALIVE","slash",0.79735,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,"Studied",7,1,"Identical",NA,"9",NA
"WANT","slash",0.691635,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"SPOTS","z",0.729725,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"CLOWN","z",0.68157,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"KISS","z",1.76062,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,"Studied",31,4,"Identical",NA,NA,NA
"CLIMB","z",1.12683,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"WORLD","slash",0.61783,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,"Studied",9,4,"Identical",NA,"20","8"
"CHEESE","slash",0.898745,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,"Studied",29,3,NA,NA,NA,NA
"BRANCH","z",1.09995,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,"Studied",4,1,"Identical",NA,NA,NA
"MINIMUM","z",0.71669,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SPIT","z",0.90023,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"READ","slash",0.766665,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,"Studied",24,1,NA,NA,NA,NA
"COLLECT","z",0.616515,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"SURE","z",0.935595,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"RULE","z",0.88283,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"KIDNAP","z",0.565745,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,"Studied",14,1,"Identical",NA,NA,NA
"PAPER","z",1.217895,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"WHERE","slash",0.578485,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,"Studied",37,2,NA,NA,"24",NA
"EGGS","z",1.460935,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,"Studied",3,3,NA,NA,NA,NA
"POUND","slash",0.782845,"EL",2,"2020-07-09_14h11.18.484","DelayedExp","2020.1.3",60,"Studied",7,4,"Identical",NA,NA,NA
