RecalledWord,StudyPosition,Block
MIDDLE,1,1
THIRST,2,1
SEEK,3,1
MILK,4,1
BUTTER,5,1
BALLET,6,1
SLOW,7,1
MOTHER,8,1
BRANCH,9,1
MOST,10,1
TENNIS,11,1
BLEACH,12,1
BUCKET,13,1
WAITER,14,1
LESS,15,1
SPIDER,16,1
CHAIN,17,1
HUNGER,18,1
NAVY,19,1
CANDLE,20,1
PAIN,21,1
LOVING,22,1
FIRST,23,1
BORROW,24,1
SHOE,25,1
ARGUE,26,1
TOES,27,1
ALIVE,28,1
INHALE,29,1
SQUARE,30,1
SOAP,31,1
KIDNAP,32,1
STATES,33,1
TEST,34,1
PURPLE,35,1
READ,36,1
VERB,37,1
THREAD,38,1
WINTER,39,1
WILD,40,1
NOSE,41,1
SUPPER,42,1
GRASS,1,2
DOLLAR,2,2
PLANT,3,2
THERE,4,2
CORAL,5,2
OFFICE,6,2
FENCE,7,2
CLOCK,8,2
FOUND,9,2
FINGER,10,2
BEHIND,11,2
EARLY,12,2
BEFORE,13,2
WORST,14,2
UNCLE,15,2
LEAVES,16,2
SHARK,17,2
ANIMAL,18,2
HORSE,19,2
GIRLS,20,2
SHORT,21,2
QUEEN,22,2
WHOLE,23,2
SHOVE,24,2
SCARED,25,2
CANCER,26,2
TEETH,27,2
PHONE,28,2
QUART,29,2
PEPPER,30,2
ENTER,31,2
SPOON,32,2
TIGER,33,2
MUSCLE,34,2
YOURS,35,2
MINUTE,36,2
MINUS,37,2
THROW,38,2
CLOSE,39,2
STAIR,40,2
WHERE,41,2
LEMON,42,2
FRIGHT,1,3
CRACKER,2,3
HAMMER,3,3
PLANET,4,3
CHEESE,5,3
WEST,6,3
CHANGE,7,3
SMOOTH,8,3
BEACH,9,3
DAGGER,10,3
FRANCE,11,3
GUITAR,12,3
EGGS,13,3
LAWYER,14,3
BOMB,15,3
WEIGHT,16,3
NUMBER,17,3
CLAUS,18,3
SELLER,19,3
NICKEL,20,3
RIGHT,21,3
HORN,22,3
FLOWER,23,3
SHEETS,24,3
STAIRS,25,3
LENGTH,26,3
STORY,27,3
EMPIRE,28,3
TWELVE,29,3
STOP,30,3
WORK,31,3
CHAIR,32,3
PICKLE,33,3
FISH,34,3
BIRD,35,3
MONEY,36,3
LAUGH,37,3
ORANGE,38,3
GROSS,39,3
STREAM,40,3
NEPHEW,41,3
CLAM,42,3
SWEET,1,4
SMILE,2,4
LEARN,3,4
LAKE,4,4
DIRT,5,4
DEAF,6,4
PICTURE,7,4
FROG,8,4
KISS,9,4
SHOES,10,4
SNAKE,11,4
DEVIL,12,4
FIVE,13,4
TRAIN,14,4
TIGHT,15,4
GEEK,16,4
SWAMP,17,4
BELOW,18,4
DIRTY,19,4
THIEF,20,4
POUND,21,4
DUSK,22,4
HOOP,23,4
SOUTH,24,4
JUMP,25,4
LAND,26,4
NOISE,27,4
SMOKE,28,4
LAYER,29,4
SORRY,30,4
HOTEL,31,4
KILL,32,4
BLACK,33,4
STOMACH,34,4
WHEAT,35,4
MINOR,36,4
BRIDE,37,4
WORLD,38,4
GHOST,39,4
TRASH,40,4
CAMP,41,4
PRESENT,42,4
