RecalledWord,StudyPosition,Block
PAIN,1,1
MOST,2,1
TOES,3,1
SLOW,4,1
VERB,5,1
THIRST,6,1
BUCKET,7,1
NOSE,8,1
MIDDLE,9,1
SUPPER,10,1
MILK,11,1
SQUARE,12,1
READ,13,1
TEST,14,1
MOTHER,15,1
BORROW,16,1
SOAP,17,1
NAVY,18,1
CANDLE,19,1
FIRST,20,1
BRANCH,21,1
SEEK,22,1
BUTTER,23,1
WINTER,24,1
LOVING,25,1
CHAIN,26,1
ARGUE,27,1
TENNIS,28,1
WAITER,29,1
KIDNAP,30,1
SHOE,31,1
WILD,32,1
INHALE,33,1
STATES,34,1
THREAD,35,1
HUNGER,36,1
SPIDER,37,1
BLEACH,38,1
PURPLE,39,1
ALIVE,40,1
LESS,41,1
BALLET,42,1
EARLY,1,2
THERE,2,2
LEAVES,3,2
HORSE,4,2
FOUND,5,2
CANCER,6,2
SCARED,7,2
UNCLE,8,2
LEMON,9,2
SHORT,10,2
GRASS,11,2
STAIR,12,2
BEFORE,13,2
PLANT,14,2
CLOSE,15,2
OFFICE,16,2
PHONE,17,2
THROW,18,2
TEETH,19,2
FENCE,20,2
ANIMAL,21,2
FINGER,22,2
SHARK,23,2
TIGER,24,2
QUEEN,25,2
PEPPER,26,2
CLOCK,27,2
MINUTE,28,2
CORAL,29,2
QUART,30,2
SPOON,31,2
MINUS,32,2
BEHIND,33,2
GIRLS,34,2
YOURS,35,2
WHOLE,36,2
WORST,37,2
DOLLAR,38,2
WHERE,39,2
ENTER,40,2
MUSCLE,41,2
SHOVE,42,2
LAUGH,1,3
CHAIR,2,3
CLAM,3,3
NEPHEW,4,3
CRACKER,5,3
PICKLE,6,3
GUITAR,7,3
SHEETS,8,3
FRIGHT,9,3
CHEESE,10,3
STAIRS,11,3
STOP,12,3
FRANCE,13,3
HORN,14,3
CLAUS,15,3
WEST,16,3
CHANGE,17,3
HAMMER,18,3
BEACH,19,3
MONEY,20,3
DAGGER,21,3
EGGS,22,3
EMPIRE,23,3
SMOOTH,24,3
PLANET,25,3
WEIGHT,26,3
LAWYER,27,3
NICKEL,28,3
NUMBER,29,3
TWELVE,30,3
WORK,31,3
FLOWER,32,3
BOMB,33,3
FISH,34,3
BIRD,35,3
GROSS,36,3
STORY,37,3
STREAM,38,3
LENGTH,39,3
RIGHT,40,3
SELLER,41,3
ORANGE,42,3
SMOKE,1,4
PICTURE,2,4
DIRTY,3,4
HOTEL,4,4
KILL,5,4
SOUTH,6,4
CAMP,7,4
GHOST,8,4
BELOW,9,4
BRIDE,10,4
PRESENT,11,4
TRAIN,12,4
GEEK,13,4
NOISE,14,4
SWEET,15,4
MINOR,16,4
SNAKE,17,4
DEAF,18,4
HOOP,19,4
WORLD,20,4
STOMACH,21,4
BLACK,22,4
JUMP,23,4
POUND,24,4
SHOES,25,4
SORRY,26,4
LAND,27,4
WHEAT,28,4
LAYER,29,4
DIRT,30,4
SMILE,31,4
LEARN,32,4
THIEF,33,4
KISS,34,4
TRASH,35,4
LAKE,36,4
DEVIL,37,4
TIGHT,38,4
FROG,39,4
FIVE,40,4
DUSK,41,4
SWAMP,42,4
