RecalledWord,StudyPosition,Block
SOAP,1,1
LOVING,2,1
MILK,3,1
WINTER,4,1
TENNIS,5,1
BLEACH,6,1
BORROW,7,1
SEEK,8,1
PURPLE,9,1
INHALE,10,1
NOSE,11,1
BALLET,12,1
NAVY,13,1
ALIVE,14,1
SUPPER,15,1
WILD,16,1
STATES,17,1
TOES,18,1
SPIDER,19,1
MIDDLE,20,1
LESS,21,1
MOST,22,1
CHAIN,23,1
CANDLE,24,1
TEST,25,1
SLOW,26,1
THIRST,27,1
READ,28,1
SHOE,29,1
ARGUE,30,1
FIRST,31,1
KIDNAP,32,1
MOTHER,33,1
BRANCH,34,1
PAIN,35,1
VERB,36,1
SQUARE,37,1
BUTTER,38,1
BUCKET,39,1
HUNGER,40,1
WAITER,41,1
THREAD,42,1
SHARK,1,2
UNCLE,2,2
CLOSE,3,2
SHOVE,4,2
PEPPER,5,2
THERE,6,2
QUART,7,2
BEFORE,8,2
STAIR,9,2
MUSCLE,10,2
SHORT,11,2
YOURS,12,2
FENCE,13,2
FOUND,14,2
LEMON,15,2
WORST,16,2
SCARED,17,2
CLOCK,18,2
FINGER,19,2
QUEEN,20,2
EARLY,21,2
PLANT,22,2
OFFICE,23,2
ANIMAL,24,2
DOLLAR,25,2
WHERE,26,2
PHONE,27,2
HORSE,28,2
BEHIND,29,2
GIRLS,30,2
THROW,31,2
TIGER,32,2
MINUS,33,2
TEETH,34,2
SPOON,35,2
ENTER,36,2
LEAVES,37,2
GRASS,38,2
CANCER,39,2
WHOLE,40,2
CORAL,41,2
MINUTE,42,2
STREAM,1,3
BEACH,2,3
FLOWER,3,3
TWELVE,4,3
BIRD,5,3
HAMMER,6,3
STOP,7,3
WEST,8,3
EMPIRE,9,3
CHEESE,10,3
RIGHT,11,3
CRACKER,12,3
NUMBER,13,3
LAUGH,14,3
HORN,15,3
CLAUS,16,3
GUITAR,17,3
SELLER,18,3
CHANGE,19,3
BOMB,20,3
MONEY,21,3
LAWYER,22,3
NICKEL,23,3
SMOOTH,24,3
PICKLE,25,3
CLAM,26,3
CHAIR,27,3
ORANGE,28,3
GROSS,29,3
LENGTH,30,3
WEIGHT,31,3
WORK,32,3
DAGGER,33,3
PLANET,34,3
FRIGHT,35,3
SHEETS,36,3
FRANCE,37,3
STAIRS,38,3
FISH,39,3
STORY,40,3
NEPHEW,41,3
EGGS,42,3
SOUTH,1,4
BRIDE,2,4
WHEAT,3,4
NOISE,4,4
THIEF,5,4
FROG,6,4
PRESENT,7,4
LAYER,8,4
DUSK,9,4
HOTEL,10,4
BELOW,11,4
SORRY,12,4
TRAIN,13,4
SMILE,14,4
LAKE,15,4
DIRT,16,4
SHOES,17,4
TIGHT,18,4
FIVE,19,4
DEAF,20,4
HOOP,21,4
CAMP,22,4
POUND,23,4
WORLD,24,4
JUMP,25,4
SWAMP,26,4
STOMACH,27,4
BLACK,28,4
MINOR,29,4
LAND,30,4
GHOST,31,4
SMOKE,32,4
KISS,33,4
KILL,34,4
SWEET,35,4
SNAKE,36,4
TRASH,37,4
GEEK,38,4
DIRTY,39,4
LEARN,40,4
PICTURE,41,4
DEVIL,42,4
