RecalledWord,StudyPosition,Block
LAND,1,1
THIEF,2,1
DEVIL,3,1
PRESENT,4,1
DIRT,5,1
LAYER,6,1
GEEK,7,1
SHOES,8,1
KISS,9,1
GHOST,10,1
DUSK,11,1
MINOR,12,1
BRIDE,13,1
POUND,14,1
SMOKE,15,1
WORLD,16,1
HOTEL,17,1
SOUTH,18,1
CAMP,19,1
DIRTY,20,1
SNAKE,21,1
TRAIN,22,1
SWAMP,23,1
SORRY,24,1
WHEAT,25,1
LEARN,26,1
LAKE,27,1
STOMACH,28,1
HOOP,29,1
SMILE,30,1
SWEET,31,1
TIGHT,32,1
PICTURE,33,1
DEAF,34,1
NOISE,35,1
JUMP,36,1
BLACK,37,1
TRASH,38,1
KILL,39,1
BELOW,40,1
FROG,41,1
FIVE,42,1
FIRST,1,2
MOTHER,2,2
WINTER,3,2
CANDLE,4,2
PURPLE,5,2
SHOE,6,2
SEEK,7,2
TENNIS,8,2
READ,9,2
TOES,10,2
BRANCH,11,2
SQUARE,12,2
THIRST,13,2
BORROW,14,2
SPIDER,15,2
WILD,16,2
ARGUE,17,2
BALLET,18,2
HUNGER,19,2
BUTTER,20,2
MILK,21,2
PAIN,22,2
TEST,23,2
NOSE,24,2
SOAP,25,2
NAVY,26,2
ALIVE,27,2
WAITER,28,2
CHAIN,29,2
THREAD,30,2
STATES,31,2
KIDNAP,32,2
MIDDLE,33,2
VERB,34,2
BLEACH,35,2
LOVING,36,2
INHALE,37,2
LESS,38,2
BUCKET,39,2
SLOW,40,2
MOST,41,2
SUPPER,42,2
SCARED,1,3
FOUND,2,3
CORAL,3,3
STAIR,4,3
CANCER,5,3
TIGER,6,3
BEFORE,7,3
QUART,8,3
MUSCLE,9,3
HORSE,10,3
SHARK,11,3
THERE,12,3
PHONE,13,3
QUEEN,14,3
OFFICE,15,3
GIRLS,16,3
SHORT,17,3
UNCLE,18,3
PLANT,19,3
YOURS,20,3
FENCE,21,3
ENTER,22,3
MINUS,23,3
ANIMAL,24,3
FINGER,25,3
BEHIND,26,3
LEMON,27,3
SPOON,28,3
EARLY,29,3
WORST,30,3
THROW,31,3
GRASS,32,3
SHOVE,33,3
WHOLE,34,3
DOLLAR,35,3
LEAVES,36,3
TEETH,37,3
CLOSE,38,3
WHERE,39,3
PEPPER,40,3
MINUTE,41,3
CLOCK,42,3
LAUGH,1,4
CHAIR,2,4
BEACH,3,4
FLOWER,4,4
FRANCE,5,4
PICKLE,6,4
WORK,7,4
NEPHEW,8,4
STORY,9,4
RIGHT,10,4
EGGS,11,4
NICKEL,12,4
SMOOTH,13,4
HORN,14,4
TWELVE,15,4
SHEETS,16,4
CHEESE,17,4
CLAM,18,4
STOP,19,4
CRACKER,20,4
GUITAR,21,4
SELLER,22,4
GROSS,23,4
FISH,24,4
BOMB,25,4
NUMBER,26,4
BIRD,27,4
LAWYER,28,4
LENGTH,29,4
DAGGER,30,4
WEIGHT,31,4
PLANET,32,4
HAMMER,33,4
EMPIRE,34,4
STREAM,35,4
MONEY,36,4
STAIRS,37,4
ORANGE,38,4
CHANGE,39,4
FRIGHT,40,4
WEST,41,4
CLAUS,42,4
