"RecogWord","key_resp_3.keys","key_resp_3.rt","participant","session","date","expName","psychopyVersion","frameRate","Studied","StudyPosition","Block","PrimeCondition","RelatedPrime","Day1Position","Day2Position"
"HOOP","z",1.39534,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,"Studied",38,2,NA,NA,NA,NA
"BUTTER","slash",1.266315,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,"Studied",17,3,"Identical",NA,"21",NA
"DESERT","slash",0.888375,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"FLOWER","slash",0.693995,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,"Studied",41,1,NA,NA,NA,NA
"BELL","slash",0.732335,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"NINE","z",0.93012,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"GLORY","slash",0.71523,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"STORE","slash",0.702045,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"OUTTAKE","z",0.770755,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"SMELL","z",1.053395,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"BREAD","slash",0.729525,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,"24"
"NOSE","slash",1.11662,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,"Studied",38,3,NA,NA,"33",NA
"LOVE","slash",0.6702,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"MINIMUM","z",0.64024,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"PENNY","z",0.6297,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"CANDLE","slash",0.69411,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,"Studied",2,3,"Identical",NA,NA,"54"
"HUNGER","slash",0.692965,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,"Studied",24,3,"Identical",NA,"28","40"
"CRACKER","slash",0.73968,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,"Studied",4,1,NA,NA,NA,NA
"WORLD","slash",0.55696,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,"Studied",40,2,NA,NA,"3",NA
"LAWYER","slash",0.598115,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,"Studied",16,1,NA,NA,"23","37"
"OVEN","z",0.73276,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"LARGE","z",1.001735,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"PURPLE","slash",0.643745,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,"Studied",16,3,"Identical",NA,"30","70"
"SWAMP","z",0.843955,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,"Studied",37,2,NA,NA,"5",NA
"GRAND","z",0.81872,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"TIGHT","slash",1.0933,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,"Studied",4,2,"Identical",NA,"28,41",NA
"VOTE","z",2.131075,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"EXACT","z",0.71254,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"KIDNAP","slash",0.864475,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,"Studied",19,3,NA,NA,"18",NA
"TREE","z",1.11826,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"CLOWN","z",0.934415,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"LOSE","z",0.988345,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"THANKS","z",0.76536,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"GHOST","slash",0.66098,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,"Studied",41,2,NA,NA,"2",NA
"DRAW","z",0.718945,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"MAGIC","z",0.63488,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"BEFORE","slash",0.796445,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,"Studied",26,4,"Identical",NA,"32",NA
"MOTHER","slash",0.655575,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,"Studied",30,3,NA,NA,"12","12"
"BEHIND","slash",0.73001,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,"Studied",22,4,NA,NA,"42",NA
"CLAM","slash",0.863385,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,"Studied",12,1,NA,NA,"30",NA
"PENCIL","slash",0.56388,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"MIDDLE","slash",0.597025,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,"Studied",6,3,NA,NA,NA,NA
"CHOOSE","slash",0.52053,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"TRAILER","z",0.59927,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"BOMB","slash",0.633935,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,"Studied",32,1,NA,NA,"15","15"
"LAUGH","slash",0.72299,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,"Studied",17,1,"Identical",NA,"16","36"
"GRASS","slash",0.605585,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,"Studied",40,4,NA,NA,"3",NA
"STING","z",0.65993,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"PURPOSE","z",0.83245,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"DEAF","slash",0.72926,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,"Studied",1,2,NA,NA,NA,"39"
"GEEK","slash",0.572255,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,"Studied",17,2,NA,NA,"20",NA
"EGGS","slash",0.42793,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,"Studied",20,1,NA,NA,"21",NA
"JUMP","slash",0.59171,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,"Studied",39,2,NA,NA,"4",NA
"TOUR","slash",0.46451,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"MINOR","z",0.74288,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,"Studied",32,2,"Identical",NA,NA,NA
"BRANCH","slash",0.79111,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,"Studied",21,3,NA,NA,NA,NA
"STRIPE","slash",0.631915,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"SLIDE","slash",0.564305,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"GRAVE","slash",0.51882,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"JACKET","z",0.60506,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"TOUCH","z",0.473605,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"MONKEY","z",0.58843,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"LETTUCE","z",0.69593,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"CANCER","z",0.808225,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,"Studied",18,4,"Identical",NA,NA,NA
"WILD","slash",0.67428,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,"Studied",14,3,NA,NA,NA,"69"
"CAKE","z",0.81431,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"TALK","z",0.730415,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"CAMP","slash",0.80783,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,"Studied",2,2,"Identical",NA,NA,NA
"SHORT","slash",0.67522,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,"Studied",1,4,NA,NA,"18",NA
"NIGHTS","slash",0.57235,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"TEST","z",0.35556,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,"Studied",3,3,NA,NA,"22",NA
"SOAP","z",0.95509,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,"Studied",12,3,"Identical",NA,NA,NA
"COPY","z",0.653995,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"WATER","z",0.62939,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"WRONG","z",0.590945,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SOFT","z",0.628615,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"DISAGREE","z",0.55945,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"CARRY","z",0.70712,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"BORROW","z",0.64697,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,"Studied",40,3,NA,NA,"3",NA
"DEVIL","z",0.42185,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,"Studied",42,2,NA,NA,"1",NA
"TENNIS","z",0.630505,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,"Studied",23,3,NA,NA,"9",NA
"FROG","slash",0.72802,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,"Studied",6,2,"Identical",NA,"23",NA
"SONG","z",0.86847,"YC",1,"2020-07-17_14h08.09.122","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
