RecalledWord,StudyPosition,Block
WORK,1,1
CLAM,2,1
PLANET,3,1
LAUGH,4,1
TWELVE,5,1
STAIRS,6,1
STORY,7,1
FISH,8,1
GUITAR,9,1
DAGGER,10,1
GROSS,11,1
FRIGHT,12,1
WEST,13,1
EMPIRE,14,1
HORN,15,1
CHANGE,16,1
SMOOTH,17,1
BEACH,18,1
LENGTH,19,1
RIGHT,20,1
WEIGHT,21,1
ORANGE,22,1
SHEETS,23,1
NUMBER,24,1
LAWYER,25,1
CHEESE,26,1
EGGS,27,1
FLOWER,28,1
HAMMER,29,1
BOMB,30,1
NICKEL,31,1
CHAIR,32,1
FRANCE,33,1
PICKLE,34,1
STREAM,35,1
CLAUS,36,1
BIRD,37,1
STOP,38,1
MONEY,39,1
SELLER,40,1
CRACKER,41,1
NEPHEW,42,1
SNAKE,1,2
LAND,2,2
BRIDE,3,2
SMOKE,4,2
CAMP,5,2
SMILE,6,2
WORLD,7,2
STOMACH,8,2
KISS,9,2
SOUTH,10,2
DEAF,11,2
POUND,12,2
MINOR,13,2
GEEK,14,2
SWEET,15,2
GHOST,16,2
DEVIL,17,2
DIRTY,18,2
LEARN,19,2
FIVE,20,2
BLACK,21,2
SHOES,22,2
PRESENT,23,2
TRAIN,24,2
JUMP,25,2
LAYER,26,2
DUSK,27,2
BELOW,28,2
TRASH,29,2
SWAMP,30,2
KILL,31,2
HOTEL,32,2
NOISE,33,2
LAKE,34,2
THIEF,35,2
FROG,36,2
WHEAT,37,2
TIGHT,38,2
DIRT,39,2
HOOP,40,2
PICTURE,41,2
SORRY,42,2
MILK,1,3
MOTHER,2,3
SUPPER,3,3
HUNGER,4,3
STATES,5,3
TENNIS,6,3
THIRST,7,3
PAIN,8,3
TEST,9,3
BORROW,10,3
BLEACH,11,3
NAVY,12,3
LESS,13,3
KIDNAP,14,3
WAITER,15,3
SPIDER,16,3
BALLET,17,3
CANDLE,18,3
THREAD,19,3
SOAP,20,3
SHOE,21,3
SQUARE,22,3
VERB,23,3
CHAIN,24,3
ALIVE,25,3
BUTTER,26,3
MOST,27,3
LOVING,28,3
FIRST,29,3
NOSE,30,3
ARGUE,31,3
READ,32,3
WILD,33,3
INHALE,34,3
WINTER,35,3
TOES,36,3
BRANCH,37,3
MIDDLE,38,3
BUCKET,39,3
PURPLE,40,3
SEEK,41,3
SLOW,42,3
MINUTE,1,4
ANIMAL,2,4
LEAVES,3,4
WHERE,4,4
GRASS,5,4
BEHIND,6,4
CORAL,7,4
THERE,8,4
CLOCK,9,4
HORSE,10,4
FINGER,11,4
ENTER,12,4
SHORT,13,4
WHOLE,14,4
YOURS,15,4
DOLLAR,16,4
CANCER,17,4
THROW,18,4
SHOVE,19,4
STAIR,20,4
FOUND,21,4
CLOSE,22,4
GIRLS,23,4
PHONE,24,4
QUART,25,4
EARLY,26,4
TIGER,27,4
LEMON,28,4
BEFORE,29,4
QUEEN,30,4
WORST,31,4
TEETH,32,4
PEPPER,33,4
SPOON,34,4
FENCE,35,4
PLANT,36,4
OFFICE,37,4
SHARK,38,4
SCARED,39,4
MINUS,40,4
UNCLE,41,4
MUSCLE,42,4
