RecalledWord,StudyPosition,Block
BRIDE,1,1
PICTURE,2,1
BLACK,3,1
PRESENT,4,1
THIEF,5,1
CAMP,6,1
BELOW,7,1
WORLD,8,1
DIRTY,9,1
HOOP,10,1
SHOES,11,1
SMOKE,12,1
FIVE,13,1
LAND,14,1
SOUTH,15,1
GHOST,16,1
LAKE,17,1
DEVIL,18,1
TRASH,19,1
LAYER,20,1
SWEET,21,1
NOISE,22,1
KILL,23,1
DEAF,24,1
TIGHT,25,1
SMILE,26,1
DUSK,27,1
SORRY,28,1
SWAMP,29,1
POUND,30,1
JUMP,31,1
GEEK,32,1
FROG,33,1
TRAIN,34,1
DIRT,35,1
HOTEL,36,1
MINOR,37,1
LEARN,38,1
WHEAT,39,1
SNAKE,40,1
STOMACH,41,1
KISS,42,1
ALIVE,1,2
PAIN,2,2
NAVY,3,2
TENNIS,4,2
BRANCH,5,2
SQUARE,6,2
SOAP,7,2
WINTER,8,2
BLEACH,9,2
TEST,10,2
CANDLE,11,2
MOST,12,2
READ,13,2
MOTHER,14,2
BUCKET,15,2
TOES,16,2
WILD,17,2
THIRST,18,2
SPIDER,19,2
SHOE,20,2
NOSE,21,2
ARGUE,22,2
BALLET,23,2
INHALE,24,2
SUPPER,25,2
BORROW,26,2
CHAIN,27,2
STATES,28,2
BUTTER,29,2
KIDNAP,30,2
SEEK,31,2
MIDDLE,32,2
MILK,33,2
LESS,34,2
WAITER,35,2
VERB,36,2
THREAD,37,2
SLOW,38,2
PURPLE,39,2
LOVING,40,2
HUNGER,41,2
FIRST,42,2
GIRLS,1,3
SHARK,2,3
TIGER,3,3
PEPPER,4,3
SPOON,5,3
BEHIND,6,3
MINUS,7,3
WHERE,8,3
FOUND,9,3
CANCER,10,3
PLANT,11,3
QUEEN,12,3
SHOVE,13,3
STAIR,14,3
WHOLE,15,3
QUART,16,3
FENCE,17,3
TEETH,18,3
MINUTE,19,3
HORSE,20,3
EARLY,21,3
MUSCLE,22,3
DOLLAR,23,3
GRASS,24,3
CLOCK,25,3
CORAL,26,3
BEFORE,27,3
WORST,28,3
CLOSE,29,3
THERE,30,3
ANIMAL,31,3
PHONE,32,3
OFFICE,33,3
SHORT,34,3
SCARED,35,3
ENTER,36,3
LEAVES,37,3
LEMON,38,3
FINGER,39,3
YOURS,40,3
UNCLE,41,3
THROW,42,3
RIGHT,1,4
STAIRS,2,4
SMOOTH,3,4
CHAIR,4,4
FRIGHT,5,4
CLAM,6,4
CLAUS,7,4
BOMB,8,4
FRANCE,9,4
ORANGE,10,4
EGGS,11,4
PLANET,12,4
LENGTH,13,4
STREAM,14,4
HAMMER,15,4
LAWYER,16,4
SHEETS,17,4
CHANGE,18,4
LAUGH,19,4
NEPHEW,20,4
WEIGHT,21,4
NICKEL,22,4
CRACKER,23,4
EMPIRE,24,4
GROSS,25,4
TWELVE,26,4
DAGGER,27,4
BEACH,28,4
SELLER,29,4
CHEESE,30,4
STORY,31,4
PICKLE,32,4
BIRD,33,4
MONEY,34,4
WEST,35,4
STOP,36,4
GUITAR,37,4
FISH,38,4
HORN,39,4
WORK,40,4
NUMBER,41,4
FLOWER,42,4
