"RecogWord","key_resp_3.keys","key_resp_3.rt","participant","session","date","expName","psychopyVersion","frameRate","Studied","StudyPosition","Block","PrimeCondition","RelatedPrime","Day1Position","Day2Position"
"SOAP","slash",0.643305,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",41,4,NA,NA,"5","79"
"LOOK","z",0.800425,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SPOON","z",0.666425,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",32,1,NA,NA,NA,NA
"SING","slash",0.94917,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SHERIFF","z",0.8952,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"HORN","z",0.512225,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",29,2,NA,NA,NA,NA
"SHIRT","z",0.56669,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"REAL","z",0.584205,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"PRESENT","slash",0.628565,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",9,3,NA,NA,"19","27"
"CORAL","z",1.01759,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",42,1,"Identical",NA,NA,NA
"DISAGREE","z",0.99899,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"FRIGHT","z",1.166845,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",9,2,NA,NA,NA,NA
"JACKET","z",0.699575,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"STRANGE","z",1.76728,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"RIGHT","slash",0.73332,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",25,2,NA,NA,"30",NA
"SHOVE","z",0.800705,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",10,1,NA,NA,NA,NA
"DREAM","z",1.149615,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"FOOD","z",0.583655,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"BORROW","z",0.666595,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",28,4,"Identical",NA,NA,NA
"RAIN","z",0.76804,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"ANIMAL","z",0.567925,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",29,1,NA,NA,"1",NA
"GRAVE","slash",2.08371,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"TRAILER","z",0.88436,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"SCISSORS","z",0.81099,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"YOURS","z",0.86617,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",4,1,NA,NA,NA,NA
"NUMBER","slash",0.617405,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",24,2,NA,NA,"25","6,85"
"FENCE","slash",1.350025,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",35,1,"Identical",NA,NA,NA
"MUSIC ","z",0.715885,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SELLER","slash",0.77918,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",22,2,"Identical",NA,"34","92"
"LESS","slash",0.677575,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",20,4,"Identical",NA,"10",NA
"TOWN","z",0.762555,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"CAMP","slash",0.76596,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",8,3,"Identical",NA,"34","11,61"
"BOARD","z",2.567115,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"PICKLE","slash",0.76648,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",40,2,NA,NA,"19",NA
"MILK","slash",1.198245,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",12,4,"Identical",NA,"1","63"
"WORST","slash",1.462405,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",3,1,NA,NA,"13",NA
"SHARK","z",0.698555,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",37,1,"Identical",NA,NA,NA
"STORY","z",1.128745,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",28,2,"Identical",NA,NA,NA
"BELL","z",0.9502,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"KNIT","z",1.06639,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"PAPER","z",1.46623,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"DRAW","z",1.586275,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"YOUNG","slash",1.134885,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"MUSCLE","z",0.901565,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",21,1,NA,NA,NA,NA
"EXPLODE","z",0.7039,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"NINE","z",0.6131,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"NEPHEW","slash",0.782465,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",21,2,NA,NA,"22","4"
"SHORT","z",1.363575,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",24,1,"Identical",NA,NA,NA
"WORK","slash",1.333265,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",1,2,NA,NA,"1","42"
"BOMB","slash",0.566695,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",5,2,NA,NA,"7","48"
"ROSE","z",1.15106,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"GUILT","z",0.949255,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"MIDDLE","slash",1.45218,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",13,4,NA,NA,"6","64"
"CRACKER","slash",0.830745,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",6,2,"Identical",NA,"17",NA
"NOISE","slash",2.649515,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",16,3,NA,NA,"25","29"
"CLOSE","slash",1.4336,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",38,1,"Identical",NA,NA,NA
"THANKS","z",1.165815,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"CLIMB","z",0.71673,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"COLLECT","z",0.749705,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"DRUGS","z",0.649665,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"BREAD","z",0.76838,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"THIRST","slash",0.995385,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",23,4,NA,NA,"8",NA
"EXACT","z",1.28365,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"TRASH","z",0.64524,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",37,3,"Identical",NA,NA,NA
"SKIN","z",1.167875,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"QUIET","z",0.74865,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"BRIDE","slash",0.715895,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",21,3,"Identical",NA,"32","33"
"HOOP","slash",0.73259,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",22,3,NA,NA,"20","24"
"PENCIL","z",0.84933,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"STRESS","z",1.149845,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"CELL","z",1.16649,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"SICK","z",0.79524,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"SMALL","z",0.927395,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"RENT","z",1.229965,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"LENGTH","z",1.51527,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",42,2,NA,NA,"28","8"
"NICKEL","slash",0.963465,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",33,2,NA,NA,NA,NA
"PENNY","z",0.679055,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"CHANGE","z",0.749675,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",30,2,"Identical",NA,NA,NA
"ROAD","z",2.23339,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"MONKEY","z",0.795295,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"STAIRS","slash",0.96323,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",38,2,NA,NA,"6",NA
"STUPID","z",0.915655,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"WEST","slash",1.43259,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",34,2,NA,NA,"31",NA
"WHOLE","slash",0.716075,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",19,1,NA,NA,NA,NA
"CHILD","slash",1.200905,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"STEAL","slash",1.101065,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"CLUE","z",0.712305,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"GLORY","z",0.633345,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"FLOWER","slash",1.167305,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",18,2,NA,NA,"27","2"
"SLIDE","z",0.71398,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"DOLLAR","slash",0.683175,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",2,1,"Identical",NA,"11","87"
"LEMON","slash",0.665925,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",15,1,NA,NA,"16","89"
"LAKE","slash",0.63204,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",6,3,NA,NA,"11","10"
"JEANS","z",0.914255,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"SWAMP","slash",0.629475,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",31,3,NA,NA,NA,NA
"OFFICE","z",0.99525,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",40,1,"Identical",NA,NA,NA
"TREE","z",0.961675,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"MINOR","slash",0.666595,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",25,3,NA,NA,"18,21","25"
"STATES","slash",0.735105,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",3,4,"Identical",NA,"30",NA
"VOTE","slash",0.79943,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"MINIMUM","slash",1.201085,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"GHOST","slash",0.634375,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",34,3,"Identical",NA,NA,"12"
"HEAD","z",0.63249,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"MARRY","z",0.60102,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"JAIL","z",0.680135,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"TIGER","slash",0.630915,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",17,1,NA,NA,"2",NA
"SWEET","slash",0.966795,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",13,3,NA,NA,"27","32"
"FIRE","z",1.387585,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"NEWS","z",0.84537,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"NAVY","slash",2.383675,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",37,4,NA,NA,"14",NA
"KILL","z",1.266025,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",17,3,NA,NA,NA,NA
"ONCE","z",0.616535,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"FOUND","z",1.982535,"RB",1,"2020-07-14_17h49.18.366","DelayedExp","2020.1.3",60,"Studied",12,1,"Identical",NA,NA,NA
