DelayedWord,DelayedRT
BRIDE,3933.52
FROG,3617.74
HUNGER,3084.74
BUTTER,2122.085
MILK,1483.67
LAKE,1202.78
LAYER,3783.28
THIEF,2217.025
SHOE,1516.705
WINTER,1131.585
CANDLE,2884.425
KISS,7450.555
GHOST,1215.2
WHEAT,1197.73
WORLD,798.355
BLACK,7135.955
,8002.195
,8072.695
BLEACH,5667.78
SWEET,8000.575
,8000.455
,8000.84
BUCKET,8000.27
,8017.52
,8001.59
,8000.455
,8002.09
,8000.78
ENTER,5402.475
,7999.745
,8001.19
BELOW,4349.985
,7999.84
,8000.495
CLOCK,4249.15
,8000.925
TOES,6484.035
NOSE,3767.64
,8001.815
,8000.42
,8000.555
,8001.49
,8000.085
,7998.33
,8000.065
,8006.59
,8000.745
,8000.55
,8000.67
,8000.67
,8002.15
,7999.885
,8000.76
,8001.515
,8000.285
,8000.06
,8002.39
,7997.38
,7991.82
,7999.145
,8000.91
FALL,1933.765
,8001.375
BEACH,2385.285
CHAIR,1366.73
FLOWER,1156.35
FRANCE,3033.75
WORK,598.805
NEPHEW,3266.895
NICKEL,2618.195
SMOOTH,2334.55
HORNS,6598.945
TWELVE,2281.585
CHEESE,1266.615
GUITAR,2799.91
FISH,2950.39
,8000.52
,7998.215
,8001.27
,8000.72
,7997.82
,8001.775
,8003.38
,8002.33
,8000.805
,7998.69
,8002.4
,8000.37
,8000.645
,8000.33
,4601.48
