"RecogWord","key_resp_3.keys","key_resp_3.rt","participant","session","date","expName","psychopyVersion","frameRate","Studied","StudyPosition","Block","PrimeCondition","RelatedPrime","Day1Position","Day2Position"
"PROBLEM","z",1.199705,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"CASTLE","z",1.025895,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SWORD","slash",1.420595,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"STATES","z",1.896375,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",31,2,"Identical",NA,"21",NA
"STRESS","z",1.024705,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"PICKLE","slash",1.162995,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",6,4,"Identical",NA,NA,NA
"BORROW","slash",0.9044,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",14,2,NA,NA,"36",NA
"PHONE","slash",1.021665,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",13,3,"Identical",NA,"33,37",NA
"EGGS","slash",1.74824,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",11,4,NA,NA,"42",NA
"FRIGHT","slash",1.1633,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",40,4,NA,NA,"6",NA
"ORANGE","z",1.617245,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",38,4,NA,NA,NA,NA
"BRAIN","z",1.668035,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"STOMACH","slash",1.00422,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",28,1,"Identical",NA,NA,NA
"WILD","slash",1.46329,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",16,2,"Identical",NA,"39",NA
"RAIN","slash",1.06638,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"FAKE","slash",2.74939,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"RENT","z",0.956235,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"CHILD","z",1.186415,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"FOOD","z",1.952655,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"OFFICE","slash",0.881465,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",15,3,NA,NA,"26",NA
"EARLY","slash",0.868395,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",29,3,NA,NA,NA,NA
"ANIMAL","z",2.735825,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",24,3,NA,NA,"28",NA
"SLIDE","z",2.784845,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"CELL","slash",0.90328,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SOAP","slash",1.100095,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",25,2,NA,NA,"32",NA
"PLAN","z",3.18654,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"MINUTE","z",0.76572,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",41,3,NA,NA,"42",NA
"TRAILER","z",1.770655,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"MAGIC","slash",3.197065,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"THROW","slash",0.97026,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",31,3,NA,NA,"13",NA
"LETTUCE","z",1.15117,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"TIRED","slash",1.097345,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"SQUARE","slash",2.434345,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",12,2,"Identical",NA,"28",NA
"NONE","slash",1.13658,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"WORLD","slash",0.66508,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",16,1,NA,NA,"24","15"
"BUSH","z",0.799955,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"THERE","slash",0.73494,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",12,3,NA,NA,NA,NA
"BEACH","slash",0.6677,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",3,4,NA,NA,NA,"68"
"HUNGER","slash",0.59757,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",19,2,"Identical",NA,"31","3"
"MAID","slash",1.88718,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"ALIVE","slash",2.299215,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",27,2,NA,NA,"4",NA
"YELLOW","z",1.01571,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"DOCTOR","z",2.31969,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"BLACK","slash",0.7208,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",37,1,NA,NA,"10","16"
"BABY","z",0.985195,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"NEPHEW","slash",0.681625,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",8,4,NA,NA,NA,"73"
"NUMBER","slash",1.20426,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",26,4,"Identical",NA,NA,NA
"QUIET","slash",2.91412,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"HATE","z",0.73244,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"FIRST","slash",1.05928,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",1,2,NA,NA,"7",NA
"GRAND","z",3.116735,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"THREAD","slash",0.89877,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",30,2,NA,NA,"6",NA
"DRAW","z",2.23405,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"YOUNG","slash",2.80739,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"DUSK","z",0.95024,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",11,1,NA,NA,NA,NA
"SILK","z",1.217295,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"LOSE","z",1.180565,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"MAYBE","z",0.95352,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"BALLET","slash",0.798135,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",18,2,NA,NA,"1",NA
"TOOTH","z",1.231145,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"DEATH","z",1.7639,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"SHALLOW","z",0.81281,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SMILE","slash",1.014355,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",30,1,"Identical",NA,NA,NA
"PLANE ","",NA,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"VOTE","z",1.17573,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"ONCE","slash",0.931565,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"STICKY","z",1.73199,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"TEETH","slash",0.83335,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",37,3,"Identical",NA,"34,38",NA
"STUPID","z",1.388065,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"THIN","slash",1.33713,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"WHEAT","z",0.634485,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",25,1,NA,NA,"23","14"
"SHARK","slash",0.680305,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",11,3,NA,NA,"14",NA
"MOVE","slash",1.37826,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"BANK","z",1.6367,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"BOARD","z",1.43149,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"SAME","slash",1.12201,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"TREE","z",1.200375,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"EXPLODE","z",2.350755,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"EXCUSE","z",1.6968,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"DEVIL","slash",0.701215,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",3,1,"Identical",NA,NA,NA
"FOUND","z",1.418835,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",2,3,NA,NA,"9,40",NA
"GHOST","slash",0.674295,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",10,1,NA,NA,"17","13"
"GEEK","slash",0.71743,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",7,1,NA,NA,"5",NA
"SNEEZE","z",1.350815,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SEEK","slash",0.94779,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",7,2,NA,NA,"22",NA
"CAMP","z",1.49649,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",19,1,"Identical",NA,NA,NA
"LIGHT","slash",1.1499,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"THIRST","slash",1.107495,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",13,2,NA,NA,"27",NA
"SCISSORS","z",0.852415,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"PENNY","z",1.18093,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"HELLO","z",1.653305,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SUPPER","z",2.15025,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",42,2,"Identical",NA,"25",NA
"BUTTER","slash",0.67021,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",20,2,"Identical",NA,NA,"4"
"FLOWER","slash",0.674475,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",4,4,NA,NA,"38","70"
"STORE","slash",2.53701,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SOFT","z",0.88071,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"FINISH","z",0.824785,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"CHANGE","slash",1.872075,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",39,4,"Identical",NA,NA,NA
"POTATO","z",0.835325,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"TWELVE","slash",0.718355,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",15,4,NA,NA,NA,"77"
"YEAR","slash",1.88735,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"TOWN","z",1.896405,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"NIGHTS","z",0.949605,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"ITCH","z",0.914225,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"LEMON","z",0.75285,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",27,3,NA,NA,"1",NA
"TOOL","slash",1.231675,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"UNCLEAR","z",0.670155,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"TIGER","slash",1.23191,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",6,3,NA,NA,"18",NA
"GLASSES","z",0.780715,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"PIECE","z",0.831515,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"PURPOSE","z",1.685565,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"LAUGH","z",2.60312,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",1,4,NA,NA,NA,NA
"SHOVE","slash",1.052365,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",33,3,NA,NA,"16",NA
"WEST","z",1.15041,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",41,4,"Identical",NA,NA,NA
"TENNIS","z",1.43376,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",8,2,NA,NA,"11",NA
"DOLLAR","slash",0.71978,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",35,3,NA,NA,"12",NA
"FENCE","z",2.48892,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",21,3,NA,NA,"7",NA
"GAME","slash",1.52045,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"TOUR","z",0.8716,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"PRIDE","z",2.854095,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"TEST","slash",2.746715,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",23,2,NA,NA,"23",NA
"HEAR","slash",0.965285,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"BELL","slash",1.35933,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"TOCK","z",0.96392,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"ROOF","z",1.300945,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"DRESS","z",3.368465,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"MINUS","slash",0.84644,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",23,3,NA,NA,"31",NA
"THIEF","slash",0.653235,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",2,1,NA,NA,"4","8"
"BOSS","z",0.77263,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"HEAD","z",1.28884,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"WOOD","z",1.6754,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"FROG","slash",0.632555,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",41,1,NA,NA,"2","2"
"DEAF","slash",0.7505,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",34,1,NA,NA,"14",NA
"SKIN","slash",1.31289,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"ENGLISH","z",0.71574,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"CLOCK","slash",1.047355,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",42,3,NA,NA,"11","37"
"KILL","slash",1.1811,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,"Studied",39,1,NA,NA,"12",NA
"SHIP","z",0.7867,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"STAMP","z",0.8193,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"MATH","z",0.84634,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"ANNOY","z",0.83334,"HX",2,"2020-07-03_12h58.32.919","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
