"RecogWord","key_resp_3.keys","key_resp_3.rt","participant","session","date","expName","psychopyVersion","frameRate","Studied","StudyPosition","Block","PrimeCondition","RelatedPrime","Day1Position","Day2Position"
"BALLET","slash",1.166,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",42,1,NA,NA,"1",NA
"FOUND","z",2.853,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",5,2,NA,NA,NA,NA
"CARD","z",0.749,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"DOLLAR","z",0.883,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",38,2,"Identical",NA,NA,NA
"FIVE","z",2.064,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",40,4,NA,NA,"2",NA
"LENGTH","z",1.236,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",39,3,"Identical",NA,NA,NA
"GRAVE","z",0.794,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"SOUTH","slash",1.125,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",6,4,NA,NA,"20",NA
"ITCH","z",0.875,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"KNIT","slash",1.486,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"JUMP","z",0.805,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",23,4,NA,NA,NA,NA
"CAKE","z",1.418,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"BABY","z",1.424,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"WINTER","slash",0.692,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",24,1,NA,NA,NA,"577"
"PROPER","z",1.065,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"PRESENT","slash",0.748,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",11,4,"Identical",NA,NA,NA
"ENTER","slash",0.886,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",40,2,NA,NA,"3",NA
"GUILT","z",0.991,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"PLANE ","z",0.884,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"WRITE","z",1.085,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"SONG","z",0.764,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SOFT","z",0.708,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"CLOCK","slash",0.623,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",27,2,NA,NA,"13","126"
"LAWYER","slash",1.485,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",27,3,"Identical",NA,NA,NA
"SHIP","z",1.043,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"CHURCH","z",0.727,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"TOCK","z",0.935,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SPOTS","z",0.841,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"THROW","z",1.016,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",18,2,"Identical",NA,NA,NA
"STAIRS","slash",0.709,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",11,3,"Identical",NA,NA,NA
"ENGLISH","z",0.971,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"HEAD","z",0.818,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"BREAD","z",0.735,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SKIN","slash",0.948,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"DEVIL","slash",0.625,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",37,4,NA,NA,"8","7"
"BALL ","slash",1.06,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"PEPPER","z",0.85,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",26,2,"Identical",NA,NA,NA
"SCISSORS","slash",0.926,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"CHILD","z",1.311,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"TOWN","z",0.83,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SOUR","z",1.577,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"MONKEY","slash",1.231,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"CRACKER","slash",0.777,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",5,3,NA,NA,"3",NA
"MATH","slash",1.035,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"LEAVES","z",0.81,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",3,2,NA,NA,NA,NA
"BELL","slash",0.926,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"WAITER","slash",0.9,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",29,1,NA,NA,"20",NA
"WEST","slash",0.648,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",16,3,NA,NA,"10",NA
"TIGHT","z",2.019,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",38,4,"Identical",NA,NA,NA
"THIRST","z",0.98,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",6,1,NA,NA,NA,NA
"PROBLEM","z",2.171,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"EXCUSE","z",1.104,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"EGGS","slash",0.756,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",22,3,NA,NA,"30",NA
"SPIT","z",0.799,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"THREAD","slash",0.835,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",35,1,"Identical",NA,"8",NA
"PACKAGE","slash",2.545,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SMALL","z",1.199,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"SWORD","slash",0.748,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"REAL","z",0.789,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"LAND","slash",1.357,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",27,4,NA,NA,"14",NA
"GHOST","slash",0.817,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",8,4,NA,NA,NA,NA
"HORN","z",1.736,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",14,3,NA,NA,NA,NA
"ARMS","z",1.871,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"STICKY","z",0.798,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"KIDNAP","slash",3.431,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",30,1,"Identical",NA,NA,NA
"LOVE","z",1.656,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"UNCLE","slash",1.243,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",8,2,"Identical",NA,NA,NA
"GRASS","slash",0.864,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",11,2,"Identical",NA,NA,NA
"YOURS","z",1.208,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",35,2,NA,NA,"18",NA
"SOAP","slash",0.763,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",17,1,NA,NA,"6,29",NA
"DUSK","slash",0.768,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",41,4,NA,NA,"3",NA
"FLOWER","slash",2.121,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",32,3,NA,NA,NA,NA
"LETTER","slash",0.74,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,"446"
"DOOR","z",1.238,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"ROAD","z",0.748,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"BRANCH","z",0.917,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",21,1,"Identical",NA,NA,NA
"NEWS","z",0.8,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"CLOWN","slash",0.7,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,"693"
"MAD","z",1.572,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"GAME","z",1.536,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"WANT","z",0.791,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"STOP","slash",1.7,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",12,3,NA,NA,NA,NA
"TOUCH","z",0.876,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SWEET","slash",0.874,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",15,4,"Identical",NA,"35",NA
"GRAND","z",1.027,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"WHEAT","slash",1.127,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",28,4,NA,NA,"12",NA
"YELLOW","z",1.138,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"CANCER","slash",1.042,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",6,2,NA,NA,"16",NA
"TENNIS","slash",1.125,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",28,1,NA,NA,NA,NA
"BEHIND","slash",1.134,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",33,2,NA,NA,NA,NA
"JACKET","z",1.076,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"WORLD","slash",1.118,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",20,4,"Identical",NA,NA,NA
"CHEESE","z",0.963,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",10,3,"Identical",NA,NA,NA
"SHOES","slash",0.86,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",25,4,NA,NA,"4,9",NA
"THIEF","slash",0.886,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",33,4,"Identical",NA,"36",NA
"PICKLE","slash",0.695,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",6,3,"Identical",NA,"5","2"
"TOOTH","z",1.17,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"PIECE","z",0.918,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"PRIDE","z",0.94,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"STATES","slash",0.737,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",34,1,NA,NA,"9",NA
"MOST","z",0.951,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",2,1,NA,NA,NA,NA
"UNCLEAR","z",0.783,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"HUNGER","slash",1.328,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",36,1,"Identical",NA,NA,NA
"MONEY","slash",2.059,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",20,3,NA,NA,"12",NA
"SEEK","z",1.25,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",22,1,NA,NA,NA,NA
"STORE","z",0.79,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"MUSIC ","z",0.882,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SING","z",0.701,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"FRIGHT","slash",0.633,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",9,3,NA,NA,"17","691"
"SWAMP","z",1.172,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",42,4,NA,NA,"4",NA
"LAKE","slash",2.896,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",36,4,NA,NA,"5",NA
"SMOOTH","z",1.019,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",24,3,NA,NA,NA,NA
"NIGHTS","z",0.918,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"DRUGS","z",0.931,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"TALK","z",0.625,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"FROG","slash",1.676,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",39,4,NA,NA,"1",NA
"CORAL","slash",1.221,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",29,2,"Identical",NA,NA,NA
"NONE","z",0.992,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"RAIN","z",1.358,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"OUTTAKE","z",0.762,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"PLANT","slash",1.136,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",14,2,"Identical",NA,NA,NA
"BOMB","slash",1.501,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",33,3,NA,NA,NA,NA
"ALIVE","slash",1.133,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",40,1,"Identical",NA,"7",NA
"SPICE","z",0.936,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SORRY","slash",1.11,"MM",1,"2020-07-10_12h59.54.465","DelayedExp","2020.1.3",60,"Studied",26,4,"Identical",NA,"39",NA
