"RecogWord","key_resp_3.keys","key_resp_3.rt","participant","session","date","expName","psychopyVersion","frameRate","Studied","StudyPosition","Block","PrimeCondition","RelatedPrime","Day1Position","Day2Position"
"YEAR","z",2.7324,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"THIRST","slash",0.617815,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",34,2,NA,NA,"9",NA
"WHERE","slash",0.61866,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",20,3,NA,NA,"23","26"
"RAIN","slash",0.601815,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,"67"
"PLAN","",NA,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SNEEZE","z",0.96026,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"RIGHT","slash",1.731135,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",2,4,NA,NA,NA,NA
"WORST","slash",0.863675,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",29,3,NA,NA,"16",NA
"MINIMUM","z",1.157235,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"LEMON","z",0.984645,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",37,3,NA,NA,"8",NA
"SOUTH","slash",1.01365,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",15,1,NA,NA,NA,"2"
"WORLD","z",0.913335,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",18,1,NA,NA,NA,NA
"SMART","slash",0.91258,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"BELL","z",1.049785,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"PEPPER","z",2.164995,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",32,3,"Identical",NA,"10",NA
"SILK","z",0.970855,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"JAIL","z",1.41281,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"ALLOW","z",0.76273,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"SUBJECT","z",1.02165,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"MAD","z",0.771155,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"BLACK","slash",0.63712,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",33,1,NA,NA,"5","50"
"TOUCH","z",1.045125,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"ROSE","z",1.300865,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SHARK","slash",0.66986,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",21,3,"Identical",NA,"33","32"
"PRESENT","slash",1.12686,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",22,1,NA,NA,"29",NA
"KISS","slash",0.57497,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",39,1,NA,NA,"4","51"
"PIECE","z",1.270615,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"CLEAR","z",0.966745,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SOAP","slash",0.83052,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",39,2,NA,NA,"3",NA
"DOOR","slash",1.4176,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"PAPER","z",1.90998,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"CLOSE","slash",0.727435,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",19,3,"Identical",NA,"28","38"
"STAIRS","slash",0.83416,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",27,4,NA,NA,"16","35"
"SWAMP","slash",0.67976,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",14,1,"Identical",NA,"37",NA
"PICKLE","slash",2.685735,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",15,4,"Identical",NA,"21","94"
"HOOP","slash",1.195195,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",10,1,NA,NA,NA,NA
"DOLLAR","slash",0.8468,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",41,3,NA,NA,"3,27","70"
"SING","z",0.9556,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"TENNIS","slash",0.771905,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",17,2,"Identical",NA,NA,NA
"ARMS","z",0.87284,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"QUIET","z",0.846835,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"PURPOSE","z",1.259705,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"LAUGH","z",0.74136,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",34,4,"Identical",NA,NA,NA
"MAYBE","z",0.71184,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"GEEK","slash",0.65478,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",29,1,NA,NA,"10","52"
"SEEK","z",0.706305,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",40,2,NA,NA,"1",NA
"CHAIR","slash",0.738855,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",12,4,"Identical",NA,"19",NA
"FRIGHT","z",0.772455,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",1,4,"Identical",NA,NA,NA
"LARGE","z",0.870015,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"WINTER","slash",0.66528,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",1,2,NA,NA,"22",NA
"LOSE","z",0.79919,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"DOCTOR","z",0.888315,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"VERB","slash",0.835895,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",4,2,NA,NA,"13",NA
"VOLCANO","z",0.91026,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"JEANS","z",1.025195,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"PLANE ","z",1.12804,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"WRONG","z",0.927495,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"NINE","z",1.05607,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"CLIMB","z",1.01061,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"BALLET","z",1.09686,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",7,2,NA,NA,NA,NA
"BALL ","z",1.299235,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"QUART","slash",0.828335,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",30,3,"Identical",NA,"17",NA
"STOP","slash",0.862465,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",37,4,NA,NA,"4",NA
"BIKE","z",1.041465,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"BOSS","z",0.8029,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SURE","z",0.67548,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"THIEF","z",0.68966,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",21,1,"Identical",NA,NA,NA
"NUMBER","z",1.01739,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",23,4,"Identical",NA,NA,NA
"EXCUSE","z",1.02494,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"KIDNAP","z",0.976585,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",32,2,NA,NA,"6",NA
"CHURCH","z",1.249415,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"STORE","z",0.95236,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"UNDER","slash",1.35325,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"THANKS","slash",1.399595,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"MOST","slash",0.5326,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",26,2,"Identical",NA,"30",NA
"VOTE","z",0.734755,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"MAID","z",0.618335,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"EFFECT","z",0.79114,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"GROSS","slash",0.68679,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",38,4,NA,NA,"5",NA
"MINOR","slash",0.66694,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",32,1,NA,NA,"6",NA
"GLASSES","slash",1.695945,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"DRAW","z",1.42223,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"YELLOW","z",1.193555,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"FOOD","z",0.924155,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"CHEESE","slash",0.830375,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",8,4,NA,NA,NA,"77"
"STRANGE","z",0.783505,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"FRONT","slash",0.89616,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"HEAD","z",0.82327,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"BRANCH","z",0.7612,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",13,2,"Identical",NA,NA,NA
"STEAL","z",0.86496,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"STING","z",0.99372,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"SMELL","z",0.944735,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"TREE","slash",0.95394,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SHERIFF","z",0.71032,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"LOVE","slash",1.04931,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"FENCE","slash",0.600215,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",25,3,NA,NA,"13","16"
"MUSCLE","slash",0.71212,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",8,3,NA,NA,"35",NA
"PENNY","z",0.847975,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"TRAIN","slash",1.29621,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",38,1,NA,NA,"8","55"
"ENGLISH","z",1.303455,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"POTATO","z",1.13573,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"NEPHEW","slash",0.75087,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",36,4,NA,NA,NA,"46"
"GHOST","slash",0.760785,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",3,1,NA,NA,"25","13"
"REAL","z",0.79492,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"INHALE","slash",1.4617,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",21,2,NA,NA,"20",NA
"GLORY","z",1.277055,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"GIRLS","slash",0.96905,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",5,3,NA,NA,"20","40"
"SHEEP","z",0.81324,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SMOOTH","slash",0.654305,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",35,4,NA,NA,NA,NA
"EXACT","z",0.85761,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"DISAGREE","z",0.91576,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"STAMP","z",0.90107,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"WEST","z",0.64798,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",18,4,NA,NA,"10","1"
"CORAL","z",2.899955,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",9,3,NA,NA,NA,NA
"SPOTS","z",0.847735,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"ENTER","slash",0.6333,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",31,3,"Identical",NA,"9","36"
"ROAD","z",0.861985,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"RENT","slash",0.681885,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"SLIDE","z",0.92913,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"TOOL","z",0.730945,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"PURPLE","z",0.76629,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",42,2,NA,NA,"4",NA
"MOTHER","slash",0.75211,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",6,2,"Identical",NA,"26",NA
"KNIFE","z",1.269185,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"TWELVE","slash",0.65205,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",25,4,NA,NA,NA,"42"
"BRAIN","z",1.097825,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"CHAIN","slash",0.74797,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",27,2,NA,NA,NA,NA
"DIRT","slash",0.613575,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",7,1,NA,NA,"18","80"
"CANCER","z",0.83945,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",4,3,NA,NA,"19",NA
"WORK","slash",0.60285,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",11,4,NA,NA,"18","10"
"STOMACH","z",0.79625,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",37,1,NA,NA,"12",NA
"FLOWER","slash",1.11274,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",21,4,NA,NA,"8",NA
"FIVE","z",1.035675,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",1,1,NA,NA,"28","43"
"TAKE","slash",2.456285,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"WEIGHT","slash",1.66982,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",40,4,NA,NA,"7",NA
"BORROW","z",0.84578,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",25,2,"Identical",NA,"18",NA
"HOTEL","z",1.336775,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",26,1,NA,NA,"16","6"
"SUPPER","slash",1.26899,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",8,2,"Identical",NA,"25","49"
"GRASS","slash",0.888755,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",6,3,"Identical",NA,"38","5"
"HUNGER","slash",0.618645,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",37,2,NA,NA,"8",NA
"MATH","z",0.76755,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"BREAD","z",0.823725,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"SHEETS","z",0.66339,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",5,4,"Identical",NA,NA,NA
"LAWYER","z",0.90941,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",28,4,NA,NA,"13",NA
"FROG","slash",0.622325,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",8,1,NA,NA,"20","24"
"MONKEY","z",0.7368,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"CHILD","z",0.985235,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"GAME","z",0.749965,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"QUEEN","slash",0.933035,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",34,3,NA,NA,"5","90"
"LESS","slash",0.63971,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",14,2,"Identical",NA,"29",NA
"BUTTER","z",1.601005,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",16,2,NA,NA,NA,NA
"NOSE","z",0.787415,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",38,2,"Identical",NA,NA,NA
"STICKY","z",0.513825,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"NEWS","z",0.6183,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"HAPPY","z",1.13825,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"COLLECT","z",0.679935,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"NAVY","slash",0.63217,"MH",2,"2020-07-02_10h05.25.962","DelayedExp","2020.1.3",60,"Studied",33,2,NA,NA,"5",NA
