"RecogWord","key_resp_3.keys","key_resp_3.rt","participant","session","date","expName","psychopyVersion","frameRate","Studied","StudyPosition","Block","PrimeCondition","RelatedPrime","Day1Position","Day2Position"
"TOUCH","",NA,"KL",2,"2020-07-10_12h39.15.322","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"ROSE","z",1.017495,"KL",2,"2020-07-10_12h39.15.322","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA
"SURE","z",0.584495,"KL",2,"2020-07-10_12h39.15.322","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"STOMACH","slash",0.59611,"KL",2,"2020-07-10_12h39.15.322","DelayedExp","2020.1.3",60,"Studied",21,4,NA,NA,NA,NA
"KILL","z",0.63703,"KL",2,"2020-07-10_12h39.15.322","DelayedExp","2020.1.3",60,"Studied",17,4,NA,NA,NA,NA
"STRANGE","z",0.49941,"KL",2,"2020-07-10_12h39.15.322","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"HATE","z",0.54939,"KL",2,"2020-07-10_12h39.15.322","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"RENT","z",0.703345,"KL",2,"2020-07-10_12h39.15.322","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA
"TIGER","z",0.73484,"KL",2,"2020-07-10_12h39.15.322","DelayedExp","2020.1.3",60,"Studied",29,2,NA,NA,"8",NA
"CLAM","z",0.49837,"KL",2,"2020-07-10_12h39.15.322","DelayedExp","2020.1.3",60,"Studied",4,3,NA,NA,NA,NA
