RecogWord,key_resp_3.keys,key_resp_3.rt,participant,session,date,expName,psychopyVersion,frameRate
GROSS,z,3.897055,DJ,1,2020-12-09_16h52.19.563,DelayedExpNT,2020.1.3,60
LOOK,,,DJ,1,2020-12-09_16h52.19.563,DelayedExpNT,2020.1.3,60
WILD,slash,1.85265,DJ,1,2020-12-09_16h52.19.563,DelayedExpNT,2020.1.3,60
SOFT,slash,2.219275,DJ,1,2020-12-09_16h52.19.563,DelayedExpNT,2020.1.3,60
REAL,slash,2.31323,DJ,1,2020-12-09_16h52.19.563,DelayedExpNT,2020.1.3,60
LAKE,slash,1.753525,DJ,1,2020-12-09_16h52.19.563,DelayedExpNT,2020.1.3,60
EARLY,z,1.343315,DJ,1,2020-12-09_16h52.19.563,DelayedExpNT,2020.1.3,60
SMOOTH,slash,2.197585,DJ,1,2020-12-09_16h52.19.563,DelayedExpNT,2020.1.3,60
PAPER,z,1.06437,DJ,1,2020-12-09_16h52.19.563,DelayedExpNT,2020.1.3,60
GUITAR,z,1.01737,DJ,1,2020-12-09_16h52.19.563,DelayedExpNT,2020.1.3,60
JACKET,z,0.993455,DJ,1,2020-12-09_16h52.19.563,DelayedExpNT,2020.1.3,60
STRANGE,z,1.084615,DJ,1,2020-12-09_16h52.19.563,DelayedExpNT,2020.1.3,60
LEMON,z,1.465995,DJ,1,2020-12-09_16h52.19.563,DelayedExpNT,2020.1.3,60
WORLD,slash,2.096135,DJ,1,2020-12-09_16h52.19.563,DelayedExpNT,2020.1.3,60
SORRY,z,1.81211,DJ,1,2020-12-09_16h52.19.563,DelayedExpNT,2020.1.3,60
LETTER,slash,3.07796,DJ,1,2020-12-09_16h52.19.563,DelayedExpNT,2020.1.3,60
CHURCH,z,1.14944,DJ,1,2020-12-09_16h52.19.563,DelayedExpNT,2020.1.3,60
DRAW,slash,1.027705,DJ,1,2020-12-09_16h52.19.563,DelayedExpNT,2020.1.3,60
MATH,z,2.57858,DJ,1,2020-12-09_16h52.19.563,DelayedExpNT,2020.1.3,60
MANY,z,0.868695,DJ,1,2020-12-09_16h52.19.563,DelayedExpNT,2020.1.3,60
UNCLEAR,z,0.817825,DJ,1,2020-12-09_16h52.19.563,DelayedExpNT,2020.1.3,60
NEPHEW,slash,3.76109,DJ,1,2020-12-09_16h52.19.563,DelayedExpNT,2020.1.3,60
STING,z,1.05078,DJ,1,2020-12-09_16h52.19.563,DelayedExpNT,2020.1.3,60
POUND,z,0.81467,DJ,1,2020-12-09_16h52.19.563,DelayedExpNT,2020.1.3,60
SOUR,slash,1.433845,DJ,1,2020-12-09_16h52.19.563,DelayedExpNT,2020.1.3,60
BELL,z,3.43191,DJ,1,2020-12-09_16h52.19.563,DelayedExpNT,2020.1.3,60
CANDLE,z,1.781555,DJ,1,2020-12-09_16h52.19.563,DelayedExpNT,2020.1.3,60
BLACK,z,1.867995,DJ,1,2020-12-09_16h52.19.563,DelayedExpNT,2020.1.3,60
NIGHTS,z,2.18145,DJ,1,2020-12-09_16h52.19.563,DelayedExpNT,2020.1.3,60
DEATH,slash,1.55017,DJ,1,2020-12-09_16h52.19.563,DelayedExpNT,2020.1.3,60
SURE,z,1.353065,DJ,1,2020-12-09_16h52.19.563,DelayedExpNT,2020.1.3,60
WORK,slash,1.29914,DJ,1,2020-12-09_16h52.19.563,DelayedExpNT,2020.1.3,60
NINE,z,1.0468,DJ,1,2020-12-09_16h52.19.563,DelayedExpNT,2020.1.3,60
MAD,z,1.99537,DJ,1,2020-12-09_16h52.19.563,DelayedExpNT,2020.1.3,60
SMOKE,slash,1.007165,DJ,1,2020-12-09_16h52.19.563,DelayedExpNT,2020.1.3,60
MARRY,slash,1.496985,DJ,1,2020-12-09_16h52.19.563,DelayedExpNT,2020.1.3,60
LENGTH,,,DJ,1,2020-12-09_16h52.19.563,DelayedExpNT,2020.1.3,60
WOOD,slash,1.74838,DJ,1,2020-12-09_16h52.19.563,DelayedExpNT,2020.1.3,60
SMILE,slash,0.709585,DJ,1,2020-12-09_16h52.19.563,DelayedExpNT,2020.1.3,60
TAKE,slash,0.88597,DJ,1,2020-12-09_16h52.19.563,DelayedExpNT,2020.1.3,60
QUEEN,z,0.74605,DJ,1,2020-12-09_16h52.19.563,DelayedExpNT,2020.1.3,60
GLORY,z,2.630825,DJ,1,2020-12-09_16h52.19.563,DelayedExpNT,2020.1.3,60
EXACT,z,1.41876,DJ,1,2020-12-09_16h52.19.563,DelayedExpNT,2020.1.3,60
