DelayedWord,DelayedRT
UNCLEAR,8000.77
MAJESTIC,7999.56
STUPID,7999.665
BABY,7999.88
BRAIN,7999.86
PERFECT,8000.31
BOARD,8000.79
ROOF,8000.17
SICK,7989.98
SMELL,7989.92
PAPER,7994.5
COPY,8000.76
RARE,8000
SERIOUS,7999.4
,8001.115
,8003.19
,8001.695
,8025.225
,7999.875
,7999.465
FOOD,7999.64
NONE,7995.515
KNIFE,7998.49
SCISSORS,8000.445
TOOL,8000.815
EVIL,7999.985
DEATH,8000.485
,8000.49
,7997.5
,7993.145
,7999.28
,8001.885
,7999.475
SHERRIR,8003.965
SHERIFF,7989.45
,8000.025
,8000.425
,8001.135
,8001.265
SMALL,8000.045
,7999.305
,7996.55
,8006.015
WARM,8004.025
OVEN,7998.725
,8000.265
,8000.89
,8001.235
,8000.27
,7994.64
,951.96
,300.465
,265.925
,234.955
,234.945
,167.04
,149.075
,350.93
,250.39
,279.125
,266.94
,268.375
,254.775
,250.68
,167.21
,200.695
,181.905
,255.395
,249.465
,232.59
,150.505
,286.54
,249.48
,234.275
,266.02
,245.005
,266.895
,283.325
,183.475
,156.525
,215.88
,250.92
,216.33
,302.375
,266.315
,267.39
,250.405
,275.73
,249.965
,265.38
,249.835
,251.175
,250.745
,233.96
,233.125
,206.385
,233.18
,218.38
,264.705
,288.475
