RecalledWord,StudyPosition,Block
CLIMB,1,1
TOOTH,2,1
SELF,3,1
STEAL,4,1
PROPER,5,1
WRITE,6,1
BIKE,7,1
FAKE,8,1
HEAD,9,1
STRESS,10,1
STING,11,1
REPEAT,12,1
EXPLODE,13,1
CLASS,14,1
SHEEP,15,1
ROSE,16,1
TOWN,17,1
GUILT,18,1
LIGHT,19,1
SUBJECT,20,1
PENNY,21,1
GRAVE,22,1
STUPID,23,1
SKIN,24,1
GRAND,25,1
NIGHTS,26,1
MILK,27,1
SHIRT,28,1
DOCTOR,29,1
CELL,30,1
KNIT,31,1
BREAD,32,1
ARMS,33,1
MOVE,34,1
RULE,35,1
TOUCH,36,1
UNDER,37,1
BRAIN,38,1
SPOTS,39,1
WOOD,40,1
BABY,41,1
MATH,42,1
ENGLISH,1,2
FINISH,2,2
NINE,3,2
PAPER,4,2
WATER,5,2
BANK,6,2
COPY,7,2
SMART,8,2
SURE,9,2
SMALL,10,2
CASTLE,11,2
CARRY,12,2
JEANS,13,2
SILK,14,2
ITCH,15,2
MAID,16,2
MONKEY,17,2
GLASSES,18,2
ONCE,19,2
CAKE,20,2
MINIMUM,21,2
UNCLEAR,22,2
OVEN,23,2
SOFT,24,2
PRIDE,25,2
PENCIL,26,2
MAD,27,2
LETTER,28,2
HELLO,29,2
FRONT,30,2
SPICE,31,2
EFFECT,32,2
PLAN,33,2
BOSS,34,2
WANT,35,2
LARGE,36,2
BALL ,37,2
SNEEZE,38,2
TIRED,39,2
FIRE,40,2
SLEEP,41,2
ALLOW,42,2
TREE,1,3
FIND,2,3
FOOD,3,3
NONE,4,3
JACKET,5,3
HAPPY,6,3
CHOOSE,7,3
YEAR,8,3
STORE,9,3
MUSIC ,10,3
HAIR,11,3
LAUGH,12,3
BELL,13,3
MAGIC,14,3
PROBLEM,15,3
LOVE,16,3
SOUR,17,3
BREAK,18,3
SICK,19,3
STICKY,20,3
LETTUCE,21,3
WARM,22,3
STRANGE,23,3
TAKE,24,3
LOSE,25,3
SWORD,26,3
BOARD,27,3
SING,28,3
STREET,29,3
CLEAR,30,3
DRESS,31,3
SHIP,32,3
DESERT,33,3
HEAR,34,3
COLLECT,35,3
TALK,36,3
CHURCH,37,3
SMELL,38,3
VOLCANO,39,3
GAME,40,3
MAYBE,41,3
ROOF,42,3
CLOWN,1,4
CARD,2,4
QUIET,3,4
PACKAGE,4,4
BUSH,5,4
SILVER,6,4
MARRY,7,4
PIECE,8,4
TOCK,9,4
STRIPE,10,4
DRAW,11,4
VOTE,12,4
SHERIFF,13,4
ANNOY,14,4
REAL,15,4
RENT,16,4
PLANE ,17,4
DISAGREE,18,4
EXCUSE,19,4
PURPOSE,20,4
SAME,21,4
THANKS,22,4
MANY,23,4
NECK,24,4
SLIDE,25,4
POTATO,26,4
HATE,27,4
RAIN,28,4
STAMP,29,4
CHILD,30,4
DRUGS,31,4
TOOL,32,4
DEATH,33,4
SCISSORS,34,4
YOUNG,35,4
SHALLOW,36,4
THIN,37,4
KNIFE,38,4
TRAILER,39,4
EXACT,40,4
SPIT,41,4
WRONG,42,4
