RecogWord,key_resp_3.keys,key_resp_3.rt,participant,session,date,expName,psychopyVersion,frameRate
SUBJECT,z,1.61456,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
EXPLODE,slash,2.563735,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
FOUND,slash,0.94164,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
SWAMP,slash,1.101855,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
STORY,,,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
DEAF,slash,0.91889,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
SHIRT,z,0.967715,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
CELL,z,1.066675,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
LIGHT,z,1.549105,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
BANK,z,0.741975,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
EXCUSE,slash,1.365265,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
PLANE ,z,1.02956,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
SORRY,slash,0.794385,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
HELLO,z,0.954625,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
TENNIS,slash,0.75184,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
SKIN,z,0.8663,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
CLASS,z,0.74122,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
PROPER,z,0.61682,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
CAMP,slash,0.700565,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
MOST,slash,1.295965,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
STAMP,z,1.157825,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
RIGHT,slash,1.800545,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
SLOW,z,2.91844,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
BEACH,z,0.71761,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
KNIT,z,0.70576,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
JAIL,z,1.98966,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
YELLOW,slash,1.36191,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
LAND,slash,1.152635,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
STORE,z,1.71844,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
ROAD,slash,1.757025,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
MINUS,slash,0.737105,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
MANY,slash,1.961195,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
DRESS,z,0.81159,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
VOTE,z,1.41774,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
FAKE,z,1.237435,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
WRONG,slash,0.91912,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
BOSS,z,1.001195,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
LAWYER,slash,0.7375,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
HATE,z,1.295985,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
LEARN,slash,0.79573,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
BABY,z,1.41278,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
TALK,z,1.189315,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
BEFORE,slash,0.81468,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
DOLLAR,slash,1.054995,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
SLEEP,z,1.52277,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
HOTEL,z,1.02764,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
SOUTH,slash,0.689055,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
STRESS,slash,0.88798,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
BEHIND,slash,0.69112,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
SHOES,slash,0.858445,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
MOTHER,z,0.99549,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
PAIN,slash,1.529645,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
TOCK,z,1.021685,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
REAL,z,1.35317,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
LOSE,z,2.35322,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
HEAD,z,1.097135,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
SPICE,z,0.744475,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
SOFT,z,0.845205,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
BRAIN,z,0.837525,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
SMART,z,1.55279,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
BUSH,z,0.893475,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
SILK,z,0.89861,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
SHERIFF,z,0.76824,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
CLUE,slash,0.84912,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
GIRLS,z,0.903395,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
MEAN,slash,0.801205,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
SMILE,slash,0.68216,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
ROOF,slash,1.773905,LB,1,2020-12-11_01h19.45.348,DelayedExpNT,2020.1.3,60
