RecalledWord,StudyPosition,Block
READ,1,1
SQUARE,2,1
NEWS,3,1
SUPPER,4,1
HUNGER,5,1
ALIVE,6,1
WINTER,7,1
LESS,8,1
TEST,9,1
BRANCH,10,1
NOSE,11,1
STATES,12,1
BORROW,13,1
KIDNAP,14,1
BUCKET,15,1
MOST,16,1
TENNIS,17,1
TOES,18,1
MOTHER,19,1
WAITER,20,1
SEEK,21,1
SOAP,22,1
THIRST,23,1
CANDLE,24,1
CHAIN,25,1
FIRST,26,1
BUTTER,27,1
THREAD,28,1
SPIDER,29,1
SLOW,30,1
BALLET,31,1
NAVY,32,1
PURPLE,33,1
WILD,34,1
PAIN,35,1
INHALE,36,1
VERB,37,1
TOUR,38,1
ARGUE,39,1
LOOK,40,1
CLUE,41,1
MIDDLE,42,1
CORAL,1,2
ANIMAL,2,2
ROCK,3,2
PHONE,4,2
TEETH,5,2
UNCLE,6,2
CANCER,7,2
CLOSE,8,2
EARLY,9,2
THERE,10,2
PLANT,11,2
BEHIND,12,2
MUSCLE,13,2
DOLLAR,14,2
SHOVE,15,2
TIGER,16,2
THROW,17,2
LEMON,18,2
LEAVES,19,2
PEPPER,20,2
OFFICE,21,2
CLOCK,22,2
GRASS,23,2
HORSE,24,2
FOUND,25,2
MINUTE,26,2
WHERE,27,2
QUART,28,2
SPOON,29,2
MEAN,30,2
WORST,31,2
WHOLE,32,2
SHORT,33,2
SHARK,34,2
FINGER,35,2
ENTER,36,2
QUEEN,37,2
GIRLS,38,2
YOURS,39,2
FENCE,40,2
MINUS,41,2
BEFORE,42,2
BIRD,1,3
YELLOW,2,3
EGGS,3,3
OUTTAKE,4,3
SONG,5,3
FRIGHT,6,3
RIGHT,7,3
DAGGER,8,3
SMOOTH,9,3
CHAIR,10,3
WORK,11,3
TWELVE,12,3
HORN,13,3
BOMB,14,3
NICKEL,15,3
PICKLE,16,3
NEPHEW,17,3
ORANGE,18,3
LENGTH,19,3
GROSS,20,3
WEIGHT,21,3
STORY,22,3
STREAM,23,3
STAIRS,24,3
CLAM,25,3
FLOWER,26,3
NUMBER,27,3
JAIL,28,3
WEST,29,3
CHEESE,30,3
SHEETS,31,3
SELLER,32,3
STOP,33,3
FISH,34,3
GUITAR,35,3
CHANGE,36,3
CRACKER,37,3
LAWYER,38,3
MONEY,39,3
GLORY,40,3
DREAM,41,3
BEACH,42,3
TIGHT,1,4
ROAD,2,4
LAND,3,4
HOTEL,4,4
STOMACH,5,4
LEARN,6,4
DIRT,7,4
SHOES,8,4
BELOW,9,4
PRESENT,10,4
GHOST,11,4
KISS,12,4
LAKE,13,4
CAMP,14,4
BLACK,15,4
SMOKE,16,4
SWAMP,17,4
DEVIL,18,4
TRASH,19,4
BRIDE,20,4
WHEAT,21,4
TRAIN,22,4
HOOP,23,4
DEAF,24,4
SWEET,25,4
DOOR,26,4
POUND,27,4
PICTURE,28,4
SORRY,29,4
STARS,30,4
SOUTH,31,4
NOISE,32,4
MINOR,33,4
JUMP,34,4
FROG,35,4
FIVE,36,4
SMILE,37,4
KILL,38,4
GEEK,39,4
WORLD,40,4
THIEF,41,4
DUSK,42,4
