DelayedWord,DelayedRT
OVEN,3381.615
PAPER,2315.745
PENCIL,1449.685
STUPID,2515.665
CHOOSE,1483.185
,7999.36
,7998.82
JACKET,2232.445
DRESS,1565.525
,7999.16
,8000.125
QUIET,1982.335
CHILD,3482.24
KID,1015.6
YOUNG,1115.745
NECK,2415.64
DEATH,3481.83
FUNERAL,1804.385
,7998.925
SCISSORS,5682.89
FORK,950.6399999
KNIFE,1217.165
,7999.625
WRONG,2887.435
DISAGREE,1853.215
PLAN,2645.865
AGREE,1765.99
,8004.36
,8003.85
WATER,4886.05
,8004.145
,7995.54
BOSS,6698.96
,7999.065
,7999.645
BUSY,1799.27
,8004.115
,7998.975
,7988.155
,7995.005
,8002.865
,7998.795
,8003.25
,7999.055
,8004.33
,8002.895
,7995.995
,7999.24
,7999.295
,8004.245
,7998.52
,8003.655
,7998.235
,7999.3
,8078.615
,7999.485
,7998.69
,7987.96
,7998.85
,7996.83
,8003.275
,7998.405
,8002.93
,7999.165
,7999.49
,7987.9
,7996.39
,7999.46
,8003.565
,7998.21
,8007.495
,7995.105
,7998.155
,7998.94
,7999.08
,7999.015
,7999.84
,7999.665
,8000.57
,7990.2
,7997.97
,8003.675
,8138.825
,7996.305
,8012.545
,156.4450001
