RecalledWord,StudyPosition,Block
DEVIL,1,1
TIGHT,2,1
THIEF,3,1
SMOKE,4,1
MINOR,5,1
ROAD,6,1
HOTEL,7,1
POUND,8,1
KISS,9,1
SWAMP,10,1
HOOP,11,1
GEEK,12,1
WHEAT,13,1
TRAIN,14,1
STARS,15,1
FIVE,16,1
JUMP,17,1
GHOST,18,1
LAND,19,1
STOMACH,20,1
CAMP,21,1
DIRT,22,1
WORLD,23,1
DOOR,24,1
SORRY,25,1
FROG,26,1
TRASH,27,1
SWEET,28,1
NOISE,29,1
LEARN,30,1
LAKE,31,1
SHOES,32,1
BRIDE,33,1
PICTURE,34,1
BELOW,35,1
KILL,36,1
PRESENT,37,1
SMILE,38,1
DEAF,39,1
SOUTH,40,1
DUSK,41,1
BLACK,42,1
PURPLE,1,2
HUNGER,2,2
BRANCH,3,2
THREAD,4,2
TEST,5,2
SQUARE,6,2
ALIVE,7,2
READ,8,2
THIRST,9,2
MOST,10,2
MOTHER,11,2
NAVY,12,2
WILD,13,2
SOAP,14,2
SEEK,15,2
TENNIS,16,2
MIDDLE,17,2
FIRST,18,2
LOOK,19,2
INHALE,20,2
PAIN,21,2
BUCKET,22,2
SLOW,23,2
NOSE,24,2
CANDLE,25,2
STATES,26,2
BALLET,27,2
WINTER,28,2
LESS,29,2
KIDNAP,30,2
NEWS,31,2
TOES,32,2
ARGUE,33,2
WAITER,34,2
CHAIN,35,2
TOUR,36,2
CLUE,37,2
SPIDER,38,2
BUTTER,39,2
VERB,40,2
SUPPER,41,2
BORROW,42,2
EARLY,1,3
CLOSE,2,3
PLANT,3,3
SPOON,4,3
BEFORE,5,3
QUEEN,6,3
OFFICE,7,3
TIGER,8,3
ENTER,9,3
MEAN,10,3
MUSCLE,11,3
FINGER,12,3
TEETH,13,3
ROCK,14,3
LEAVES,15,3
ANIMAL,16,3
THROW,17,3
FENCE,18,3
THERE,19,3
SHARK,20,3
WHOLE,21,3
SHORT,22,3
DOLLAR,23,3
MINUS,24,3
CANCER,25,3
PHONE,26,3
PEPPER,27,3
CORAL,28,3
WHERE,29,3
UNCLE,30,3
QUART,31,3
GRASS,32,3
YOURS,33,3
FOUND,34,3
BEHIND,35,3
MINUTE,36,3
CLOCK,37,3
WORST,38,3
HORSE,39,3
GIRLS,40,3
LEMON,41,3
SHOVE,42,3
EGGS,1,4
FRIGHT,2,4
YELLOW,3,4
SMOOTH,4,4
GROSS,5,4
STREAM,6,4
FLOWER,7,4
SELLER,8,4
OUTTAKE,9,4
GUITAR,10,4
BOMB,11,4
LAWYER,12,4
SHEETS,13,4
WEIGHT,14,4
WORK,15,4
RIGHT,16,4
CRACKER,17,4
FISH,18,4
WEST,19,4
JAIL,20,4
HORN,21,4
GLORY,22,4
NEPHEW,23,4
MONEY,24,4
ORANGE,25,4
NICKEL,26,4
STAIRS,27,4
CHEESE,28,4
BIRD,29,4
STOP,30,4
SONG,31,4
CHANGE,32,4
BEACH,33,4
LENGTH,34,4
DAGGER,35,4
STORY,36,4
PICKLE,37,4
CLAM,38,4
TWELVE,39,4
DREAM,40,4
CHAIR,41,4
NUMBER,42,4
