RecalledWord,StudyPosition,Block
BLACK,1,1
SOUTH,2,1
DEAF,3,1
ROAD,4,1
STOMACH,5,1
SWAMP,6,1
SMILE,7,1
TIGHT,8,1
DUSK,9,1
BELOW,10,1
WHEAT,11,1
HOOP,12,1
STARS,13,1
TRASH,14,1
GHOST,15,1
BRIDE,16,1
SHOES,17,1
GEEK,18,1
JUMP,19,1
TRAIN,20,1
SORRY,21,1
PRESENT,22,1
LAKE,23,1
THIEF,24,1
DEVIL,25,1
DIRT,26,1
POUND,27,1
FIVE,28,1
FROG,29,1
WORLD,30,1
MINOR,31,1
NOISE,32,1
KILL,33,1
PICTURE,34,1
HOTEL,35,1
KISS,36,1
SWEET,37,1
DOOR,38,1
LAND,39,1
CAMP,40,1
SMOKE,41,1
LEARN,42,1
BALLET,1,2
THREAD,2,2
NOSE,3,2
BUCKET,4,2
VERB,5,2
WAITER,6,2
BUTTER,7,2
SEEK,8,2
SLOW,9,2
LESS,10,2
TOUR,11,2
LOOK,12,2
STATES,13,2
HUNGER,14,2
THIRST,15,2
CANDLE,16,2
INHALE,17,2
MOTHER,18,2
KIDNAP,19,2
PAIN,20,2
NEWS,21,2
SOAP,22,2
CHAIN,23,2
MIDDLE,24,2
TOES,25,2
MOST,26,2
CLUE,27,2
SUPPER,28,2
WINTER,29,2
ALIVE,30,2
READ,31,2
TEST,32,2
PURPLE,33,2
BRANCH,34,2
FIRST,35,2
NAVY,36,2
ARGUE,37,2
SQUARE,38,2
TENNIS,39,2
SPIDER,40,2
WILD,41,2
BORROW,42,2
PHONE,1,3
HORSE,2,3
SHARK,3,3
GIRLS,4,3
BEHIND,5,3
MUSCLE,6,3
THROW,7,3
PEPPER,8,3
THERE,9,3
TEETH,10,3
MINUTE,11,3
QUEEN,12,3
CANCER,13,3
FOUND,14,3
LEAVES,15,3
WHOLE,16,3
LEMON,17,3
FINGER,18,3
CLOCK,19,3
SHOVE,20,3
OFFICE,21,3
WORST,22,3
BEFORE,23,3
SPOON,24,3
MEAN,25,3
EARLY,26,3
QUART,27,3
ROCK,28,3
GRASS,29,3
CLOSE,30,3
WHERE,31,3
ENTER,32,3
FENCE,33,3
DOLLAR,34,3
SHORT,35,3
MINUS,36,3
UNCLE,37,3
YOURS,38,3
PLANT,39,3
CORAL,40,3
ANIMAL,41,3
TIGER,42,3
GROSS,1,4
OUTTAKE,2,4
EGGS,3,4
LENGTH,4,4
STORY,5,4
LAWYER,6,4
BIRD,7,4
WEIGHT,8,4
GLORY,9,4
FISH,10,4
CRACKER,11,4
CHAIR,12,4
WORK,13,4
DAGGER,14,4
NUMBER,15,4
NEPHEW,16,4
YELLOW,17,4
TWELVE,18,4
SHEETS,19,4
SMOOTH,20,4
FRIGHT,21,4
GUITAR,22,4
STREAM,23,4
CHANGE,24,4
SONG,25,4
BOMB,26,4
WEST,27,4
CHEESE,28,4
FLOWER,29,4
JAIL,30,4
NICKEL,31,4
STOP,32,4
PICKLE,33,4
DREAM,34,4
CLAM,35,4
HORN,36,4
SELLER,37,4
STAIRS,38,4
BEACH,39,4
MONEY,40,4
ORANGE,41,4
RIGHT,42,4
