"DelayedWord","DelayedRT","Studied","StudyPosition","Block","ReportedPrimeFromDay1","Day1OutputPosition","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1"
"WINTER",1550.065,"Studied",15,2,NA,"18","Unrelated","TAKE",NA,NA
"ORANGE",1751.325,"Studied",22,4,NA,"8","Related","DILL","PICKLE",NA
"YELLOW",1366.24,"Studied",23,4,NA,"7","Identical","FRIGHT",NA,NA
"TENNIS",4051.36,"Studied",34,2,NA,"5","Identical","MOTHER",NA,NA
"MOTHER",5482.285,"Studied",7,2,"Identical","12","Related","NOUN","VERB",NA
"BUTTER",2200.1,"Studied",1,2,NA,"1","firstword","firstword",NA,NA
"SUPPER",2904.54,"Studied",2,2,NA,"2","Related","PAIL","BUCKET",NA
"SMILE",4416.665,"Studied",1,1,NA,"1","firstword","firstword",NA,NA
"",8001.305,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BALLET",2999.435,"Studied",27,2,NA,"8","Related","WICK","CANDLE",NA
"STATES",2832.155,"Studied",29,2,NA,"7","Identical","WILD",NA,NA
"FISH",5100.535,"Studied",10,4,NA,"9","Related","HONK","HORN",NA
"TIGER",1533.03,"Studied",13,3,"Identical","14","Unrelated","CLOWN",NA,NA
"",8000.33,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FLOWER",2583.01,"Studied",36,4,NA,"2","Identical","WORK",NA,NA
"",8002,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7999.325,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPIDER",4066.985,"Studied",42,2,NA,NA,NA,NA,NA,"COBWEB"
"FIRST",2233.6,"Studied",39,2,NA,"9","Unrelated","TALK",NA,NA
"THIRST",3751.935,"Studied",19,2,NA,"10","Unrelated","CLEAR",NA,NA
"",8000.295,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SHARK",6483.37,"Studied",28,3,NA,"6","Related","BUCK","DOLLAR",NA
"DOOR",4433.145,"Studied",2,1,NA,"2","Identical","FIVE",NA,NA
"",749.22,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",501.075,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",551.085,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",1650.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",2866.495,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOTEL",1383.505,"Studied",24,1,NA,"5","Identical","SOUTH",NA,NA
"",1133.595,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",2301.02,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LEMON",1101.015,"Studied",32,3,NA,"8","Unrelated","HATE",NA,NA
