RecalledWord,StudyPosition,Block
FIND,1,1
LOVE,2,1
GAME,3,1
CHOOSE,4,1
DRESS,5,1
TREE,6,1
STREET,7,1
JACKET,8,1
DESERT,9,1
YEAR,10,1
SHIP,11,1
HAIR,12,1
VOLCANO,13,1
TALK,14,1
BREAK,15,1
STORE,16,1
HAPPY,17,1
BELL,18,1
WARM,19,1
SOUR,20,1
SING,21,1
TAKE,22,1
LETTUCE,23,1
PROBLEM,24,1
LAUGH,25,1
STICKY,26,1
COLLECT,27,1
NONE,28,1
CHURCH,29,1
BOARD,30,1
SICK,31,1
MAYBE,32,1
SWORD,33,1
MUSIC ,34,1
STRANGE,35,1
MAGIC,36,1
HEAR,37,1
SMELL,38,1
FOOD,39,1
ROOF,40,1
CLEAR,41,1
LOSE,42,1
WRONG,1,2
THIN,2,2
SHALLOW,3,2
EXACT,4,2
VOTE,5,2
BUSH,6,2
MANY,7,2
SAME,8,2
STRIPE,9,2
TRAILER,10,2
RENT,11,2
SHERIFF,12,2
PACKAGE,13,2
CLOWN,14,2
CHILD,15,2
YOUNG,16,2
THANKS,17,2
EXCUSE,18,2
PIECE,19,2
SPIT,20,2
DEATH,21,2
PURPOSE,22,2
POTATO,23,2
TOOL,24,2
DISAGREE,25,2
SCISSORS,26,2
SILVER,27,2
QUIET,28,2
MARRY,29,2
PLANE ,30,2
STAMP,31,2
REAL,32,2
ANNOY,33,2
SLIDE,34,2
NECK,35,2
DRUGS,36,2
DRAW,37,2
RAIN,38,2
CARD,39,2
KNIFE,40,2
HATE,41,2
TOCK,42,2
REPEAT,1,3
STUPID,2,3
BIKE,3,3
MILK,4,3
SPOTS,5,3
TOWN,6,3
STRESS,7,3
BRAIN,8,3
SELF,9,3
BREAD,10,3
RULE,11,3
SHIRT,12,3
EXPLODE,13,3
PENNY,14,3
HEAD,15,3
MATH,16,3
STEAL,17,3
ARMS,18,3
UNDER,19,3
BABY,20,3
STING,21,3
WRITE,22,3
GRAND,23,3
DOCTOR,24,3
KNIT,25,3
SUBJECT,26,3
TOUCH,27,3
MOVE,28,3
SHEEP,29,3
GRAVE,30,3
LIGHT,31,3
FAKE,32,3
CLIMB,33,3
ROSE,34,3
NIGHTS,35,3
PROPER,36,3
GUILT,37,3
WOOD,38,3
TOOTH,39,3
CLASS,40,3
CELL,41,3
SKIN,42,3
PLAN,1,4
WANT,2,4
CASTLE,3,4
LARGE,4,4
BALL ,5,4
ENGLISH,6,4
SMALL,7,4
SURE,8,4
ONCE,9,4
BOSS,10,4
GLASSES,11,4
SOFT,12,4
PRIDE,13,4
SMART,14,4
PENCIL,15,4
UNCLEAR,16,4
FRONT,17,4
CAKE,18,4
WATER,19,4
BANK,20,4
SLEEP,21,4
ITCH,22,4
COPY,23,4
OVEN,24,4
MAID,25,4
CARRY,26,4
NINE,27,4
MAD,28,4
SNEEZE,29,4
PAPER,30,4
TIRED,31,4
FINISH,32,4
JEANS,33,4
SPICE,34,4
MONKEY,35,4
SILK,36,4
FIRE,37,4
ALLOW,38,4
MINIMUM,39,4
HELLO,40,4
EFFECT,41,4
LETTER,42,4
