RecalledWord,StudyPosition,Block
NAVY,1,1
KIDNAP,2,1
MOTHER,3,1
STATES,4,1
VERB,5,1
SQUARE,6,1
BALLET,7,1
TEST,8,1
ALIVE,9,1
SEEK,10,1
WILD,11,1
MOST,12,1
HUNGER,13,1
TOES,14,1
WINTER,15,1
PURPLE,16,1
SPIDER,17,1
CHAIN,18,1
LESS,19,1
READ,20,1
CLUE,21,1
TOUR,22,1
LOOK,23,1
BORROW,24,1
THIRST,25,1
SLOW,26,1
MIDDLE,27,1
SUPPER,28,1
PAIN,29,1
TENNIS,30,1
FIRST,31,1
NEWS,32,1
NOSE,33,1
BUTTER,34,1
SOAP,35,1
ARGUE,36,1
INHALE,37,1
THREAD,38,1
WAITER,39,1
BUCKET,40,1
BRANCH,41,1
CANDLE,42,1
NAVY,1,2
KIDNAP,2,2
MOTHER,3,2
STATES,4,2
VERB,5,2
SQUARE,6,2
BALLET,7,2
TEST,8,2
ALIVE,9,2
SEEK,10,2
WILD,11,2
MOST,12,2
HUNGER,13,2
TOES,14,2
WINTER,15,2
PURPLE,16,2
SPIDER,17,2
CHAIN,18,2
LESS,19,2
READ,20,2
CLUE,21,2
TOUR,22,2
LOOK,23,2
BORROW,24,2
THIRST,25,2
SLOW,26,2
MIDDLE,27,2
SUPPER,28,2
PAIN,29,2
TENNIS,30,2
FIRST,31,2
NEWS,32,2
NOSE,33,2
BUTTER,34,2
SOAP,35,2
ARGUE,36,2
INHALE,37,2
THREAD,38,2
WAITER,39,2
BUCKET,40,2
BRANCH,41,2
CANDLE,42,2
GLORY,1,3
CLAM,2,3
ORANGE,3,3
JAIL,4,3
BEACH,5,3
PICKLE,6,3
SELLER,7,3
CHAIR,8,3
EGGS,9,3
NICKEL,10,3
WORK,11,3
GUITAR,12,3
NEPHEW,13,3
DAGGER,14,3
GROSS,15,3
LAWYER,16,3
CHANGE,17,3
FRIGHT,18,3
WEST,19,3
STREAM,20,3
NUMBER,21,3
SHEETS,22,3
TWELVE,23,3
SMOOTH,24,3
FLOWER,25,3
WEIGHT,26,3
BIRD,27,3
STOP,28,3
BOMB,29,3
SONG,30,3
LENGTH,31,3
FISH,32,3
CRACKER,33,3
MONEY,34,3
STAIRS,35,3
OUTTAKE,36,3
STORY,37,3
YELLOW,38,3
DREAM,39,3
RIGHT,40,3
CHEESE,41,3
HORN,42,3
SMILE,1,4
BRIDE,2,4
SWAMP,3,4
LAND,4,4
WORLD,5,4
KILL,6,4
CAMP,7,4
LEARN,8,4
DEVIL,9,4
DEAF,10,4
WHEAT,11,4
FIVE,12,4
JUMP,13,4
SOUTH,14,4
GEEK,15,4
TRAIN,16,4
HOTEL,17,4
TRASH,18,4
BLACK,19,4
PRESENT,20,4
LAKE,21,4
THIEF,22,4
SWEET,23,4
SHOES,24,4
ROAD,25,4
HOOP,26,4
FROG,27,4
DUSK,28,4
POUND,29,4
DIRT,30,4
BELOW,31,4
GHOST,32,4
PICTURE,33,4
STOMACH,34,4
SORRY,35,4
TIGHT,36,4
DOOR,37,4
SMOKE,38,4
MINOR,39,4
NOISE,40,4
KISS,41,4
STARS,42,4
