"participant","session","date","expName","psychopyVersion","frameRate","RecalledWord","RT","Prime","PrimeCon","PrimeDuration","OutputPosition","Block","StudyPosition","Studied","PrimeRecalledCondition","PrimeFor"
"JS",1,"2020-12-03_16h13.40.952","S2.4ConstantTotalFinal","2020.1.3",60,"BABY",2510.9,"firstword","firstword",NA,1,1,41,"Studied",NA,NA
"JS",1,"2020-12-03_16h13.40.952","S2.4ConstantTotalFinal","2020.1.3",60,"MATH",1418.94,"THEFT","Related",2.414999995,2,1,42,"Studied",NA,"STEAL"
"JS",1,"2020-12-03_16h13.40.952","S2.4ConstantTotalFinal","2020.1.3",60,"BRAIN",1368.145,"CANYON","Related",0.984999933,3,1,38,"Studied",NA,"GRAND"
"JS",1,"2020-12-03_16h13.40.952","S2.4ConstantTotalFinal","2020.1.3",60,"SPOTS",1347.765,"UNDER","Identical",1.610000036,4,1,39,"Studied",NA,NA
"JS",1,"2020-12-03_16h13.40.952","S2.4ConstantTotalFinal","2020.1.3",60,"MILK",1784.755,"CENT","Related",1.515000011,5,1,27,"Studied",NA,NA
"JS",1,"2020-12-03_16h13.40.952","S2.4ConstantTotalFinal","2020.1.3",60,"SHIRT",1382.565,"OUTTAKE","Unrelated",3.64999997,6,1,28,"Studied",NA,NA
"JS",1,"2020-12-03_16h13.40.952","S2.4ConstantTotalFinal","2020.1.3",60,"DOCTOR",2054.2,"DOCTOR","Identical",3.44999996,7,1,29,"Studied","Identical",NA
"JS",1,"2020-12-03_16h13.40.952","S2.4ConstantTotalFinal","2020.1.3",60,"BREAD",1627.715,"CAVITY","Related",2.055000048,8,1,32,"Studied",NA,"TOOTH"
"JS",1,"2020-12-03_16h13.40.952","S2.4ConstantTotalFinal","2020.1.3",60,"ARMS",1150.54,"WEIGHT","Unrelated",2.985000028,9,1,33,"Studied",NA,NA
"JS",1,"2020-12-03_16h13.40.952","S2.4ConstantTotalFinal","2020.1.3",60,"CLIMB",2628.065,"PRIM","Related",2.409999957,10,1,1,"Studied",NA,"PROPER"
"JS",1,"2020-12-03_16h13.40.952","S2.4ConstantTotalFinal","2020.1.3",60,"SELF",899.74,"DREAM","Unrelated",3.215000033,11,1,3,"Studied",NA,NA
"JS",1,"2020-12-03_16h13.40.952","S2.4ConstantTotalFinal","2020.1.3",60,"TOOTH",1408.195,"EXPLODE","Identical",4.955000011,12,1,2,"Studied",NA,NA
"JS",1,"2020-12-03_16h13.40.952","S2.4ConstantTotalFinal","2020.1.3",60,"ROSE",4201.195,"NICKEL","Unrelated",2.005000017,13,1,16,"Studied",NA,NA
"JS",1,"2020-12-03_16h13.40.952","S2.4ConstantTotalFinal","2020.1.3",60,"BIKE",2617.645,"PEDAL","Related",3.855000017,14,1,7,"Studied",NA,"BIKE"
"JS",1,"2020-12-03_16h13.40.952","S2.4ConstantTotalFinal","2020.1.3",60,"STUPID",5628.51,"GLORY","Unrelated",2.65499996,15,1,23,"Studied",NA,NA
"JS",1,"2020-12-03_16h13.40.952","S2.4ConstantTotalFinal","2020.1.3",60,"SKIN",1017.205,"SHEEP","Identical",0.92999998,16,1,24,"Studied",NA,NA
"JS",1,"2020-12-03_16h13.40.952","S2.4ConstantTotalFinal","2020.1.3",60,"BRAIN",5052.78,"REPEAT","Identical",2.809999976,17,1,38,"Studied",NA,NA
"JS",1,"2020-12-03_16h13.40.952","S2.4ConstantTotalFinal","2020.1.3",60,"BABY",2285.215,"SUBJECT","Identical",0.914999982,18,1,41,"Studied",NA,NA
"JS",1,"2020-12-03_16h13.40.952","S2.4ConstantTotalFinal","2020.1.3",60,"XXXXX",7988.605,"STAIRS","Unrelated",0.889999908,19,1,NA,NA,NA,NA
"JS",1,"2020-12-03_16h13.40.952","S2.4ConstantTotalFinal","2020.1.3",60,"XXXXX",7989.025,"ORANGE","Unrelated",1.025000005,20,1,NA,NA,NA,NA
"JS",1,"2020-12-03_16h13.40.952","S2.4ConstantTotalFinal","2020.1.3",60,"XXXXX",8005.56,"SHIFT","Related",0.970000052,21,1,NA,NA,NA,"MOVE"
"JS",1,"2020-12-03_16h13.40.952","S2.4ConstantTotalFinal","2020.1.3",60,"XXXXX",8002.625,"SESSION","Related",0.960000092,22,1,NA,NA,NA,"CLASS"
"JS",1,"2020-12-03_16h13.40.952","S2.4ConstantTotalFinal","2020.1.3",60,"XXXXX",7989.75,"POLICY","Related",1.060000039,23,1,NA,NA,NA,"RULE"
"JS",1,"2020-12-03_16h13.40.952","S2.4ConstantTotalFinal","2020.1.3",60,"XXXXX",8004.06,"LAWYER","Unrelated",0.914999982,24,1,NA,NA,NA,NA
"JS",1,"2020-12-03_16h13.40.952","S2.4ConstantTotalFinal","2020.1.3",60,"XXXXX",8003.81,"NUMBER","Unrelated",1.075000037,25,1,NA,NA,NA,NA
