DelayedWord,DelayedRT
,1800.78
,891.72
,949.815
,722.22
,584.08
,716.375
,517.36
,583.66
,700.92
WORD,4133.695
SOMETHING,2081.525
CAT,1648.94
STUFF,4149.47
,8000.015
MARY,4218.12
LION,2368.7
LAB,3698.605
OVERSEE,5949.815
JUSTIN,4451.295
OJOY,3116.745
JOY,2366.795
ENTER,5742.59
PASTE,2516.54
SOMETHING,4566.825
OK,2100.11
STEERE,8000.695
EGG,7165.69
STORE,7084.03
EGG,3749.935
OKKK,4100.41
DAMNN,2966.43
TOOMUCH,4115.865
OK,3717.89
CERTAIN,5799.34
PICKY,7450.01
THEM,6650.485
TENDER,7551.235
TRUST,6099.625
EDDY,6384.72
STILL,3883.73
,382.89
,99.97
,66.535
,66.56
,11.39
,66.28
,65.695
,85.62
,50.835
,66.605
,67.775
,66.995
,66.67
,67.29
,66.59
,65.525
,67.685
,65.995
,66.465
,66.405
,66.735
,66.575
,67.025
,66.765
,67.285
,66.615
,66.35
,66.43
,84.08
,65.58
,65.515
,65.46
,66.35
,66.07
,67.155
,65.66
,66.625
,65.705
,66.57
,66.67
,66.985
,66.07
,66.295
,66.035
,66.04
,66.61
,66.47
,66.67
,65.37
,65.485
,67.89
,66.74
,66.46
,66.55
,3133.515
,7999.455
,8000.705
TRUE,6351.12
,8005.795
,8000.205
