"DelayedWord","DelayedRT","Studied","StudyPosition","Block","ReportedPrimeFromDay1","Day1OutputPosition","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1"
"HELLO",2581.735,"Studied",36,4,"Identical",NA,NA,NA,NA,NA
"HELLO",2499.88,"Studied",36,4,"Identical",NA,NA,NA,NA,NA
"HELLO",4016.23,"Studied",36,4,"Identical",NA,NA,NA,NA,NA
"HELLO",1498.515,"Studied",36,4,"Identical",NA,NA,NA,NA,NA
"HELLO",2067.2,"Studied",36,4,"Identical",NA,NA,NA,NA,NA
"YES",1769.03,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YES",968.335,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YES",933.825,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YES",831.485,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YES",849.38,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",918.405,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",349.86,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",468.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",282.02,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",234.915,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",231.565,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",169.32,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",301.675,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",533.44,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",383.62,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",183.54,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",300.095,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",266.28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",248.035,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",283.615,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",233.525,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",184.935,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",216.27,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",150.04,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",165.445,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",66.45000001,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",300.11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",316.895,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",300.49,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",450.62,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",250.145,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",268.58,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",248.955,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",233.705,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",165.895,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",281.755,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",132.43,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",1817.055,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",499.855,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",265.455,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",348.52,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",266.715,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",300.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",118.665,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",383.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",83.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",550.04,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",298.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",51.99,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",250.16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",598.605,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",600.315,NA,NA,NA,NA,"19","Unrelated","TRASH",NA,NA
"A",1699.16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A",433.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A",298.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A",416.685,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A",416.785,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A",300.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A",300.58,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A",268.39,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A",398.835,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A",899.53,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A",634.47,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A",382.78,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A",367.295,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A",598.19,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A",1019.185,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A",766.445,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",183.295,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A",1265.89,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A",550.095,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A",2035.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A",899.655,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A",615.11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A",786.025,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A",501.415,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A",532.26,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A",550.24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A",533.325,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A",416.79,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A",448.75,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A",500.18,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A",650.06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A",432.345,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A",320.175,NA,NA,NA,NA,NA,NA,NA,NA,NA
