RecalledWord,StudyPosition,Block
THANKS,1,1
TOCK,2,1
SILVER,3,1
RAIN,4,1
REAL,5,1
SPIT,6,1
DRUGS,7,1
NECK,8,1
SHALLOW,9,1
CLOWN,10,1
RENT,11,1
DRAW,12,1
ANNOY,13,1
SHERIFF,14,1
STRIPE,15,1
SCISSORS,16,1
YOUNG,17,1
MANY,18,1
EXACT,19,1
STAMP,20,1
SLIDE,21,1
KNIFE,22,1
BUSH,23,1
PIECE,24,1
QUIET,25,1
TOOL,26,1
MARRY,27,1
PACKAGE,28,1
CARD,29,1
TRAILER,30,1
WRONG,31,1
POTATO,32,1
PLANE ,33,1
THIN,34,1
HATE,35,1
SAME,36,1
VOTE,37,1
DISAGREE,38,1
EXCUSE,39,1
PURPOSE,40,1
DEATH,41,1
CHILD,42,1
STING,1,2
SUBJECT,2,2
STRESS,3,2
BIKE,4,2
UNDER,5,2
SHEEP,6,2
BRAIN,7,2
KNIT,8,2
NIGHTS,9,2
SELF,10,2
STEAL,11,2
WOOD,12,2
GRAND,13,2
MILK,14,2
CELL,15,2
FAKE,16,2
TOUCH,17,2
BABY,18,2
GRAVE,19,2
LIGHT,20,2
MOVE,21,2
WRITE,22,2
HEAD,23,2
SPOTS,24,2
ARMS,25,2
REPEAT,26,2
MATH,27,2
SKIN,28,2
DOCTOR,29,2
TOWN,30,2
GUILT,31,2
EXPLODE,32,2
TOOTH,33,2
CLIMB,34,2
ROSE,35,2
PROPER,36,2
BREAD,37,2
PENNY,38,2
RULE,39,2
STUPID,40,2
SHIRT,41,2
CLASS,42,2
OVEN,1,3
CASTLE,2,3
MINIMUM,3,3
CARRY,4,3
LETTER,5,3
ITCH,6,3
MAID,7,3
MAD,8,3
WATER,9,3
SNEEZE,10,3
SILK,11,3
FIRE,12,3
BALL ,13,3
MONKEY,14,3
ONCE,15,3
CAKE,16,3
SURE,17,3
PAPER,18,3
UNCLEAR,19,3
TIRED,20,3
PRIDE,21,3
HELLO,22,3
COPY,23,3
JEANS,24,3
SOFT,25,3
SMALL,26,3
NINE,27,3
GLASSES,28,3
SPICE,29,3
PENCIL,30,3
ALLOW,31,3
FRONT,32,3
FINISH,33,3
LARGE,34,3
PLAN,35,3
SLEEP,36,3
SMART,37,3
BANK,38,3
EFFECT,39,3
BOSS,40,3
WANT,41,3
ENGLISH,42,3
SMELL,1,4
LOVE,2,4
NONE,3,4
LAUGH,4,4
SHIP,5,4
PROBLEM,6,4
STRANGE,7,4
MUSIC ,8,4
TAKE,9,4
TREE,10,4
BOARD,11,4
SWORD,12,4
TALK,13,4
CHOOSE,14,4
MAYBE,15,4
SING,16,4
DESERT,17,4
YEAR,18,4
MAGIC,19,4
ROOF,20,4
LETTUCE,21,4
BELL,22,4
BREAK,23,4
CLEAR,24,4
VOLCANO,25,4
LOSE,26,4
JACKET,27,4
COLLECT,28,4
HAPPY,29,4
STORE,30,4
STREET,31,4
WARM,32,4
SOUR,33,4
SICK,34,4
HEAR,35,4
DRESS,36,4
STICKY,37,4
CHURCH,38,4
FOOD,39,4
FIND,40,4
GAME,41,4
HAIR,42,4
