"RecogWord","key_resp_3.keys","key_resp_3.rt","participant","session","date","expName","psychopyVersion","frameRate","Studied","StudyPosition","Block","WasPrimeOnDay1","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1","Day1Position","Day2Position","RecogDecision","WordStatus","Hit","Miss","FalseAlarm","CorrectRejection","Day1Recalled","WithinTrialPrimed","WithinTrialPrimeCondition","CrossTrialPrimed","CrossTrialPrimeCondition"
"READ","slash",1.200875,"EG",1,"2020-12-03_13h33.04.537","DelayedExpNT","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"Unprimed",NA
"SMELL","z",1.314765,"EG",1,"2020-12-03_13h33.04.537","DelayedExpNT","2020.1.3",60,"Studied",38,1,NA,NA,NA,NA,"PERFUME",NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"SILK","slash",0.81631,"EG",1,"2020-12-03_13h33.04.537","DelayedExpNT","2020.1.3",60,"Studied",36,4,NA,"Identical","FIRE",NA,"SATIN","15",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Identical","CrossTrialPrimed","Related"
"YEAR","slash",0.983385,"EG",1,"2020-12-03_13h33.04.537","DelayedExpNT","2020.1.3",60,"Studied",10,1,NA,"Unrelated","MOTHER",NA,"DECADE","16",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Unrelated","CrossTrialPrimed","Related"
"MINUS","z",1.02871,"EG",1,"2020-12-03_13h33.04.537","DelayedExpNT","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"PLAN","slash",0.662345,"EG",1,"2020-12-03_13h33.04.537","DelayedExpNT","2020.1.3",60,"Studied",1,4,NA,"firstword","firstword",NA,NA,"1","28","Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","firstword","Unprimed",NA
"VOTE","z",0.959115,"EG",1,"2020-12-03_13h33.04.537","DelayedExpNT","2020.1.3",60,"Studied",5,2,NA,NA,NA,NA,"BALLOT",NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"CARD","z",1.116305,"EG",1,"2020-12-03_13h33.04.537","DelayedExpNT","2020.1.3",60,"Studied",39,2,NA,"Related","CHARGE","CARD","CHARGE","14",NA,"New","Old",0,1,0,0,"Recalled","WithinTrialPrimed","Related","CrossTrialPrimed","Related"
"DEVIL","z",0.943955,"EG",1,"2020-12-03_13h33.04.537","DelayedExpNT","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"HAIR","slash",0.66184,"EG",1,"2020-12-03_13h33.04.537","DelayedExpNT","2020.1.3",60,"Studied",12,1,NA,"Related","SEARCH","FIND",NA,"5","1","Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Related","Unprimed",NA
"GLORY","z",0.814765,"EG",1,"2020-12-03_13h33.04.537","DelayedExpNT","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"NEPHEW","z",0.829045,"EG",1,"2020-12-03_13h33.04.537","DelayedExpNT","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"TREE","z",1.12999,"EG",1,"2020-12-03_13h33.04.537","DelayedExpNT","2020.1.3",60,"Studied",6,1,NA,NA,NA,NA,"ACORN",NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"LETTER","slash",0.81633,"EG",1,"2020-12-03_13h33.04.537","DelayedExpNT","2020.1.3",60,"Studied",42,4,NA,NA,NA,NA,"MAIL",NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"PHONE","slash",1.26061,"EG",1,"2020-12-03_13h33.04.537","DelayedExpNT","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"Unprimed",NA
"DISAGREE","z",0.73081,"EG",1,"2020-12-03_13h33.04.537","DelayedExpNT","2020.1.3",60,"Studied",25,2,NA,NA,NA,NA,"AGREE",NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"CLAM","z",1.74319,"EG",1,"2020-12-03_13h33.04.537","DelayedExpNT","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"CANCER","z",1.633155,"EG",1,"2020-12-03_13h33.04.537","DelayedExpNT","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"STORY","slash",1.026215,"EG",1,"2020-12-03_13h33.04.537","DelayedExpNT","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
