"RecogWord","key_resp_3.keys","key_resp_3.rt","participant","session","date","expName","psychopyVersion","frameRate","Studied","StudyPosition","Block","WasPrimeOnDay1","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1","Day1Position","Day2Position","RecogDecision","WordStatus","Hit","Miss","FalseAlarm","CorrectRejection","Day1Recalled","WithinTrialPrimed","WithinTrialPrimeCondition","CrossTrialPrimed","CrossTrialPrimeCondition"
"BEACH","slash",1.732805,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,"Studied",22,2,NA,"Identical","FLOWER",NA,"SAND","21","21","Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Identical","CrossTrialPrimed","Related"
"DRAW","z",1.578885,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"COLLECT","z",1.355975,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"THROW","z",1.431175,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,"Studied",3,1,NA,NA,NA,NA,"TOSS",NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"MINUS","z",1.21308,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,"Studied",21,1,NA,NA,NA,NA,"PLUS",NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"SEEK","slash",1.39748,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,"Studied",17,4,NA,"Related","HURT","PAIN",NA,"12",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Related","Unprimed",NA
"STAMP","z",2.832335,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"STREAM","z",1.680395,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,"Studied",6,2,"Identical",NA,NA,NA,NA,NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Identical"
"SMART","slash",0.88029,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"Unprimed",NA
"OUTTAKE","slash",1.047615,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,"Studied",3,2,NA,NA,NA,NA,"INTAKE",NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"SHIP","slash",1.26458,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"KNIT","z",1.264345,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"CLASS","slash",0.930855,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"SLIDE","slash",0.93019,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"Unprimed",NA
"BEHIND","slash",1.980295,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,"Studied",9,1,NA,NA,NA,NA,"AHEAD",NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"MAD","z",0.947765,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"SING","slash",1.01559,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"Unprimed",NA
"TRASH","slash",0.696975,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,"Studied",11,3,"Identical",NA,NA,NA,NA,NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Identical"
"MUSCLE","slash",2.22765,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,"Studied",18,1,NA,NA,NA,NA,NA,NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"Unprimed",NA
"THANKS","z",0.82869,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"HOTEL","z",0.84806,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,"Studied",28,3,NA,"Related","ABOVE","BELOW",NA,"9",NA,"New","Old",0,1,0,0,"Recalled","WithinTrialPrimed","Related","Unprimed",NA
"ARMS","z",1.381695,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"FENCE","slash",1.79894,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,"Studied",11,1,NA,NA,NA,NA,"GATE",NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"GRAND","slash",1.313065,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"HORSE","slash",0.679885,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,"Studied",24,1,NA,"Related","AUNT","UNCLE",NA,"4","1","Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Related","Unprimed",NA
"PICTURE","slash",0.94784,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,"Studied",9,3,"Identical",NA,NA,NA,NA,NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Identical"
"HELLO","z",0.800025,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"FRIGHT","slash",0.679785,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,"Studied",18,2,NA,"Related","DIGIT","NUMBER","SCARE","17","6","Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Related","CrossTrialPrimed","Related"
"STING","z",0.863975,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"THREAD","z",2.16584,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,"Studied",5,4,NA,NA,NA,NA,NA,NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"Unprimed",NA
"RIGHT","slash",1.013735,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,"Studied",2,2,NA,NA,NA,NA,"LEFT",NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"BOMB","slash",0.830345,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,"Studied",16,2,"Identical",NA,NA,NA,NA,NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Identical"
"LETTER","",NA,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"Unprimed",NA
"BOARD","slash",1.096535,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"Unprimed",NA
"JAIL","slash",0.847495,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,"Studied",7,2,NA,"Unrelated","MILK",NA,NA,"12","8","Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Unrelated","Unprimed",NA
"KISS","slash",0.598595,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,"Studied",18,3,NA,"Related","MARSH","SWAMP","LIPS","21","10","Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Related","CrossTrialPrimed","Related"
"PAIN","z",1.164235,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,"Studied",19,4,NA,NA,NA,NA,"HURT",NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"SHOES","slash",0.6456,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,"Studied",3,3,NA,"Related","POND","LAKE",NA,"17",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Related","Unprimed",NA
"DRESS","slash",1.09709,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"Unprimed",NA
"SHEETS","slash",1.197075,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,"Studied",25,2,"Identical","Related","ALTER","CHANGE",NA,"25",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Related","CrossTrialPrimed","Identical"
"SICK","z",0.864195,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"TOUR","slash",0.81352,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,"Studied",40,4,NA,"Unrelated","PROBLEM",NA,NA,"4",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Unrelated","Unprimed",NA
"LARGE","slash",1.013015,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"ITCH","z",0.946485,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"WHERE","z",1.029835,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,"Studied",4,1,"Identical",NA,NA,NA,NA,NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Identical"
"THIRST","z",1.328405,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,"Studied",1,4,NA,NA,NA,NA,"QUENCH",NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"ALLOW","slash",3.480095,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"STUPID","z",3.04553,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"JACKET","slash",1.012015,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"DESERT","",NA,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"Unprimed",NA
"CLEAR","slash",2.1304,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"TOWN","slash",1.64454,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"Unprimed",NA
"HEAD","slash",1.04693,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"Unprimed",NA
"BIRD","slash",0.663565,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,"Studied",5,2,NA,"Identical","TWELVE",NA,NA,"20","2","Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Identical","Unprimed",NA
"MINOR","slash",0.86468,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,"Studied",25,3,NA,"Identical","ROAD",NA,NA,"11",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Identical","Unprimed",NA
"BORROW","slash",1.52933,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,"Studied",36,4,NA,NA,NA,NA,"LEND",NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"PURPOSE","z",1.011785,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"FIRST","slash",1.130635,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,"Studied",27,4,"Identical",NA,NA,NA,NA,NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Identical"
"GUITAR","z",2.295605,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,"Studied",29,2,NA,"Related","YUCK","GROSS",NA,"8",NA,"New","Old",0,1,0,0,"Recalled","WithinTrialPrimed","Related","Unprimed",NA
"PURPLE","",NA,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,"Studied",2,4,NA,NA,NA,NA,NA,NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"Unprimed",NA
"POTATO","z",1.14548,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"MATH","slash",1.114135,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"Unprimed",NA
"GEEK","slash",0.66435,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,"Studied",33,3,NA,"Identical","TRASH",NA,NA,"5","31","Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Identical","Unprimed",NA
"DOCTOR","z",1.411865,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"ROOF","z",1.11126,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"OVEN","z",0.89682,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"BRAIN","z",2.096625,"JH",1,"2020-12-10_17h05.44.458","DelayedExpNT","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
