RecalledWord,StudyPosition,Block
COPY,1,1
WATER,2,1
SLEEP,3,1
SPICE,4,1
PRIDE,5,1
CASTLE,6,1
EFFECT,7,1
PAPER,8,1
HELLO,9,1
OVEN,10,1
ITCH,11,1
TIRED,12,1
WANT,13,1
MINIMUM,14,1
FRONT,15,1
LARGE,16,1
SMALL,17,1
BANK,18,1
SOFT,19,1
PENCIL,20,1
BOSS,21,1
JEANS,22,1
MAD,23,1
FINISH,24,1
BALL ,25,1
SURE,26,1
FIRE,27,1
NINE,28,1
SNEEZE,29,1
ALLOW,30,1
SMART,31,1
ONCE,32,1
CARRY,33,1
UNCLEAR,34,1
PLAN,35,1
MONKEY,36,1
ENGLISH,37,1
CAKE,38,1
MAID,39,1
LETTER,40,1
GLASSES,41,1
SILK,42,1
TAKE,1,2
NONE,2,2
VOLCANO,3,2
STRANGE,4,2
FIND,5,2
DESERT,6,2
MAGIC,7,2
MUSIC ,8,2
MAYBE,9,2
CLEAR,10,2
TREE,11,2
SWORD,12,2
JACKET,13,2
STORE,14,2
ROOF,15,2
HAPPY,16,2
SHIP,17,2
STICKY,18,2
SING,19,2
STREET,20,2
PROBLEM,21,2
LAUGH,22,2
TALK,23,2
COLLECT,24,2
GAME,25,2
HEAR,26,2
WARM,27,2
HAIR,28,2
BREAK,29,2
YEAR,30,2
CHOOSE,31,2
SMELL,32,2
SOUR,33,2
LETTUCE,34,2
DRESS,35,2
SICK,36,2
LOSE,37,2
FOOD,38,2
CHURCH,39,2
BELL,40,2
BOARD,41,2
LOVE,42,2
DRUGS,1,3
PURPOSE,2,3
DISAGREE,3,3
THIN,4,3
QUIET,5,3
RAIN,6,3
NECK,7,3
POTATO,8,3
SHALLOW,9,3
SCISSORS,10,3
SLIDE,11,3
WRONG,12,3
PIECE,13,3
SPIT,14,3
HATE,15,3
PACKAGE,16,3
CLOWN,17,3
EXACT,18,3
PLANE ,19,3
THANKS,20,3
RENT,21,3
DEATH,22,3
STRIPE,23,3
TOCK,24,3
DRAW,25,3
MARRY,26,3
SAME,27,3
TOOL,28,3
ANNOY,29,3
SHERIFF,30,3
SILVER,31,3
VOTE,32,3
REAL,33,3
BUSH,34,3
YOUNG,35,3
CHILD,36,3
CARD,37,3
EXCUSE,38,3
KNIFE,39,3
MANY,40,3
STAMP,41,3
TRAILER,42,3
LIGHT,1,4
BRAIN,2,4
SUBJECT,3,4
CELL,4,4
NIGHTS,5,4
TOWN,6,4
TOOTH,7,4
GRAND,8,4
BIKE,9,4
DOCTOR,10,4
ROSE,11,4
STING,12,4
RULE,13,4
MILK,14,4
WOOD,15,4
PROPER,16,4
STRESS,17,4
SPOTS,18,4
GRAVE,19,4
KNIT,20,4
BABY,21,4
TOUCH,22,4
PENNY,23,4
STEAL,24,4
UNDER,25,4
HEAD,26,4
REPEAT,27,4
SHEEP,28,4
MATH,29,4
ARMS,30,4
EXPLODE,31,4
WRITE,32,4
SELF,33,4
FAKE,34,4
MOVE,35,4
CLASS,36,4
SHIRT,37,4
CLIMB,38,4
BREAD,39,4
GUILT,40,4
SKIN,41,4
STUPID,42,4
