"DelayedWord","DelayedRT","Studied","StudyPosition","Block","ReportedPrimeFromDay1","Day1OutputPosition","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1"
"",8000.535,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8002.18,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7990.725,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.67,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7999.885,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.315,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7999.425,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7999.39,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7999.195,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",3088.665,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",316.945,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",267.86,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",533.18,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",367.375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",165.76,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",17.28000003,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",399.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",199.695,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",283.345,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",300.485,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.975,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",3232.505,NA,NA,NA,NA,NA,NA,NA,NA,NA
