DelayedWord,DelayedRT
STPR,7993.19
STORY,4816.09
,7999.445
OFFICE,2316.265
HORSE,7817.4
SAD,3765.33
,367.775
,383.345
,2999.445
,5065.865
,215.755
,116.775
,32.71499998
,100.025
,116.71
,82.81999995
,83.28999998
,249.525
,317.05
,215.81
,217.4
,118.74
,249.15
,200.025
,425.34
,149.765
,67.71999999
,133.27
,184.355
,100.09
,201.28
,137.29
,233.965
,149.875
,99.46499998
,317.24
,233.135
,99.44999998
,115.635
,267.28
,103.45
,182.89
,183.055
,167.58
,167.08
,132.885
,149.89
,116.51
,49.70999999
,1417.575
,48.78000001
,114.85
,299.64
,8000.895
,8001.735
,8000.1
,8036.585
,8000.75
,8005.04
,8000.56
,8000.95
,7999.455
,7998.21
,8000.185
,7999.725
,1615.555
,8000.625
,8000.125
,7999.55
,8000.175
,7999.795
,7999.455
,7998.795
,7999.675
,7999.185
,7999.515
,8000.275
,7999.62
,7998.785
,7999.425
,7998.22
,7999.995
,8000.235
,8367.385
,2530.29
,549.935
,399.595
,7994.975
,7999.855
,7999.97
,7988.05
,8001.58
,6183.28
,7999.55
,7999.905
,7999.57
,7999.745
,7999.3
,1932.375
,8000.97
