RecogWord,key_resp_3.keys,key_resp_3.rt,participant,session,date,expName,psychopyVersion,frameRate
BABY,z,1.15886,SS,1,2020-12-02_11h56.32.170,DelayedExpNT,2020.1.3,60
STUPID,slash,0.85041,SS,1,2020-12-02_11h56.32.170,DelayedExpNT,2020.1.3,60
PAIN,z,1.03373,SS,1,2020-12-02_11h56.32.170,DelayedExpNT,2020.1.3,60
HOOP,z,1.064165,SS,1,2020-12-02_11h56.32.170,DelayedExpNT,2020.1.3,60
SHEEP,slash,0.56751,SS,1,2020-12-02_11h56.32.170,DelayedExpNT,2020.1.3,60
BUTTER,z,0.81595,SS,1,2020-12-02_11h56.32.170,DelayedExpNT,2020.1.3,60
FISH,z,0.883165,SS,1,2020-12-02_11h56.32.170,DelayedExpNT,2020.1.3,60
STAIRS,slash,0.87838,SS,1,2020-12-02_11h56.32.170,DelayedExpNT,2020.1.3,60
NOISE,z,0.74649,SS,1,2020-12-02_11h56.32.170,DelayedExpNT,2020.1.3,60
DOLLAR,z,0.678205,SS,1,2020-12-02_11h56.32.170,DelayedExpNT,2020.1.3,60
DRAW,z,0.799155,SS,1,2020-12-02_11h56.32.170,DelayedExpNT,2020.1.3,60
ORANGE,slash,0.719165,SS,1,2020-12-02_11h56.32.170,DelayedExpNT,2020.1.3,60
NAVY,z,0.594925,SS,1,2020-12-02_11h56.32.170,DelayedExpNT,2020.1.3,60
TOUCH,slash,0.759355,SS,1,2020-12-02_11h56.32.170,DelayedExpNT,2020.1.3,60
UNCLE,slash,0.727595,SS,1,2020-12-02_11h56.32.170,DelayedExpNT,2020.1.3,60
HEAR,z,0.967995,SS,1,2020-12-02_11h56.32.170,DelayedExpNT,2020.1.3,60
CANCER,z,0.71644,SS,1,2020-12-02_11h56.32.170,DelayedExpNT,2020.1.3,60
ENTER,z,1.013835,SS,1,2020-12-02_11h56.32.170,DelayedExpNT,2020.1.3,60
CHOOSE,z,0.88632,SS,1,2020-12-02_11h56.32.170,DelayedExpNT,2020.1.3,60
NEPHEW,z,0.61655,SS,1,2020-12-02_11h56.32.170,DelayedExpNT,2020.1.3,60
SMART,slash,0.64875,SS,1,2020-12-02_11h56.32.170,DelayedExpNT,2020.1.3,60
ITCH,z,0.65144,SS,1,2020-12-02_11h56.32.170,DelayedExpNT,2020.1.3,60
WHERE,z,0.71156,SS,1,2020-12-02_11h56.32.170,DelayedExpNT,2020.1.3,60
SOUTH,z,0.579475,SS,1,2020-12-02_11h56.32.170,DelayedExpNT,2020.1.3,60
BIRD,slash,0.7116,SS,1,2020-12-02_11h56.32.170,DelayedExpNT,2020.1.3,60
QUEEN,z,0.68378,SS,1,2020-12-02_11h56.32.170,DelayedExpNT,2020.1.3,60
SELF,slash,1.046045,SS,1,2020-12-02_11h56.32.170,DelayedExpNT,2020.1.3,60
