"participant","session","date","expName","psychopyVersion","frameRate","RecalledWord","RT","Prime","PrimeCon","PrimeDuration","OutputPosition","Block","StudyPosition","Studied","PrimeRecalledCondition","PrimeFor"
"MA",1,"2020-12-02_14h12.04.657","S2.3ConstantTotalFinal","2020.1.3",60,"PLANE",1117.81,"firstword","firstword",NA,1,1,NA,NA,NA,NA
"MA",1,"2020-12-02_14h12.04.657","S2.3ConstantTotalFinal","2020.1.3",60,"POTATO",956.08,"TIGER","Unrelated",1.385000001,2,1,32,"Studied",NA,NA
"MA",1,"2020-12-02_14h12.04.657","S2.3ConstantTotalFinal","2020.1.3",60,"THIN",749.94,"YOUTH","Related",1.464999999,3,1,34,"Studied",NA,"YOUNG"
"MA",1,"2020-12-02_14h12.04.657","S2.3ConstantTotalFinal","2020.1.3",60,"ANNOY",1101.415,"CLOCK","Unrelated",1.399999999,4,1,13,"Studied",NA,NA
"MA",1,"2020-12-02_14h12.04.657","S2.3ConstantTotalFinal","2020.1.3",60,"HATE",851.68,"HAIL","Related",1.545000001,5,1,35,"Studied",NA,"RAIN"
"MA",1,"2020-12-02_14h12.04.657","S2.3ConstantTotalFinal","2020.1.3",60,"DISGUST",1197.915,"EARLY","Unrelated",1.414999999,6,1,NA,NA,NA,NA
"MA",1,"2020-12-02_14h12.04.657","S2.3ConstantTotalFinal","2020.1.3",60,"THIN",1799.35,"CORAL","Unrelated",1.419999999,7,1,34,"Studied",NA,NA
"MA",1,"2020-12-02_14h12.04.657","S2.3ConstantTotalFinal","2020.1.3",60,"VOTE",699.285,"THERE","Unrelated",1.685000001,8,1,37,"Studied",NA,NA
"MA",1,"2020-12-02_14h12.04.657","S2.3ConstantTotalFinal","2020.1.3",60,"THANKS",1966.23,"TOCK","Identical",2.105000001,9,1,1,"Studied",NA,NA
"MA",1,"2020-12-02_14h12.04.657","S2.3ConstantTotalFinal","2020.1.3",60,"TOOL",1017.615,"SHARK","Unrelated",0.935,10,1,26,"Studied",NA,NA
"MA",1,"2020-12-02_14h12.04.657","S2.3ConstantTotalFinal","2020.1.3",60,"SAME",1232.585,"EXCUSE","Identical",1.025,11,1,36,"Studied",NA,NA
"MA",1,"2020-12-02_14h12.04.657","S2.3ConstantTotalFinal","2020.1.3",60,"CHILD",1765.34,"IMMORAL","Related",0.669999999,12,1,42,"Studied",NA,"WRONG"
"MA",1,"2020-12-02_14h12.04.657","S2.3ConstantTotalFinal","2020.1.3",60,"DEATH",1133.555,"MARRY","Identical",0.910000001,13,1,41,"Studied",NA,NA
"MA",1,"2020-12-02_14h12.04.657","S2.3ConstantTotalFinal","2020.1.3",60,"RAIN",817.17,"SHEARS","Related",1.085,14,1,4,"Studied",NA,"SCISSORS"
"MA",1,"2020-12-02_14h12.04.657","S2.3ConstantTotalFinal","2020.1.3",60,"REAL",766.42,"MINUS","Unrelated",1.73,15,1,5,"Studied",NA,NA
