"DelayedWord","DelayedRT","Studied","StudyPosition","Block","ReportedPrimeFromDay1","Day1OutputPosition","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1"
"LETTER",4085.515,"Studied",28,2,NA,"10","Unrelated","JUMP",NA,NA
"PAPER",1051.04,"Studied",4,2,"Identical","27","Related","SCRATCH","ITCH",NA
"NINE",1873.905,"Studied",3,2,"Identical","28","Identical","COPY",NA,NA
"ENGLISH",1574.98,"Studied",1,2,"Identical","26","Identical","ENGLISH",NA,NA
"MONKEY",2551.28,"Studied",17,2,NA,"15","Related","HARD","SOFT",NA
"GLASSES",1779.645,"Studied",18,2,NA,"16","Unrelated","NOISE",NA,NA
"CASTLE",3300.905,"Studied",11,2,NA,NA,NA,NA,NA,"MOAT"
"SMALL",1087.86,"Studied",10,2,"Identical","23","Related","DIGNITY","PRIDE",NA
"DRESS",2197.56,"Studied",31,3,"Identical","12","Identical","LAUGH",NA,NA
"DESERT",1556.925,"Studied",33,3,NA,"10","Unrelated","HUNGER",NA,NA
"SHIP",5284.495,"Studied",32,3,NA,"13","Related","CHIME","BELL","CAPTAIN"
"TREES",2850.56,NA,NA,NA,NA,"14","Identical","LETTUCE",NA,NA
"CLIMB",1362.655,"Studied",1,1,NA,"10","Related","PRIM","PROPER",NA
"CLOWN",2011.105,"Studied",1,4,NA,"13","Unrelated","SHOVE",NA,NA
"CARD",1283.115,"Studied",2,4,NA,"14","Related","HAIL","RAIN",NA
"BOSS",8004.805,"Studied",34,2,"Identical","5","Related","DESIRE","WANT",NA
"",7993.685,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SOUR",5589.84,"Studied",17,3,"Identical","27","Identical","TREE",NA,NA
"LETTUCE",2684.835,"Studied",21,3,"Identical","24","Unrelated","PURPLE",NA,NA
"BREAK",5201.565,"Studied",18,3,NA,"25","Identical","SICK",NA,NA
"MAID",4700.485,"Studied",16,2,NA,"19","Identical","BANK",NA,NA
"MAD",888.375,"Studied",27,2,NA,"7","Related","BOAT","WATER",NA
"SPICY",1684.225,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FRONT",4810.33,"Studied",30,2,NA,"11","Identical","SILK",NA,NA
"",7988.925,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIND",7095.84,"Studied",2,3,NA,"16","Unrelated","BUCKET",NA,NA
"FOOD",783.815,"Studied",3,3,NA,"17","Related","HEATER","WARM",NA
"BUSH",6941.56,"Studied",5,4,NA,"16","Identical","DRUGS",NA,NA
"PENCIL",4275.87,"Studied",26,2,NA,"17","Identical","MANY",NA,"ERASER"
"",7989.93,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7998.53,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GLASSES",2719.265,"Studied",18,2,NA,"16","Unrelated","NOISE",NA,NA
"JEANS",945.8400001,"Studied",13,2,NA,"22","Related","ERASER","PENCIL",NA
"SILKY",2602.31,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITCHY",2518.385,NA,NA,NA,NA,"20","Unrelated","DEAF",NA,NA
"",7996.685,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WARM",2268.455,"Studied",22,3,NA,"28","Identical","TALK",NA,"HEATER"
"",8007.005,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8004.23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8002.375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8002.39,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMILE",3667.455,NA,NA,NA,NA,"33","Related","PARDON","EXCUSE",NA
