"DelayedWord","DelayedRT","Studied","StudyPosition","Block","ReportedPrimeFromDay1","Day1OutputPosition","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1"
"",7997.895,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRIBE",7197.32,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BABY",2617.045,"Studied",13,4,NA,"4","Related","AGAIN","REPEAT","INFANT"
"FIRE",1151.335,"Studied",4,1,NA,"3","Unrelated","DIRT",NA,NA
"TRIED",1317.62,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TIRED",1450.99,"Studied",42,1,"Identical","10","Identical","TIRED",NA,NA
"HATE",3501.385,"Studied",4,3,NA,"3,18","Identical","PACKAGE",NA,NA
"POLICE",1768.955,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UNSURE",1569.33,NA,NA,NA,NA,"20","Unrelated","SMILE",NA,NA
"",7999.98,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HAPPY",7283.235,"Studied",31,2,NA,"4,13","Unrelated","BUTTER",NA,NA
"ANGRY",2265.81,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLEEP",1252.185,"Studied",38,1,NA,"21,9","Unrelated","HUNGER",NA,"DOZE"
"",7997.36,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAGIC",4083.915,"Studied",9,2,NA,"3","Identical","SWORD",NA,NA
"CHURCH",3269.57,"Studied",4,2,NA,"1","firstword","firstword",NA,NA
"",7997.09,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SUBJECT",2666.525,"Studied",14,4,NA,"15","Related","THORN","ROSE",NA
"",7999.555,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7999.95,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SWEET",7549.825,NA,NA,NA,NA,"22","Related","LISTEN","HEAR",NA
"",7999.64,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7997.11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FOOD",919.6,"Studied",29,2,"Identical","10","Related","CEILING","ROOF",NA
"",7999.915,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HATE",1236.205,"Studied",4,3,NA,"3,18","Identical","PACKAGE",NA,NA
"",7999.525,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7999.75,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7999.795,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7999.465,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRIAL",2952.715,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLAY",7296.925,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIFE",4331.435,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7996.39,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STEEL",3414.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAKE",5114.04,"Studied",36,1,NA,"8","Unrelated","SWAMP",NA,NA
"SPICE",2882.085,"Studied",35,1,NA,"7","Identical","PLAN",NA,NA
"NAME",5930.605,NA,NA,NA,NA,"9","Related","BENEATH","UNDER",NA
"",7996.33,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7996.16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7995.88,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7996.465,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7996.125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7996.175,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7996.17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7996.26,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7996.22,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7996.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7996.205,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIKE",4564.325,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FILE",6413.545,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7996.195,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHOICE",2082.56,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MILE",7896.37,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SNACK",6263.85,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7996.085,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7995.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7996.24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PILE",1848.62,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PAIL",3131.84,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7996.105,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7996.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7995.99,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7995.94,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7996.115,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7996.385,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7996.415,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FLEE",4663.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DI",7996.355,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DIAL",1365.715,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7996.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WENT",6596.965,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MEAN",4114.44,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MEAL",2898.745,NA,NA,NA,NA,"25","Related","MIGHT","MAYBE",NA
"",7996.41,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CODE",3514.915,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8007.66,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7996.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7996.38,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7996.41,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7996.195,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7995.795,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7996.275,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7996.41,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7995.885,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7996.385,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARE",5247.17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIF",7999.99,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIFT",1169.73,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",2065.94,NA,NA,NA,NA,NA,NA,NA,NA,NA
