DelayedWord,DelayedRT
FISH,2000.675
MEAN,3133.055
SHOVE,1767.655
GIRL,1567.63
UNCLE,1602.11
EXTENT,4617.135
,8001.96
TENNIS,1733.19
PLANT,5084.67
GRASS,1700.935
FLOWER,1284.09
THROW,949.925
CLOCK,7801.8
OFFICE,1749.12
MONARCH,1367.69
QUEEN,1449.415
,8001.835
,8000.095
,8000.895
CAMP,1450.175
LAKE,1034.965
SMILE,1099.815
KIDS,904.785
SWAMPY,1499.835
FROG,1149.685
JUMO,1117.14
JUMP,1699.555
TRAIN,6650.445
SPILL,1216.07
FAL,1150.05
FALL,1050.43
TRIP,1083.995
DROP,4982.79
,8000.92
,7999.59
,7999.415
,7994.395
,7999.67
,8000.955
,7999.74
,8000.015
,8000.285
,8000.005
,8000.26
,7999.29
BEFORE,3350.075
,8001.125
WHILE,2734.06
,8001.64
,7999.56
MEN,2435.355
KIDNAP,3580.68
,8001.55
,8002.025
BRACELET,3356.095
,8000.13
,8001.865
,7999.55
LCOMMAND,7999.185
LCOMMAND,7999.945
DOG,5735.355
,7999.42
,7999.275
,7998.65
,8001.525
,8001.57
,8001.16
,8000.375
,8000.095
,8000.805
,7999.48
NUT,7367.055
,8000.35
,7999.605
,7999.565
,8000.075
,7999.145
,8000.095
,7999.945
,7999.39
,8000.455
,7999.405
,8001.11
,8000.11
,7997.21
,7999.945
,8001.145
,8000.19
,8000.085
,7999.06
APPLE,5682.6
,7999.715
,6702.53
