DelayedWord,DelayedRT
LETTER,4085.515
PAPER,1051.04
NINE,1873.905
ENGLISH,1574.98
MONKEY,2551.28
GLASSES,1779.645
CASTLE,3300.905
SMALL,1087.86
DRESS,2197.56
DESERT,1556.925
SHIP,5284.495
TREES,2850.56
CLIMB,1362.655
CLOWN,2011.105
CARD,1283.115
BOSS,8004.805
,7993.685
SOUR,5589.84
LETTUCE,2684.835
BREAK,5201.565
MAID,4700.485
MAD,888.375
SPICY,1684.225
FRONT,4810.33
,7988.925
FIND,7095.84
FOOD,783.815
BUSH,6941.56
PENCIL,4275.87
,7989.93
,7998.53
GLASSES,2719.265
JEANS,945.8400001
SILKY,2602.31
ITCHY,2518.385
,7996.685
WARM,2268.455
,8007.005
,8004.23
,8002.375
,8002.39
SMILE,3667.455
TOOTH,2089.75
SELF,6321.095
,7990.745
,7992.325
,8009.07
,7992.465
,8005.16
,8004.735
,7994.05
,8003.44
,8000.54
,7997.105
,7991.97
,8007.445
,8004.255
,8004.32
,8007.26
,7988.43
,7990.995
,8003.575
,8003.025
,8004.32
,7988.105
DUE,6091.365
,8004.32
,7989.29
,7989.685
,7988.515
,7997.06
,8001.33
,7988.42
,7990.805
,8011.3
,8003.805
,8007.375
,8003.325
BALL,8003.345
SHOE,7988.89
DOG,7991.885
,7994.81
,7991.255
,7988.18
,7990.82
BRAIN,2152.035
SILVER,4476.25
VOLCANO,6589.65
CHURCH,1569.89
SMELL,2050.39
,7991.95
,7999.755
,3984.39
